A,B,C,D,E
"(20.015, 22.228]","(19.534, 21.811]","(25.236, 27.562]","(92.111, 100.753]","(366.181, 393.026]"
"(20.015, 22.228]","(14.981, 17.258]","(13.609, 15.934]","(92.111, 100.753]","(312.492, 339.337]"
"(17.801, 20.015]","(21.811, 24.088]","(8.958, 11.283]","(109.396, 118.038]","(339.337, 366.181]"
"(17.801, 20.015]","(21.811, 24.088]","(11.283, 13.609]","(92.111, 100.753]","(312.492, 339.337]"
"(13.374, 15.587]","(21.811, 24.088]","(20.585, 22.911]","(92.111, 100.753]","(339.337, 366.181]"
"(6.733, 8.946]","(19.534, 21.811]","(13.609, 15.934]","(66.185, 74.827]","(231.958, 258.803]"
"(20.015, 22.228]","(26.365, 28.641]","(15.934, 18.26]","(118.038, 126.68]","(393.026, 419.87]"
"(15.587, 17.801]","(24.088, 26.365]","(18.26, 20.585]","(100.753, 109.396]","(339.337, 366.181]"
"(20.015, 22.228]","(17.258, 19.534]","(22.911, 25.236]","(100.753, 109.396]","(366.181, 393.026]"
"(24.442, 26.656]","(17.258, 19.534]","(11.283, 13.609]","(109.396, 118.038]","(366.181, 393.026]"
"(17.801, 20.015]","(24.088, 26.365]","(11.283, 13.609]","(100.753, 109.396]","(339.337, 366.181]"
"(20.015, 22.228]","(17.258, 19.534]","(8.958, 11.283]","(92.111, 100.753]","(312.492, 339.337]"
"(11.16, 13.374]","(24.088, 26.365]","(15.934, 18.26]","(92.111, 100.753]","(339.337, 366.181]"
"(22.228, 24.442]","(14.981, 17.258]","(11.283, 13.609]","(92.111, 100.753]","(312.492, 339.337]"
"(11.16, 13.374]","(17.258, 19.534]","(11.283, 13.609]","(74.827, 83.469]","(258.803, 285.648]"
"(15.587, 17.801]","(17.258, 19.534]","(13.609, 15.934]","(92.111, 100.753]","(312.492, 339.337]"
"(13.374, 15.587]","(12.704, 14.981]","(13.609, 15.934]","(74.827, 83.469]","(258.803, 285.648]"
"(20.015, 22.228]","(19.534, 21.811]","(8.958, 11.283]","(92.111, 100.753]","(312.492, 339.337]"
"(17.801, 20.015]","(24.088, 26.365]","(13.609, 15.934]","(109.396, 118.038]","(366.181, 393.026]"
"(11.16, 13.374]","(33.195, 35.472]","(20.585, 22.911]","(126.68, 135.322]","(446.715, 473.559]"
"(15.587, 17.801]","(17.258, 19.534]","(11.283, 13.609]","(74.827, 83.469]","(258.803, 285.648]"
"(11.16, 13.374]","(19.534, 21.811]","(15.934, 18.26]","(83.469, 92.111]","(285.648, 312.492]"
"(15.587, 17.801]","(24.088, 26.365]","(4.307, 6.632]","(100.753, 109.396]","(312.492, 339.337]"
"(20.015, 22.228]","(14.981, 17.258]","(8.958, 11.283]","(83.469, 92.111]","(285.648, 312.492]"
"(11.16, 13.374]","(26.365, 28.641]","(-0.377, 1.981]","(92.111, 100.753]","(258.803, 285.648]"
"(26.656, 28.869]","(14.981, 17.258]","(15.934, 18.26]","(100.753, 109.396]","(339.337, 366.181]"
"(15.587, 17.801]","(19.534, 21.811]","(15.934, 18.26]","(92.111, 100.753]","(312.492, 339.337]"
"(22.228, 24.442]","(28.641, 30.918]","(6.632, 8.958]","(135.322, 143.964]","(419.87, 446.715]"
