A,B,C,D,E
"(20.015, 23.114]","(18.624, 21.811]","(25.702, 28.957]","(88.654, 100.753]","(339.337, 376.919]"
"(20.015, 23.114]","(15.436, 18.624]","(12.679, 15.934]","(88.654, 100.753]","(301.754, 339.337]"
"(16.916, 20.015]","(21.811, 24.999]","(9.423, 12.679]","(100.753, 112.852]","(339.337, 376.919]"
"(16.916, 20.015]","(21.811, 24.999]","(9.423, 12.679]","(88.654, 100.753]","(301.754, 339.337]"
"(10.717, 13.816]","(21.811, 24.999]","(19.19, 22.446]","(88.654, 100.753]","(339.337, 376.919]"
"(4.488, 7.618]","(18.624, 21.811]","(12.679, 15.934]","(64.456, 76.555]","(226.59, 264.172]"
"(20.015, 23.114]","(24.999, 28.186]","(15.934, 19.19]","(112.852, 124.951]","(376.919, 414.501]"
"(13.816, 16.916]","(24.999, 28.186]","(15.934, 19.19]","(100.753, 112.852]","(339.337, 376.919]"
"(20.015, 23.114]","(18.624, 21.811]","(22.446, 25.702]","(100.753, 112.852]","(376.919, 414.501]"
"(23.114, 26.213]","(15.436, 18.624]","(12.679, 15.934]","(100.753, 112.852]","(376.919, 414.501]"
"(16.916, 20.015]","(21.811, 24.999]","(9.423, 12.679]","(100.753, 112.852]","(339.337, 376.919]"
"(20.015, 23.114]","(15.436, 18.624]","(6.167, 9.423]","(88.654, 100.753]","(301.754, 339.337]"
"(10.717, 13.816]","(21.811, 24.999]","(15.934, 19.19]","(88.654, 100.753]","(339.337, 376.919]"
"(23.114, 26.213]","(15.436, 18.624]","(12.679, 15.934]","(88.654, 100.753]","(301.754, 339.337]"
"(10.717, 13.816]","(18.624, 21.811]","(9.423, 12.679]","(76.555, 88.654]","(264.172, 301.754]"
"(16.916, 20.015]","(18.624, 21.811]","(12.679, 15.934]","(88.654, 100.753]","(301.754, 339.337]"
"(13.816, 16.916]","(12.249, 15.436]","(12.679, 15.934]","(76.555, 88.654]","(264.172, 301.754]"
"(20.015, 23.114]","(18.624, 21.811]","(9.423, 12.679]","(88.654, 100.753]","(301.754, 339.337]"
"(16.916, 20.015]","(24.999, 28.186]","(12.679, 15.934]","(112.852, 124.951]","(376.919, 414.501]"
"(10.717, 13.816]","(31.373, 34.561]","(19.19, 22.446]","(124.951, 137.05]","(452.084, 489.666]"
"(16.916, 20.015]","(15.436, 18.624]","(9.423, 12.679]","(76.555, 88.654]","(264.172, 301.754]"
"(10.717, 13.816]","(18.624, 21.811]","(15.934, 19.19]","(76.555, 88.654]","(301.754, 339.337]"
"(13.816, 16.916]","(21.811, 24.999]","(2.911, 6.167]","(100.753, 112.852]","(301.754, 339.337]"
"(20.015, 23.114]","(15.436, 18.624]","(9.423, 12.679]","(88.654, 100.753]","(264.172, 301.754]"
"(10.717, 13.816]","(28.186, 31.373]","(-0.377, 2.911]","(88.654, 100.753]","(264.172, 301.754]"
"(26.213, 29.312]","(15.436, 18.624]","(15.934, 19.19]","(100.753, 112.852]","(339.337, 376.919]"
"(16.916, 20.015]","(18.624, 21.811]","(15.934, 19.19]","(88.654, 100.753]","(301.754, 339.337]"
"(23.114, 26.213]","(28.186, 31.373]","(6.167, 9.423]","(124.951, 137.05]","(414.501, 452.084]"
"(29.312, 32.411]","(15.436, 18.624]","(2.911, 6.167]","(100.753, 112.852]","(339.337, 376.919]"
"(10.717, 13.816]","(18.624, 21.811]","(9.423, 12.679]","(76.555, 88.654]","(226.59, 264.172]"
"(16.916, 20.015]","(18.624, 21.811]","(15.934, 19.19]","(88.654, 100.753]","(301.754, 339.337]"
"(16.916, 20.015]","(18.624, 21.811]","(9.423, 12.679]","(88.654, 100.753]","(301.754, 339.337]"
"(13.816, 16.916]","(15.436, 18.624]","(6.167, 9.423]","(76.555, 88.654]","(264.172, 301.754]"
"(23.114, 26.213]","(15.436, 18.624]","(15.934, 19.19]","(88.654, 100.753]","(339.337, 376.919]"
"(16.916, 20.015]","(9.061, 12.249]","(22.446, 25.702]","(52.357, 64.456]","(264.172, 301.754]"
"(26.213, 29.312]","(15.436, 18.624]","(15.934, 19.19]","(100.753, 112.852]","(339.337, 376.919]"
"(16.916, 20.015]","(18.624, 21.811]","(12.679, 15.934]","(88.654, 100.753]","(301.754, 339.337]"
"(20.015, 23.114]","(18.624, 21.811]","(25.702, 28.957]","(100.753, 112.852]","(414.501, 452.084]"
"(16.916, 20.015]","(21.811, 24.999]","(12.679, 15.934]","(88.654, 100.753]","(301.754, 339.337]"
"(16.916, 20.015]","(18.624, 21.811]","(19.19, 22.446]","(100.753, 112.852]","(339.337, 376.919]"
"(20.015, 23.114]","(12.249, 15.436]","(15.934, 19.19]","(76.555, 88.654]","(264.172, 301.754]"
"(20.015, 23.114]","(9.061, 12.249]","(19.19, 22.446]","(64.456, 76.555]","(264.172, 301.754]"
