A,B,C,D,E
"(19.904, 20.054]","(22.995, 23.72]","(15.326, 15.479]","(109.815, 111.53]","(374.578, 379.991]"
"(20.519, 20.645]","(23.72, 25.67]","(16.247, 16.466]","(111.53, 114.022]","(387.487, 402.936]"
"(19.069, 19.223]","(21.315, 21.492]","(11.787, 12.331]","(101.788, 102.648]","(342.323, 343.997]"
"(19.588, 19.725]","(19.432, 19.587]","(18.479, 22.099]","(97.943, 98.508]","(348.435, 350.239]"
"(17.413, 17.795]","(15.984, 16.797]","(14.724, 14.858]","(85.967, 88.336]","(301.225, 309.705]"
"(13.807, 16.376]","(20.861, 21.097]","(15.98, 16.247]","(93.477, 94.244]","(329.431, 332.032]"
"(20.519, 20.645]","(16.797, 17.338]","(17.171, 17.463]","(93.477, 94.244]","(333.795, 335.941]"
"(18.087, 18.257]","(19.82, 19.957]","(17.463, 17.863]","(95.008, 96.08]","(337.887, 340.904]"
"(20.645, 20.863]","(20.36, 20.474]","(15.153, 15.326]","(98.508, 99.007]","(342.323, 343.997]"
"(21.867, 22.166]","(18.613, 18.787]","(16.636, 16.921]","(97.388, 97.943]","(337.887, 340.904]"
"(19.904, 20.054]","(22.632, 22.995]","(18.479, 22.099]","(106.372, 107.607]","(379.991, 387.487]"
"(20.519, 20.645]","(19.82, 19.957]","(15.819, 15.98]","(102.648, 103.277]","(355.036, 357.256]"
"(17.021, 17.413]","(19.341, 19.432]","(13.945, 14.153]","(93.477, 94.244]","(317.899, 321.391]"
"(21.365, 21.652]","(18.08, 18.371]","(17.863, 18.479]","(96.08, 96.71]","(337.887, 340.904]"
"(16.376, 17.021]","(15.984, 16.797]","(11.787, 12.331]","(78.66, 85.967]","(270.038, 301.225]"
"(18.895, 19.069]","(21.694, 22.126]","(15.819, 15.98]","(103.977, 104.667]","(359.397, 361.873]"
"(17.795, 18.087]","(22.632, 22.995]","(14.153, 14.355]","(100.268, 101.134]","(340.904, 342.323]"
"(19.904, 20.054]","(20.474, 20.678]","(13.236, 13.507]","(98.508, 99.007]","(329.431, 332.032]"
"(19.725, 19.904]","(20.474, 20.678]","(13.945, 14.153]","(105.348, 106.372]","(359.397, 361.873]"
"(16.376, 17.021]","(16.797, 17.338]","(15.326, 15.479]","(78.66, 85.967]","(270.038, 301.225]"
"(18.78, 18.895]","(19.182, 19.341]","(17.171, 17.463]","(92.355, 93.477]","(329.431, 332.032]"
"(17.021, 17.413]","(19.957, 20.136]","(15.635, 15.819]","(93.477, 94.244]","(324.848, 327.211]"
"(18.548, 18.78]","(21.492, 21.694]","(13.945, 14.153]","(104.667, 105.348]","(357.256, 359.397]"
"(20.645, 20.863]","(21.315, 21.492]","(15.008, 15.153]","(105.348, 106.372]","(357.256, 359.397]"
"(16.376, 17.021]","(19.587, 19.82]","(16.921, 17.171]","(93.477, 94.244]","(335.941, 337.887]"
"(22.802, 23.429]","(19.587, 19.82]","(15.819, 15.98]","(106.372, 107.607]","(367.708, 370.764]"
"(18.895, 19.069]","(18.787, 19.017]","(13.034, 13.236]","(97.943, 98.508]","(332.032, 333.795]"
"(21.121, 21.365]","(22.38, 22.632]","(13.034, 13.236]","(108.359, 109.815]","(370.764, 374.578]"
"(23.429, 26.204]","(19.017, 19.182]","(13.236, 13.507]","(104.667, 105.348]","(352.876, 355.036]"
"(16.376, 17.021]","(22.38, 22.632]","(17.171, 17.463]","(97.943, 98.508]","(343.997, 346.332]"
"(18.895, 19.069]","(20.36, 20.474]","(15.153, 15.326]","(100.268, 101.134]","(346.332, 348.435]"
"(19.223, 19.444]","(19.957, 20.136]","(14.57, 14.724]","(97.388, 97.943]","(337.887, 340.904]"
"(18.087, 18.257]","(14.576, 15.984]","(15.819, 15.98]","(78.66, 85.967]","(270.038, 301.225]"
"(22.166, 22.403]","(19.432, 19.587]","(13.034, 13.236]","(101.788, 102.648]","(342.323, 343.997]"
"(19.588, 19.725]","(15.984, 16.797]","(15.153, 15.326]","(88.336, 90.149]","(314.567, 317.899]"
"(22.403, 22.802]","(19.182, 19.341]","(13.737, 13.945]","(100.268, 101.134]","(342.323, 343.997]"
"(18.78, 18.895]","(19.432, 19.587]","(15.479, 15.635]","(96.08, 96.71]","(332.032, 333.795]"
"(20.645, 20.863]","(14.576, 15.984]","(14.153, 14.355]","(91.25, 92.355]","(314.567, 317.899]"
"(19.069, 19.223]","(22.38, 22.632]","(15.326, 15.479]","(103.977, 104.667]","(357.256, 359.397]"
"(19.069, 19.223]","(21.097, 21.315]","(12.811, 13.034]","(102.648, 103.277]","(346.332, 348.435]"
"(20.387, 20.519]","(15.984, 16.797]","(16.636, 16.921]","(78.66, 85.967]","(301.225, 309.705]"
"(21.121, 21.365]","(20.474, 20.678]","(15.326, 15.479]","(101.788, 102.648]","(352.876, 355.036]"
"(18.257, 18.548]","(17.676, 18.08]","(13.737, 13.945]","(78.66, 85.967]","(270.038, 301.225]"
"(18.257, 18.548]","(21.097, 21.315]","(15.153, 15.326]","(100.268, 101.134]","(342.323, 343.997]"
"(18.548, 18.78]","(19.017, 19.182]","(17.463, 17.863]","(95.008, 96.08]","(337.887, 340.904]"
"(19.588, 19.725]","(21.492, 21.694]","(12.331, 12.811]","(100.268, 101.134]","(340.904, 342.323]"
"(17.021, 17.413]","(20.861, 21.097]","(13.236, 13.507]","(93.477, 94.244]","(317.899, 321.391]"
"(19.444, 19.588]","(20.678, 20.861]","(15.479, 15.635]","(99.527, 100.268]","(350.239, 352.876]"
"(22.166, 22.403]","(19.341, 19.432]","(11.787, 12.331]","(103.977, 104.667]","(343.997, 346.332]"
"(17.021, 17.413]","(19.587, 19.82]","(14.724, 14.858]","(91.25, 92.355]","(317.899, 321.391]"
"(19.444, 19.588]","(18.371, 18.613]","(16.636, 16.921]","(90.149, 91.25]","(324.848, 327.211]"
"(23.429, 26.204]","(20.861, 21.097]","(15.635, 15.819]","(109.815, 111.53]","(379.991, 387.487]"
"(18.78, 18.895]","(21.315, 21.492]","(15.819, 15.98]","(105.348, 106.372]","(365.25, 367.708]"
"(18.087, 18.257]","(22.632, 22.995]","(14.57, 14.724]","(105.348, 106.372]","(361.873, 365.25]"
"(20.519, 20.645]","(17.338, 17.676]","(11.787, 12.331]","(92.355, 93.477]","(309.705, 314.567]"
"(19.904, 20.054]","(22.38, 22.632]","(13.945, 14.153]","(111.53, 114.022]","(379.991, 387.487]"
"(21.652, 21.867]","(20.136, 20.36]","(15.98, 16.247]","(103.977, 104.667]","(361.873, 365.25]"
"(16.376, 17.021]","(14.576, 15.984]","(13.034, 13.236]","(78.66, 85.967]","(270.038, 301.225]"
"(20.054, 20.222]","(22.632, 22.995]","(11.787, 12.331]","(109.815, 111.53]","(370.764, 374.578]"
"(20.054, 20.222]","(20.861, 21.097]","(15.153, 15.326]","(105.348, 106.372]","(355.036, 357.256]"
"(19.725, 19.904]","(22.126, 22.38]","(12.331, 12.811]","(107.607, 108.359]","(359.397, 361.873]"
"(18.548, 18.78]","(16.797, 17.338]","(15.153, 15.326]","(78.66, 85.967]","(301.225, 309.705]"
"(20.387, 20.519]","(21.694, 22.126]","(17.863, 18.479]","(104.667, 105.348]","(367.708, 370.764]"
"(22.403, 22.802]","(21.097, 21.315]","(15.153, 15.326]","(108.359, 109.815]","(367.708, 370.764]"
"(20.054, 20.222]","(19.957, 20.136]","(15.008, 15.153]","(97.943, 98.508]","(337.887, 340.904]"
"(20.222, 20.387]","(19.432, 19.587]","(16.636, 16.921]","(99.527, 100.268]","(348.435, 350.239]"
"(20.645, 20.863]","(18.371, 18.613]","(15.008, 15.153]","(97.943, 98.508]","(335.941, 337.887]"
"(19.444, 19.588]","(19.82, 19.957]","(15.635, 15.819]","(94.244, 95.008]","(329.431, 332.032]"
"(18.548, 18.78]","(23.72, 25.67]","(14.355, 14.57]","(109.815, 111.53]","(370.764, 374.578]"
"(20.519, 20.645]","(20.474, 20.678]","(14.355, 14.57]","(107.607, 108.359]","(365.25, 367.708]"
"(22.802, 23.429]","(19.432, 19.587]","(13.507, 13.737]","(102.648, 103.277]","(350.239, 352.876]"
"(21.121, 21.365]","(20.678, 20.861]","(18.479, 22.099]","(107.607, 108.359]","(379.991, 387.487]"
"(19.444, 19.588]","(22.126, 22.38]","(13.236, 13.507]","(104.667, 105.348]","(355.036, 357.256]"
"(22.166, 22.403]","(22.38, 22.632]","(14.153, 14.355]","(114.022, 119.113]","(379.991, 387.487]"
"(21.652, 21.867]","(21.492, 21.694]","(14.355, 14.57]","(111.53, 114.022]","(374.578, 379.991]"
"(22.403, 22.802]","(23.72, 25.67]","(16.247, 16.466]","(114.022, 119.113]","(387.487, 402.936]"
"(13.807, 16.376]","(22.632, 22.995]","(15.153, 15.326]","(103.977, 104.667]","(357.256, 359.397]"
"(20.387, 20.519]","(23.72, 25.67]","(13.236, 13.507]","(111.53, 114.022]","(370.764, 374.578]"
"(23.429, 26.204]","(17.338, 17.676]","(15.153, 15.326]","(101.788, 102.648]","(346.332, 348.435]"
"(23.429, 26.204]","(17.676, 18.08]","(17.171, 17.463]","(97.943, 98.508]","(350.239, 352.876]"
"(19.725, 19.904]","(14.576, 15.984]","(14.355, 14.57]","(85.967, 88.336]","(301.225, 309.705]"
"(18.78, 18.895]","(17.338, 17.676]","(15.819, 15.98]","(92.355, 93.477]","(324.848, 327.211]"
"(18.257, 18.548]","(23.72, 25.67]","(14.355, 14.57]","(107.607, 108.359]","(365.25, 367.708]"
"(19.725, 19.904]","(15.984, 16.797]","(17.171, 17.463]","(78.66, 85.967]","(301.225, 309.705]"
"(19.725, 19.904]","(20.861, 21.097]","(16.636, 16.921]","(101.788, 102.648]","(355.036, 357.256]"
"(20.645, 20.863]","(15.984, 16.797]","(15.153, 15.326]","(95.008, 96.08]","(333.795, 335.941]"
"(19.588, 19.725]","(18.787, 19.017]","(13.945, 14.153]","(95.008, 96.08]","(324.848, 327.211]"
"(18.548, 18.78]","(18.787, 19.017]","(13.945, 14.153]","(90.149, 91.25]","(314.567, 317.899]"
"(19.444, 19.588]","(22.38, 22.632]","(15.008, 15.153]","(107.607, 108.359]","(370.764, 374.578]"
"(19.444, 19.588]","(19.017, 19.182]","(16.921, 17.171]","(97.943, 98.508]","(343.997, 346.332]"
"(18.895, 19.069]","(19.182, 19.341]","(15.819, 15.98]","(97.388, 97.943]","(340.904, 342.323]"
"(17.021, 17.413]","(22.632, 22.995]","(17.863, 18.479]","(101.788, 102.648]","(359.397, 361.873]"
"(19.588, 19.725]","(19.182, 19.341]","(16.466, 16.636]","(97.943, 98.508]","(343.997, 346.332]"
"(18.78, 18.895]","(20.136, 20.36]","(13.507, 13.737]","(96.71, 97.388]","(333.795, 335.941]"
"(19.223, 19.444]","(20.861, 21.097]","(15.153, 15.326]","(101.134, 101.788]","(350.239, 352.876]"
"(17.795, 18.087]","(19.017, 19.182]","(12.811, 13.034]","(92.355, 93.477]","(317.899, 321.391]"
"(21.121, 21.365]","(21.315, 21.492]","(16.247, 16.466]","(103.277, 103.977]","(357.256, 359.397]"
"(20.645, 20.863]","(18.371, 18.613]","(17.863, 18.479]","(96.71, 97.388]","(343.997, 346.332]"
"(13.807, 16.376]","(17.338, 17.676]","(15.635, 15.819]","(78.66, 85.967]","(270.038, 301.225]"
"(21.867, 22.166]","(20.474, 20.678]","(13.507, 13.737]","(105.348, 106.372]","(355.036, 357.256]"
"(20.054, 20.222]","(22.126, 22.38]","(17.463, 17.863]","(106.372, 107.607]","(367.708, 370.764]"
"(20.645, 20.863]","(22.38, 22.632]","(15.635, 15.819]","(106.372, 107.607]","(365.25, 367.708]"
"(21.121, 21.365]","(19.341, 19.432]","(15.635, 15.819]","(99.007, 99.527]","(340.904, 342.323]"
"(21.365, 21.652]","(17.676, 18.08]","(14.858, 15.008]","(97.388, 97.943]","(337.887, 340.904]"
"(17.413, 17.795]","(21.097, 21.315]","(16.466, 16.636]","(99.527, 100.268]","(348.435, 350.239]"
