A,B,C,D,E
"(19.656, 20.188]","(21.388, 21.947]","(13.998, 14.547]","(103.327, 105.571]","(356.256, 362.917]"
"(20.188, 20.719]","(18.589, 19.149]","(13.998, 14.547]","(96.595, 98.839]","(336.272, 342.934]"
"(19.124, 19.656]","(18.589, 19.149]","(16.744, 17.293]","(89.863, 92.107]","(322.95, 329.611]"
"(19.124, 19.656]","(20.828, 21.388]","(13.449, 13.998]","(101.083, 103.327]","(342.934, 349.595]"
"(16.998, 17.529]","(21.388, 21.947]","(13.449, 13.998]","(98.839, 101.083]","(329.611, 336.272]"
"(14.339, 14.871]","(18.589, 19.149]","(17.293, 17.842]","(83.131, 85.375]","(302.966, 309.627]"
"(20.188, 20.719]","(20.268, 20.828]","(13.998, 14.547]","(101.083, 103.327]","(342.934, 349.595]"
"(18.061, 18.593]","(16.91, 17.47]","(13.449, 13.998]","(87.619, 89.863]","(302.966, 309.627]"
"(20.719, 21.251]","(19.149, 19.708]","(19.49, 20.039]","(96.595, 98.839]","(349.595, 356.256]"
"(21.783, 22.314]","(16.35, 16.91]","(14.547, 15.096]","(94.351, 96.595]","(322.95, 329.611]"
"(19.656, 20.188]","(19.149, 19.708]","(17.842, 18.391]","(96.595, 98.839]","(342.934, 349.595]"
"(20.188, 20.719]","(19.149, 19.708]","(13.449, 13.998]","(98.839, 101.083]","(342.934, 349.595]"
"(16.998, 17.529]","(19.149, 19.708]","(17.842, 18.391]","(87.619, 89.863]","(316.289, 322.95]"
"(21.251, 21.783]","(24.746, 25.306]","(14.547, 15.096]","(112.303, 114.547]","(382.901, 389.562]"
"(16.466, 16.998]","(19.149, 19.708]","(15.096, 15.645]","(89.863, 92.107]","(316.289, 322.95]"
"(18.593, 19.124]","(16.91, 17.47]","(15.645, 16.195]","(87.619, 89.863]","(309.627, 316.289]"
"(17.529, 18.061]","(20.268, 20.828]","(17.293, 17.842]","(94.351, 96.595]","(336.272, 342.934]"
"(19.656, 20.188]","(19.708, 20.268]","(10.703, 11.252]","(101.083, 103.327]","(342.934, 349.595]"
"(19.656, 20.188]","(20.268, 20.828]","(11.252, 11.801]","(96.595, 98.839]","(329.611, 336.272]"
"(16.466, 16.998]","(17.47, 18.029]","(13.998, 14.547]","(85.375, 87.619]","(302.966, 309.627]"
"(18.593, 19.124]","(23.067, 23.627]","(17.293, 17.842]","(107.815, 110.059]","(376.24, 382.901]"
"(16.998, 17.529]","(21.388, 21.947]","(12.35, 12.9]","(94.351, 96.595]","(322.95, 329.611]"
"(18.593, 19.124]","(20.268, 20.828]","(16.195, 16.744]","(98.839, 101.083]","(349.595, 356.256]"
"(20.188, 20.719]","(17.47, 18.029]","(16.195, 16.744]","(96.595, 98.839]","(336.272, 342.934]"
"(16.466, 16.998]","(18.589, 19.149]","(15.645, 16.195]","(87.619, 89.863]","(316.289, 322.95]"
"(22.846, 23.378]","(21.388, 21.947]","(14.547, 15.096]","(110.059, 112.303]","(369.578, 376.24]"
"(18.593, 19.124]","(21.388, 21.947]","(12.9, 13.449]","(103.327, 105.571]","(349.595, 356.256]"
"(21.251, 21.783]","(17.47, 18.029]","(16.195, 16.744]","(94.351, 96.595]","(336.272, 342.934]"
"(24.441, 24.973]","(19.708, 20.268]","(12.35, 12.9]","(103.327, 105.571]","(349.595, 356.256]"
"(16.466, 16.998]","(17.47, 18.029]","(15.096, 15.645]","(83.131, 85.375]","(302.966, 309.627]"
"(18.593, 19.124]","(19.149, 19.708]","(13.449, 13.998]","(96.595, 98.839]","(329.611, 336.272]"
"(19.124, 19.656]","(24.746, 25.306]","(14.547, 15.096]","(110.059, 112.303]","(376.24, 382.901]"
"(18.061, 18.593]","(20.268, 20.828]","(13.998, 14.547]","(96.595, 98.839]","(336.272, 342.934]"
"(21.783, 22.314]","(18.029, 18.589]","(13.449, 13.998]","(96.595, 98.839]","(329.611, 336.272]"
"(19.124, 19.656]","(23.627, 24.186]","(13.998, 14.547]","(112.303, 114.547]","(376.24, 382.901]"
"(22.314, 22.846]","(18.589, 19.149]","(15.096, 15.645]","(98.839, 101.083]","(342.934, 349.595]"
"(18.593, 19.124]","(17.47, 18.029]","(13.449, 13.998]","(92.107, 94.351]","(309.627, 316.289]"
"(20.188, 20.719]","(19.149, 19.708]","(17.293, 17.842]","(98.839, 101.083]","(342.934, 349.595]"
"(18.593, 19.124]","(15.231, 15.79]","(18.391, 18.94]","(85.375, 87.619]","(316.289, 322.95]"
"(19.124, 19.656]","(23.067, 23.627]","(12.35, 12.9]","(110.059, 112.303]","(362.917, 369.578]"
"(20.188, 20.719]","(21.947, 22.507]","(12.9, 13.449]","(107.815, 110.059]","(356.256, 362.917]"
"(20.719, 21.251]","(18.029, 18.589]","(12.9, 13.449]","(96.595, 98.839]","(329.611, 336.272]"
"(18.061, 18.593]","(20.268, 20.828]","(12.35, 12.9]","(98.839, 101.083]","(329.611, 336.272]"
"(18.061, 18.593]","(15.79, 16.35]","(16.195, 16.744]","(80.887, 83.131]","(289.644, 296.305]"
"(18.593, 19.124]","(22.507, 23.067]","(15.645, 16.195]","(107.815, 110.059]","(369.578, 376.24]"
"(19.656, 20.188]","(18.589, 19.149]","(12.35, 12.9]","(94.351, 96.595]","(322.95, 329.611]"
"(16.998, 17.529]","(21.388, 21.947]","(15.096, 15.645]","(101.083, 103.327]","(349.595, 356.256]"
"(19.124, 19.656]","(19.149, 19.708]","(14.547, 15.096]","(96.595, 98.839]","(336.272, 342.934]"
"(21.783, 22.314]","(19.149, 19.708]","(11.801, 12.35]","(103.327, 105.571]","(349.595, 356.256]"
"(16.998, 17.529]","(19.149, 19.708]","(17.293, 17.842]","(92.107, 94.351]","(329.611, 336.272]"
