A,B,C,D,E
"(19.958, 20.324]","(21.605, 22.14]","(13.846, 14.227]","(104.409, 105.989]","(353.959, 358.765]"
"(20.324, 20.665]","(18.937, 19.323]","(14.227, 14.614]","(97.447, 98.929]","(332.328, 336.895]"
"(18.876, 19.245]","(18.522, 18.937]","(16.574, 17.134]","(88.956, 91.921]","(326.458, 332.328]"
"(19.245, 19.612]","(20.786, 21.179]","(13.846, 14.227]","(101.552, 103.051]","(345.656, 349.663]"
"(16.944, 17.853]","(21.605, 22.14]","(13.353, 13.846]","(98.929, 100.361]","(332.328, 336.895]"
"(13.807, 16.944]","(18.522, 18.937]","(17.134, 17.911]","(71.90899999999999, 88.956]","(262.99800000000005, 310.339]"
"(20.324, 20.665]","(20.387, 20.786]","(13.846, 14.227]","(101.552, 103.051]","(341.521, 345.656]"
"(17.853, 18.4]","(13.55, 17.092]","(13.353, 13.846]","(71.90899999999999, 88.956]","(262.99800000000005, 310.339]"
"(20.665, 21.095]","(19.323, 19.664]","(17.911, 22.235]","(95.915, 97.447]","(349.663, 353.959]"
"(21.56, 22.176]","(13.55, 17.092]","(14.96, 15.341]","(94.125, 95.915]","(326.458, 332.328]"
"(19.958, 20.324]","(18.937, 19.323]","(17.911, 22.235]","(97.447, 98.929]","(345.656, 349.663]"
"(20.324, 20.665]","(18.937, 19.323]","(13.846, 14.227]","(100.361, 101.552]","(345.656, 349.663]"
"(16.944, 17.853]","(18.937, 19.323]","(17.911, 22.235]","(88.956, 91.921]","(319.987, 326.458]"
"(21.56, 22.176]","(22.986, 27.545]","(14.614, 14.96]","(111.18, 128.011]","(379.425, 429.53]"
"(13.807, 16.944]","(19.323, 19.664]","(15.341, 15.707]","(88.956, 91.921]","(319.987, 326.458]"
"(18.876, 19.245]","(13.55, 17.092]","(15.341, 15.707]","(71.90899999999999, 88.956]","(262.99800000000005, 310.339]"
"(17.853, 18.4]","(20.387, 20.786]","(17.134, 17.911]","(94.125, 95.915]","(336.895, 341.521]"
"(19.958, 20.324]","(19.664, 20.027]","(8.505, 12.076]","(101.552, 103.051]","(341.521, 345.656]"
"(19.612, 19.958]","(20.387, 20.786]","(8.505, 12.076]","(97.447, 98.929]","(332.328, 336.895]"
"(13.807, 16.944]","(17.092, 17.978]","(14.227, 14.614]","(71.90899999999999, 88.956]","(262.99800000000005, 310.339]"
"(18.4, 18.876]","(22.986, 27.545]","(17.134, 17.911]","(108.044, 111.18]","(379.425, 429.53]"
"(16.944, 17.853]","(21.605, 22.14]","(12.076, 12.826]","(95.915, 97.447]","(326.458, 332.328]"
"(18.4, 18.876]","(20.027, 20.387]","(16.574, 17.134]","(100.361, 101.552]","(349.663, 353.959]"
"(20.324, 20.665]","(17.978, 18.522]","(16.574, 17.134]","(97.447, 98.929]","(336.895, 341.521]"
"(13.807, 16.944]","(18.522, 18.937]","(16.094, 16.574]","(88.956, 91.921]","(310.339, 319.987]"
"(22.863, 27.099]","(21.179, 21.605]","(14.614, 14.96]","(108.044, 111.18]","(369.58, 379.425]"
"(18.876, 19.245]","(21.179, 21.605]","(12.826, 13.353]","(103.051, 104.409]","(349.663, 353.959]"
"(21.095, 21.56]","(17.092, 17.978]","(16.094, 16.574]","(94.125, 95.915]","(336.895, 341.521]"
"(22.863, 27.099]","(19.664, 20.027]","(12.076, 12.826]","(104.409, 105.989]","(349.663, 353.959]"
"(13.807, 16.944]","(17.092, 17.978]","(15.341, 15.707]","(71.90899999999999, 88.956]","(262.99800000000005, 310.339]"
"(18.876, 19.245]","(19.323, 19.664]","(13.353, 13.846]","(97.447, 98.929]","(326.458, 332.328]"
"(19.245, 19.612]","(22.986, 27.545]","(14.614, 14.96]","(111.18, 128.011]","(369.58, 379.425]"
"(17.853, 18.4]","(20.387, 20.786]","(14.227, 14.614]","(97.447, 98.929]","(332.328, 336.895]"
"(22.176, 22.863]","(17.978, 18.522]","(13.353, 13.846]","(97.447, 98.929]","(332.328, 336.895]"
"(19.612, 19.958]","(22.986, 27.545]","(14.227, 14.614]","(111.18, 128.011]","(379.425, 429.53]"
"(22.176, 22.863]","(18.937, 19.323]","(14.96, 15.341]","(100.361, 101.552]","(345.656, 349.663]"
"(18.876, 19.245]","(17.092, 17.978]","(13.846, 14.227]","(91.921, 94.125]","(310.339, 319.987]"
"(20.665, 21.095]","(19.323, 19.664]","(17.134, 17.911]","(97.447, 98.929]","(345.656, 349.663]"
"(18.876, 19.245]","(13.55, 17.092]","(17.911, 22.235]","(71.90899999999999, 88.956]","(310.339, 319.987]"
"(18.876, 19.245]","(22.986, 27.545]","(12.076, 12.826]","(108.044, 111.18]","(363.614, 369.58]"
"(20.324, 20.665]","(22.14, 22.986]","(13.353, 13.846]","(108.044, 111.18]","(358.765, 363.614]"
"(21.095, 21.56]","(18.522, 18.937]","(13.353, 13.846]","(97.447, 98.929]","(332.328, 336.895]"
"(17.853, 18.4]","(20.387, 20.786]","(12.076, 12.826]","(98.929, 100.361]","(332.328, 336.895]"
"(17.853, 18.4]","(13.55, 17.092]","(16.094, 16.574]","(71.90899999999999, 88.956]","(262.99800000000005, 310.339]"
"(18.4, 18.876]","(22.14, 22.986]","(16.094, 16.574]","(108.044, 111.18]","(369.58, 379.425]"
"(19.612, 19.958]","(18.522, 18.937]","(12.076, 12.826]","(94.125, 95.915]","(319.987, 326.458]"
"(16.944, 17.853]","(21.605, 22.14]","(15.341, 15.707]","(101.552, 103.051]","(353.959, 358.765]"
"(19.245, 19.612]","(18.937, 19.323]","(14.614, 14.96]","(97.447, 98.929]","(336.895, 341.521]"
"(22.176, 22.863]","(18.937, 19.323]","(12.076, 12.826]","(104.409, 105.989]","(349.663, 353.959]"
"(16.944, 17.853]","(19.323, 19.664]","(17.134, 17.911]","(91.921, 94.125]","(332.328, 336.895]"
"(19.245, 19.612]","(19.323, 19.664]","(14.227, 14.614]","(100.361, 101.552]","(345.656, 349.663]"
"(22.863, 27.099]","(21.605, 22.14]","(16.094, 16.574]","(111.18, 128.011]","(379.425, 429.53]"
"(18.4, 18.876]","(18.522, 18.937]","(14.227, 14.614]","(91.921, 94.125]","(319.987, 326.458]"
"(17.853, 18.4]","(20.786, 21.179]","(14.96, 15.341]","(98.929, 100.361]","(341.521, 345.656]"
"(20.324, 20.665]","(20.387, 20.786]","(13.846, 14.227]","(103.051, 104.409]","(349.663, 353.959]"
"(19.958, 20.324]","(20.027, 20.387]","(16.574, 17.134]","(101.552, 103.051]","(353.959, 358.765]"
"(21.56, 22.176]","(17.978, 18.522]","(14.96, 15.341]","(97.447, 98.929]","(336.895, 341.521]"
"(13.807, 16.944]","(17.978, 18.522]","(12.826, 13.353]","(88.956, 91.921]","(310.339, 319.987]"
"(19.958, 20.324]","(22.14, 22.986]","(15.341, 15.707]","(105.989, 108.044]","(363.614, 369.58]"
"(19.958, 20.324]","(13.55, 17.092]","(15.341, 15.707]","(71.90899999999999, 88.956]","(262.99800000000005, 310.339]"
"(19.612, 19.958]","(22.986, 27.545]","(15.707, 16.094]","(108.044, 111.18]","(369.58, 379.425]"
"(18.4, 18.876]","(22.986, 27.545]","(8.505, 12.076]","(111.18, 128.011]","(363.614, 369.58]"
"(20.324, 20.665]","(19.664, 20.027]","(12.826, 13.353]","(101.552, 103.051]","(341.521, 345.656]"
"(22.176, 22.863]","(13.55, 17.092]","(13.353, 13.846]","(94.125, 95.915]","(319.987, 326.458]"
"(19.958, 20.324]","(22.986, 27.545]","(8.505, 12.076]","(108.044, 111.18]","(363.614, 369.58]"
"(20.324, 20.665]","(17.978, 18.522]","(17.134, 17.911]","(97.447, 98.929]","(345.656, 349.663]"
"(20.665, 21.095]","(20.027, 20.387]","(17.911, 22.235]","(100.361, 101.552]","(358.765, 363.614]"
"(19.245, 19.612]","(22.14, 22.986]","(14.614, 14.96]","(105.989, 108.044]","(363.614, 369.58]"
"(18.4, 18.876]","(13.55, 17.092]","(14.614, 14.96]","(71.90899999999999, 88.956]","(262.99800000000005, 310.339]"
"(20.324, 20.665]","(22.14, 22.986]","(12.076, 12.826]","(105.989, 108.044]","(358.765, 363.614]"
"(22.863, 27.099]","(21.179, 21.605]","(8.505, 12.076]","(105.989, 108.044]","(353.959, 358.765]"
"(21.095, 21.56]","(20.786, 21.179]","(16.574, 17.134]","(104.409, 105.989]","(363.614, 369.58]"
"(19.245, 19.612]","(17.978, 18.522]","(15.707, 16.094]","(94.125, 95.915]","(332.328, 336.895]"
"(22.176, 22.863]","(21.179, 21.605]","(12.076, 12.826]","(104.409, 105.989]","(353.959, 358.765]"
"(21.56, 22.176]","(20.027, 20.387]","(17.134, 17.911]","(104.409, 105.989]","(363.614, 369.58]"
"(22.176, 22.863]","(17.978, 18.522]","(16.094, 16.574]","(95.915, 97.447]","(336.895, 341.521]"
"(13.807, 16.944]","(20.387, 20.786]","(17.911, 22.235]","(91.921, 94.125]","(336.895, 341.521]"
"(20.324, 20.665]","(20.786, 21.179]","(16.094, 16.574]","(104.409, 105.989]","(358.765, 363.614]"
"(22.863, 27.099]","(22.14, 22.986]","(14.227, 14.614]","(111.18, 128.011]","(379.425, 429.53]"
"(22.863, 27.099]","(20.786, 21.179]","(15.341, 15.707]","(105.989, 108.044]","(369.58, 379.425]"
"(19.612, 19.958]","(18.522, 18.937]","(14.96, 15.341]","(94.125, 95.915]","(326.458, 332.328]"
"(18.4, 18.876]","(18.937, 19.323]","(17.134, 17.911]","(95.915, 97.447]","(341.521, 345.656]"
"(17.853, 18.4]","(17.978, 18.522]","(12.826, 13.353]","(88.956, 91.921]","(310.339, 319.987]"
"(19.612, 19.958]","(19.323, 19.664]","(14.614, 14.96]","(97.447, 98.929]","(336.895, 341.521]"
