A,B,C,D,E
"(19.675, 21.405]","(21.674, 23.634]","(14.806, 16.782]","(106.358, 113.538]","(365.03, 388.73]"
"(21.405, 23.08]","(25.942, 28.938]","(18.733, 20.769]","(122.403, 132.687]","(446.04, 607.798]"
"(16.284, 18.069]","(1.02, 11.089]","(23.965, 39.848]","(21.575, 66.186]","(237.803, 280.097]"
"(18.069, 19.675]","(25.942, 28.938]","(16.782, 18.733]","(113.538, 122.403]","(365.03, 388.73]"
"(10.738, 13.895]","(23.634, 25.942]","(14.806, 16.782]","(92.252, 99.808]","(322.649, 342.325]"
"(-1.674, 10.738]","(20.149, 21.674]","(11.15, 13.276]","(21.575, 66.186]","(129.778, 237.803]"
"(21.405, 23.08]","(18.218, 20.149]","(5.327, 8.718]","(92.252, 99.808]","(301.755, 322.649]"
"(10.738, 13.895]","(14.495, 16.682]","(-6.1000000000000005, 5.327]","(78.374, 86.099]","(237.803, 280.097]"
"(21.405, 23.08]","(18.218, 20.149]","(23.965, 39.848]","(106.358, 113.538]","(388.73, 415.084]"
"(25.801, 28.513]","(28.938, 39.845]","(16.782, 18.733]","(132.687, 189.077]","(446.04, 607.798]"
"(19.675, 21.405]","(21.674, 23.634]","(16.782, 18.733]","(106.358, 113.538]","(365.03, 388.73]"
"(21.405, 23.08]","(16.682, 18.218]","(5.327, 8.718]","(86.099, 92.252]","(280.097, 301.755]"
"(-1.674, 10.738]","(21.674, 23.634]","(18.733, 20.769]","(92.252, 99.808]","(322.649, 342.325]"
"(23.08, 25.801]","(25.942, 28.938]","(11.15, 13.276]","(122.403, 132.687]","(415.084, 446.04]"
"(-1.674, 10.738]","(25.942, 28.938]","(16.782, 18.733]","(92.252, 99.808]","(342.325, 365.03]"
"(16.284, 18.069]","(23.634, 25.942]","(-6.1000000000000005, 5.327]","(106.358, 113.538]","(322.649, 342.325]"
"(10.738, 13.895]","(28.938, 39.845]","(23.965, 39.848]","(113.538, 122.403]","(415.084, 446.04]"
"(19.675, 21.405]","(28.938, 39.845]","(5.327, 8.718]","(122.403, 132.687]","(388.73, 415.084]"
"(18.069, 19.675]","(28.938, 39.845]","(11.15, 13.276]","(132.687, 189.077]","(446.04, 607.798]"
"(-1.674, 10.738]","(11.089, 14.495]","(20.769, 23.965]","(21.575, 66.186]","(237.803, 280.097]"
"(13.895, 16.284]","(11.089, 14.495]","(14.806, 16.782]","(21.575, 66.186]","(237.803, 280.097]"
"(-1.674, 10.738]","(1.02, 11.089]","(5.327, 8.718]","(21.575, 66.186]","(129.778, 237.803]"
"(13.895, 16.284]","(11.089, 14.495]","(13.276, 14.806]","(21.575, 66.186]","(237.803, 280.097]"
"(21.405, 23.08]","(28.938, 39.845]","(16.782, 18.733]","(132.687, 189.077]","(446.04, 607.798]"
"(-1.674, 10.738]","(1.02, 11.089]","(23.965, 39.848]","(21.575, 66.186]","(129.778, 237.803]"
"(28.513, 41.714]","(23.634, 25.942]","(13.276, 14.806]","(122.403, 132.687]","(415.084, 446.04]"
"(16.284, 18.069]","(1.02, 11.089]","(-6.1000000000000005, 5.327]","(21.575, 66.186]","(129.778, 237.803]"
"(23.08, 25.801]","(14.495, 16.682]","(11.15, 13.276]","(86.099, 92.252]","(301.755, 322.649]"
"(28.513, 41.714]","(14.495, 16.682]","(18.733, 20.769]","(122.403, 132.687]","(446.04, 607.798]"
"(-1.674, 10.738]","(28.938, 39.845]","(13.276, 14.806]","(92.252, 99.808]","(322.649, 342.325]"
"(16.284, 18.069]","(16.682, 18.218]","(23.965, 39.848]","(86.099, 92.252]","(322.649, 342.325]"
"(16.284, 18.069]","(16.682, 18.218]","(11.15, 13.276]","(86.099, 92.252]","(280.097, 301.755]"
"(10.738, 13.895]","(28.938, 39.845]","(13.276, 14.806]","(113.538, 122.403]","(415.084, 446.04]"
"(25.801, 28.513]","(16.682, 18.218]","(-6.1000000000000005, 5.327]","(99.808, 106.358]","(301.755, 322.649]"
"(18.069, 19.675]","(20.149, 21.674]","(23.965, 39.848]","(99.808, 106.358]","(388.73, 415.084]"
"(28.513, 41.714]","(23.634, 25.942]","(16.782, 18.733]","(122.403, 132.687]","(415.084, 446.04]"
"(13.895, 16.284]","(16.682, 18.218]","(18.733, 20.769]","(92.252, 99.808]","(342.325, 365.03]"
"(21.405, 23.08]","(23.634, 25.942]","(23.965, 39.848]","(106.358, 113.538]","(388.73, 415.084]"
"(16.284, 18.069]","(14.495, 16.682]","(23.965, 39.848]","(78.374, 86.099]","(365.03, 388.73]"
"(16.284, 18.069]","(11.089, 14.495]","(5.327, 8.718]","(21.575, 66.186]","(129.778, 237.803]"
"(21.405, 23.08]","(21.674, 23.634]","(20.769, 23.965]","(99.808, 106.358]","(365.03, 388.73]"
"(23.08, 25.801]","(25.942, 28.938]","(14.806, 16.782]","(132.687, 189.077]","(446.04, 607.798]"
"(13.895, 16.284]","(25.942, 28.938]","(20.769, 23.965]","(113.538, 122.403]","(415.084, 446.04]"
"(13.895, 16.284]","(16.682, 18.218]","(13.276, 14.806]","(86.099, 92.252]","(301.755, 322.649]"
"(13.895, 16.284]","(11.089, 14.495]","(18.733, 20.769]","(21.575, 66.186]","(237.803, 280.097]"
"(18.069, 19.675]","(23.634, 25.942]","(20.769, 23.965]","(106.358, 113.538]","(388.73, 415.084]"
"(-1.674, 10.738]","(23.634, 25.942]","(16.782, 18.733]","(92.252, 99.808]","(342.325, 365.03]"
"(18.069, 19.675]","(18.218, 20.149]","(13.276, 14.806]","(92.252, 99.808]","(301.755, 322.649]"
"(25.801, 28.513]","(11.089, 14.495]","(16.782, 18.733]","(92.252, 99.808]","(342.325, 365.03]"
"(-1.674, 10.738]","(1.02, 11.089]","(8.718, 11.15]","(21.575, 66.186]","(129.778, 237.803]"
"(18.069, 19.675]","(18.218, 20.149]","(18.733, 20.769]","(99.808, 106.358]","(365.03, 388.73]"
"(28.513, 41.714]","(20.149, 21.674]","(20.769, 23.965]","(122.403, 132.687]","(415.084, 446.04]"
"(13.895, 16.284]","(20.149, 21.674]","(8.718, 11.15]","(99.808, 106.358]","(322.649, 342.325]"
"(10.738, 13.895]","(25.942, 28.938]","(16.782, 18.733]","(113.538, 122.403]","(388.73, 415.084]"
