A,B,C,D,E
"(19.713, 21.205]","(3.668, 12.113]","(-3.086, 6.89]","(30.320999999999998, 71.055]","(131.76999999999998, 250.766]"
"(21.205, 22.796]","(25.01, 27.776]","(22.321, 35.656]","(121.074, 129.912]","(438.772, 567.061]"
"(16.68, 18.282]","(17.283, 18.76]","(9.649, 11.551]","(80.491, 88.107]","(283.812, 307.602]"
"(18.282, 19.713]","(18.76, 20.202]","(14.743, 16.196]","(88.107, 94.742]","(324.655, 346.194]"
"(12.052, 14.777]","(21.569, 23.09]","(13.09, 14.743]","(80.491, 88.107]","(283.812, 307.602]"
"(1.4220000000000002, 12.052]","(27.776, 41.298]","(14.743, 16.196]","(100.032, 105.608]","(346.194, 363.076]"
"(21.205, 22.796]","(20.202, 21.569]","(9.649, 11.551]","(94.742, 100.032]","(307.602, 324.655]"
"(12.052, 14.777]","(15.226, 17.283]","(16.196, 17.999]","(80.491, 88.107]","(307.602, 324.655]"
"(21.205, 22.796]","(25.01, 27.776]","(6.89, 9.649]","(121.074, 129.912]","(384.935, 404.406]"
"(24.791, 27.423]","(25.01, 27.776]","(6.89, 9.649]","(121.074, 129.912]","(404.406, 438.772]"
"(19.713, 21.205]","(23.09, 25.01]","(19.752, 22.321]","(112.325, 121.074]","(404.406, 438.772]"
"(21.205, 22.796]","(27.776, 41.298]","(-3.086, 6.89]","(121.074, 129.912]","(363.076, 384.935]"
"(1.4220000000000002, 12.052]","(17.283, 18.76]","(16.196, 17.999]","(71.055, 80.491]","(250.766, 283.812]"
"(24.791, 27.423]","(15.226, 17.283]","(6.89, 9.649]","(100.032, 105.608]","(324.655, 346.194]"
"(1.4220000000000002, 12.052]","(17.283, 18.76]","(17.999, 19.752]","(71.055, 80.491]","(283.812, 307.602]"
"(16.68, 18.282]","(25.01, 27.776]","(11.551, 13.09]","(112.325, 121.074]","(363.076, 384.935]"
"(12.052, 14.777]","(12.113, 15.226]","(17.999, 19.752]","(30.320999999999998, 71.055]","(131.76999999999998, 250.766]"
"(19.713, 21.205]","(25.01, 27.776]","(22.321, 35.656]","(121.074, 129.912]","(438.772, 567.061]"
"(18.282, 19.713]","(27.776, 41.298]","(6.89, 9.649]","(129.912, 174.428]","(438.772, 567.061]"
