A,B,C,D,E
"(20.018, 23.117]","(6.805, 9.94]","(0.143, 3.372]","(42.331, 54.34]","(131.336, 168.046]"
"(20.018, 23.117]","(25.619, 28.755]","(22.742, 25.971]","(114.384, 126.393]","(421.965, 458.239]"
"(16.918, 20.018]","(16.212, 19.348]","(9.829, 13.057]","(78.357, 90.366]","(276.868, 313.142]"
"(16.918, 20.018]","(19.348, 22.483]","(13.057, 16.285]","(90.366, 102.375]","(313.142, 349.416]"
"(10.72, 13.819]","(22.483, 25.619]","(13.057, 16.285]","(78.357, 90.366]","(276.868, 313.142]"
"(1.386, 4.522]","(28.755, 31.891]","(13.057, 16.285]","(102.375, 114.384]","(349.416, 385.69]"
"(20.018, 23.117]","(19.348, 22.483]","(9.829, 13.057]","(90.366, 102.375]","(313.142, 349.416]"
"(13.819, 16.918]","(16.212, 19.348]","(16.285, 19.514]","(78.357, 90.366]","(313.142, 349.416]"
"(20.018, 23.117]","(25.619, 28.755]","(6.6, 9.829]","(114.384, 126.393]","(385.69, 421.965]"
"(23.117, 26.216]","(25.619, 28.755]","(6.6, 9.829]","(114.384, 126.393]","(385.69, 421.965]"
"(16.918, 20.018]","(22.483, 25.619]","(19.514, 22.742]","(114.384, 126.393]","(421.965, 458.239]"
"(20.018, 23.117]","(25.619, 28.755]","(0.143, 3.372]","(114.384, 126.393]","(349.416, 385.69]"
"(10.72, 13.819]","(16.212, 19.348]","(16.285, 19.514]","(66.348, 78.357]","(240.594, 276.868]"
"(23.117, 26.216]","(16.212, 19.348]","(6.6, 9.829]","(90.366, 102.375]","(313.142, 349.416]"
"(7.621, 10.72]","(16.212, 19.348]","(16.285, 19.514]","(78.357, 90.366]","(276.868, 313.142]"
"(16.918, 20.018]","(25.619, 28.755]","(9.829, 13.057]","(102.375, 114.384]","(349.416, 385.69]"
"(13.819, 16.918]","(9.94, 13.076]","(19.514, 22.742]","(54.34, 66.348]","(204.32, 240.594]"
"(20.018, 23.117]","(25.619, 28.755]","(25.971, 29.199]","(114.384, 126.393]","(421.965, 458.239]"
"(16.918, 20.018]","(31.891, 35.026]","(6.6, 9.829]","(126.393, 138.402]","(421.965, 458.239]"
"(7.621, 10.72]","(28.755, 31.891]","(13.057, 16.285]","(90.366, 102.375]","(313.142, 349.416]"
"(13.819, 16.918]","(16.212, 19.348]","(13.057, 16.285]","(78.357, 90.366]","(276.868, 313.142]"
"(10.72, 13.819]","(16.212, 19.348]","(0.143, 3.372]","(66.348, 78.357]","(204.32, 240.594]"
"(13.819, 16.918]","(19.348, 22.483]","(9.829, 13.057]","(90.366, 102.375]","(313.142, 349.416]"
"(20.018, 23.117]","(25.619, 28.755]","(22.742, 25.971]","(126.393, 138.402]","(458.239, 494.513]"
"(10.72, 13.819]","(22.483, 25.619]","(9.829, 13.057]","(90.366, 102.375]","(313.142, 349.416]"
"(29.315, 32.414]","(19.348, 22.483]","(13.057, 16.285]","(126.393, 138.402]","(421.965, 458.239]"
"(16.918, 20.018]","(28.755, 31.891]","(13.057, 16.285]","(102.375, 114.384]","(349.416, 385.69]"
"(23.117, 26.216]","(16.212, 19.348]","(6.6, 9.829]","(90.366, 102.375]","(313.142, 349.416]"
"(32.414, 35.513]","(16.212, 19.348]","(6.6, 9.829]","(126.393, 138.402]","(385.69, 421.965]"
"(7.621, 10.72]","(16.212, 19.348]","(9.829, 13.057]","(66.348, 78.357]","(240.594, 276.868]"
"(16.918, 20.018]","(13.076, 16.212]","(19.514, 22.742]","(90.366, 102.375]","(349.416, 385.69]"
"(16.918, 20.018]","(19.348, 22.483]","(13.057, 16.285]","(90.366, 102.375]","(313.142, 349.416]"
"(13.819, 16.918]","(16.212, 19.348]","(13.057, 16.285]","(78.357, 90.366]","(276.868, 313.142]"
