A,B,C,D,E
"(19.189, 20.163]","(3.668, 10.267]","(-3.086, 5.288]","(30.320999999999998, 64.532]","(131.76999999999998, 232.012]"
"(21.053, 21.808]","(25.822, 27.228]","(21.987, 23.854]","(122.663, 127.936]","(429.255, 459.408]"
"(17.543, 18.383]","(18.127, 18.901]","(10.497, 11.477]","(83.339, 87.573]","(293.044, 306.616]"
"(18.383, 19.189]","(19.762, 20.721]","(15.067, 16.082]","(90.806, 95.166]","(327.659, 340.202]"
"(10.392, 12.739]","(22.334, 23.292]","(13.38, 14.248]","(83.339, 87.573]","(293.044, 306.616]"
"(1.4220000000000002, 10.392]","(29.674, 41.298]","(15.067, 16.082]","(101.917, 104.951]","(351.161, 360.168]"
"(21.053, 21.808]","(19.762, 20.721]","(10.497, 11.477]","(95.166, 98.064]","(306.616, 317.21]"
"(14.34, 15.642]","(16.035, 17.227]","(16.991, 18.109]","(83.339, 87.573]","(306.616, 317.21]"
"(21.808, 22.866]","(25.822, 27.228]","(5.288, 7.587]","(122.663, 127.936]","(385.678, 397.523]"
"(25.521, 27.103]","(25.822, 27.228]","(9.173, 10.497]","(122.663, 127.936]","(397.523, 411.92]"
"(19.189, 20.163]","(23.292, 24.507]","(20.35, 21.987]","(117.26, 122.663]","(411.92, 429.255]"
"(21.053, 21.808]","(27.228, 29.674]","(-3.086, 5.288]","(122.663, 127.936]","(373.733, 385.678]"
"(10.392, 12.739]","(17.227, 18.127]","(16.082, 16.991]","(64.532, 73.349]","(259.349, 278.015]"
"(24.078, 25.521]","(16.035, 17.227]","(5.288, 7.587]","(98.064, 101.917]","(317.21, 327.659]"
"(1.4220000000000002, 10.392]","(18.127, 18.901]","(18.109, 19.086]","(73.349, 79.208]","(293.044, 306.616]"
"(16.625, 17.543]","(25.822, 27.228]","(11.477, 12.365]","(112.809, 117.26]","(373.733, 385.678]"
"(12.739, 14.34]","(10.267, 12.763]","(19.086, 20.35]","(30.320999999999998, 64.532]","(131.76999999999998, 232.012]"
"(19.189, 20.163]","(25.822, 27.228]","(23.854, 35.656]","(117.26, 122.663]","(429.255, 459.408]"
"(19.189, 20.163]","(29.674, 41.298]","(7.587, 9.173]","(135.916, 174.428]","(429.255, 459.408]"
"(10.392, 12.739]","(29.674, 41.298]","(14.248, 15.067]","(98.064, 101.917]","(340.202, 351.161]"
"(15.642, 16.625]","(18.127, 18.901]","(14.248, 15.067]","(83.339, 87.573]","(306.616, 317.21]"
"(10.392, 12.739]","(16.035, 17.227]","(-3.086, 5.288]","(64.532, 73.349]","(131.76999999999998, 232.012]"
"(15.642, 16.625]","(20.721, 21.425]","(10.497, 11.477]","(95.166, 98.064]","(317.21, 327.659]"
"(21.808, 22.866]","(27.228, 29.674]","(21.987, 23.854]","(127.936, 135.916]","(429.255, 459.408]"
"(10.392, 12.739]","(24.507, 25.822]","(11.477, 12.365]","(98.064, 101.917]","(340.202, 351.161]"
"(28.992, 38.612]","(20.721, 21.425]","(14.248, 15.067]","(127.936, 135.916]","(411.92, 429.255]"
"(16.625, 17.543]","(27.228, 29.674]","(14.248, 15.067]","(104.951, 109.285]","(360.168, 373.733]"
"(22.866, 24.078]","(17.227, 18.127]","(7.587, 9.173]","(95.166, 98.064]","(317.21, 327.659]"
"(28.992, 38.612]","(18.901, 19.762]","(7.587, 9.173]","(122.663, 127.936]","(397.523, 411.92]"
"(1.4220000000000002, 10.392]","(18.127, 18.901]","(12.365, 13.38]","(73.349, 79.208]","(259.349, 278.015]"
"(16.625, 17.543]","(14.62, 16.035]","(21.987, 23.854]","(98.064, 101.917]","(360.168, 373.733]"
"(17.543, 18.383]","(20.721, 21.425]","(15.067, 16.082]","(90.806, 95.166]","(340.202, 351.161]"
"(14.34, 15.642]","(16.035, 17.227]","(14.248, 15.067]","(79.208, 83.339]","(293.044, 306.616]"
"(25.521, 27.103]","(16.035, 17.227]","(15.067, 16.082]","(112.809, 117.26]","(373.733, 385.678]"
