A,B,C,D,E
"(20.018, 21.257]","(6.177, 7.432]","(2.08, 3.372]","(44.732, 49.536]","(146.281, 160.791]"
"(21.257, 22.497]","(26.246, 27.501]","(22.742, 24.034]","(121.589, 126.393]","(450.984, 465.494]"
"(17.538, 18.778]","(17.466, 18.72]","(9.829, 11.12]","(83.161, 87.964]","(291.378, 305.887]"
"(17.538, 18.778]","(18.72, 19.975]","(14.994, 16.285]","(92.768, 97.571]","(320.397, 334.907]"
"(11.34, 12.58]","(22.483, 23.738]","(13.703, 14.994]","(83.161, 87.964]","(291.378, 305.887]"
"(3.902, 5.142]","(30.009, 31.264]","(14.994, 16.285]","(102.375, 107.179]","(349.416, 363.926]"
"(21.257, 22.497]","(19.975, 21.229]","(9.829, 11.12]","(92.768, 97.571]","(305.887, 320.397]"
"(13.819, 15.059]","(16.212, 17.466]","(16.285, 17.577]","(83.161, 87.964]","(305.887, 320.397]"
"(21.257, 22.497]","(24.992, 26.246]","(7.246, 8.537]","(121.589, 126.393]","(392.945, 407.455]"
"(24.976, 26.216]","(26.246, 27.501]","(8.537, 9.829]","(121.589, 126.393]","(392.945, 407.455]"
"(18.778, 20.018]","(23.738, 24.992]","(20.159, 21.451]","(116.786, 121.589]","(421.965, 436.474]"
"(21.257, 22.497]","(27.501, 28.755]","(2.08, 3.372]","(121.589, 126.393]","(378.436, 392.945]"
"(10.1, 11.34]","(17.466, 18.72]","(16.285, 17.577]","(68.75, 73.554]","(247.849, 262.358]"
"(23.737, 24.976]","(16.212, 17.466]","(5.955, 7.246]","(97.571, 102.375]","(320.397, 334.907]"
"(8.861, 10.1]","(17.466, 18.72]","(17.577, 18.868]","(78.357, 83.161]","(291.378, 305.887]"
"(16.299, 17.538]","(26.246, 27.501]","(11.12, 12.411]","(111.982, 116.786]","(378.436, 392.945]"
"(13.819, 15.059]","(11.195, 12.449]","(18.868, 20.159]","(54.34, 59.143]","(218.829, 233.339]"
"(20.018, 21.257]","(24.992, 26.246]","(26.616, 27.908]","(121.589, 126.393]","(436.474, 450.984]"
"(18.778, 20.018]","(32.518, 33.772]","(8.537, 9.829]","(136.0, 140.803]","(436.474, 450.984]"
"(10.1, 11.34]","(28.755, 30.009]","(13.703, 14.994]","(97.571, 102.375]","(334.907, 349.416]"
"(16.299, 17.538]","(17.466, 18.72]","(14.994, 16.285]","(83.161, 87.964]","(305.887, 320.397]"
"(11.34, 12.58]","(16.212, 17.466]","(0.789, 2.08]","(63.947, 68.75]","(204.32, 218.829]"
"(15.059, 16.299]","(19.975, 21.229]","(9.829, 11.12]","(92.768, 97.571]","(305.887, 320.397]"
"(21.257, 22.497]","(27.501, 28.755]","(22.742, 24.034]","(131.196, 136.0]","(450.984, 465.494]"
"(10.1, 11.34]","(24.992, 26.246]","(11.12, 12.411]","(97.571, 102.375]","(334.907, 349.416]"
"(29.935, 31.174]","(19.975, 21.229]","(13.703, 14.994]","(126.393, 131.196]","(421.965, 436.474]"
"(16.299, 17.538]","(28.755, 30.009]","(13.703, 14.994]","(107.179, 111.982]","(363.926, 378.436]"
"(23.737, 24.976]","(16.212, 17.466]","(8.537, 9.829]","(92.768, 97.571]","(320.397, 334.907]"
"(32.414, 33.654]","(18.72, 19.975]","(7.246, 8.537]","(126.393, 131.196]","(392.945, 407.455]"
"(8.861, 10.1]","(17.466, 18.72]","(12.411, 13.703]","(73.554, 78.357]","(262.358, 276.868]"
"(16.299, 17.538]","(14.958, 16.212]","(21.451, 22.742]","(97.571, 102.375]","(363.926, 378.436]"
"(17.538, 18.778]","(19.975, 21.229]","(14.994, 16.285]","(92.768, 97.571]","(334.907, 349.416]"
"(13.819, 15.059]","(16.212, 17.466]","(13.703, 14.994]","(78.357, 83.161]","(291.378, 305.887]"
"(26.216, 27.455]","(16.212, 17.466]","(14.994, 16.285]","(111.982, 116.786]","(378.436, 392.945]"
"(18.778, 20.018]","(24.992, 26.246]","(11.12, 12.411]","(126.393, 131.196]","(407.455, 421.965]"
"(27.455, 28.695]","(23.738, 24.992]","(21.451, 22.742]","(131.196, 136.0]","(450.984, 465.494]"
"(16.299, 17.538]","(18.72, 19.975]","(13.703, 14.994]","(97.571, 102.375]","(320.397, 334.907]"
"(21.257, 22.497]","(18.72, 19.975]","(14.994, 16.285]","(102.375, 107.179]","(349.416, 363.926]"
"(16.299, 17.538]","(13.703, 14.958]","(20.159, 21.451]","(78.357, 83.161]","(305.887, 320.397]"
"(16.299, 17.538]","(14.958, 16.212]","(13.703, 14.994]","(87.964, 92.768]","(305.887, 320.397]"
"(21.257, 22.497]","(16.212, 17.466]","(18.868, 20.159]","(92.768, 97.571]","(334.907, 349.416]"
