A,B,C,D,E
"(19.636, 20.32]","(11.532, 12.845]","(11.251, 12.081]","(80.971, 84.42]","(275.075, 287.571]"
"(21.638, 22.278]","(22.284, 23.159]","(3.501, 5.66]","(111.022, 113.938]","(340.784, 348.371]"
"(16.926, 17.642]","(11.532, 12.845]","(22.172, 23.409]","(77.567, 80.971]","(315.322, 324.246]"
"(18.239, 18.777]","(14.858, 15.759]","(17.158, 17.986]","(80.971, 84.42]","(275.075, 287.571]"
"(10.025, 11.721]","(13.776, 14.858]","(11.251, 12.081]","(21.005, 55.058]","(95.482, 206.035]"
"(-1.674, 7.509]","(21.557, 22.284]","(8.474, 9.466]","(55.058, 61.84]","(95.482, 206.035]"
"(21.638, 22.278]","(22.284, 23.159]","(18.741, 19.63]","(113.938, 116.998]","(400.432, 412.003]"
"(13.276, 14.1]","(26.808, 28.134]","(12.805, 13.569]","(108.164, 111.022]","(371.903, 380.26]"
"(22.278, 23.044]","(28.134, 29.325]","(9.466, 10.39]","(125.54, 129.678]","(400.432, 412.003]"
"(25.888, 27.183]","(7.757, 9.701]","(17.158, 17.986]","(77.567, 80.971]","(298.192, 305.395]"
"(19.636, 20.32]","(22.284, 23.159]","(5.66, 7.458]","(95.921, 98.84]","(315.322, 324.246]"
"(21.638, 22.278]","(17.104, 18.156]","(12.805, 13.569]","(89.881, 92.879]","(305.395, 315.322]"
"(7.509, 10.025]","(14.858, 15.759]","(27.352, 41.407]","(55.058, 61.84]","(247.315, 261.056]"
"(24.87, 25.888]","(21.557, 22.284]","(17.158, 17.986]","(125.54, 129.678]","(412.003, 426.457]"
"(7.509, 10.025]","(22.284, 23.159]","(9.466, 10.39]","(87.441, 89.881]","(298.192, 305.395]"
"(16.127, 16.926]","(-1.4829999999999999, 7.757]","(14.254, 14.9]","(55.058, 61.84]","(206.035, 229.781]"
"(11.721, 13.276]","(-1.4829999999999999, 7.757]","(20.354, 21.298]","(21.005, 55.058]","(95.482, 206.035]"
"(19.636, 20.32]","(29.325, 32.606]","(16.231, 17.158]","(129.678, 137.3]","(441.464, 460.537]"
"(18.777, 19.636]","(18.813, 19.462]","(12.081, 12.805]","(92.879, 95.921]","(315.322, 324.246]"
"(7.509, 10.025]","(23.907, 24.89]","(14.254, 14.9]","(95.921, 98.84]","(332.221, 340.784]"
"(15.376, 16.127]","(23.907, 24.89]","(17.986, 18.741]","(98.84, 101.171]","(363.137, 371.903]"
"(10.025, 11.721]","(19.462, 20.025]","(23.409, 25.105]","(89.881, 92.879]","(340.784, 348.371]"
"(15.376, 16.127]","(19.462, 20.025]","(23.409, 25.105]","(92.879, 95.921]","(348.371, 355.985]"
"(22.278, 23.044]","(21.557, 22.284]","(17.986, 18.741]","(103.281, 105.92]","(380.26, 387.544]"
