A,B,C,D,E
"(18.264, 21.587]","(11.541, 14.797]","(10.437, 13.878]","(77.123, 88.347]","(272.76, 308.215]"
"(21.587, 24.91]","(21.308, 24.564]","(3.554, 6.995]","(110.793, 122.017]","(308.215, 343.67]"
"(14.941, 18.264]","(11.541, 14.797]","(20.76, 24.201]","(77.123, 88.347]","(308.215, 343.67]"
"(18.264, 21.587]","(14.797, 18.052]","(13.878, 17.319]","(77.123, 88.347]","(272.76, 308.215]"
"(8.296, 11.619]","(11.541, 14.797]","(10.437, 13.878]","(43.453, 54.676]","(166.394, 201.849]"
"(1.65, 4.973]","(21.308, 24.564]","(6.995, 10.437]","(54.676, 65.9]","(201.849, 237.305]"
"(21.587, 24.91]","(21.308, 24.564]","(17.319, 20.76]","(110.793, 122.017]","(379.126, 414.581]"
"(11.619, 14.941]","(24.564, 27.82]","(10.437, 13.878]","(99.57, 110.793]","(379.126, 414.581]"
"(21.587, 24.91]","(27.82, 31.075]","(6.995, 10.437]","(122.017, 133.24]","(379.126, 414.581]"
"(24.91, 28.233]","(8.285, 11.541]","(13.878, 17.319]","(77.123, 88.347]","(272.76, 308.215]"
"(18.264, 21.587]","(21.308, 24.564]","(3.554, 6.995]","(88.347, 99.57]","(308.215, 343.67]"
"(21.587, 24.91]","(14.797, 18.052]","(10.437, 13.878]","(88.347, 99.57]","(272.76, 308.215]"
"(8.296, 11.619]","(14.797, 18.052]","(27.642, 31.083]","(54.676, 65.9]","(237.305, 272.76]"
"(24.91, 28.233]","(21.308, 24.564]","(17.319, 20.76]","(122.017, 133.24]","(414.581, 450.036]"
"(4.973, 8.296]","(21.308, 24.564]","(6.995, 10.437]","(88.347, 99.57]","(272.76, 308.215]"
"(14.941, 18.264]","(5.029, 8.285]","(13.878, 17.319]","(54.676, 65.9]","(201.849, 237.305]"
"(11.619, 14.941]","(1.774, 5.029]","(20.76, 24.201]","(32.23, 43.453]","(166.394, 201.849]"
"(18.264, 21.587]","(27.82, 31.075]","(13.878, 17.319]","(122.017, 133.24]","(414.581, 450.036]"
"(18.264, 21.587]","(18.052, 21.308]","(10.437, 13.878]","(88.347, 99.57]","(308.215, 343.67]"
"(8.296, 11.619]","(24.564, 27.82]","(13.878, 17.319]","(88.347, 99.57]","(308.215, 343.67]"
"(14.941, 18.264]","(24.564, 27.82]","(17.319, 20.76]","(88.347, 99.57]","(343.67, 379.126]"
"(8.296, 11.619]","(18.052, 21.308]","(24.201, 27.642]","(88.347, 99.57]","(343.67, 379.126]"
"(14.941, 18.264]","(18.052, 21.308]","(20.76, 24.201]","(88.347, 99.57]","(343.67, 379.126]"
"(21.587, 24.91]","(21.308, 24.564]","(17.319, 20.76]","(99.57, 110.793]","(379.126, 414.581]"
"(8.296, 11.619]","(31.075, 34.331]","(17.319, 20.76]","(99.57, 110.793]","(343.67, 379.126]"
"(31.556, 34.879]","(5.029, 8.285]","(17.319, 20.76]","(65.9, 77.123]","(272.76, 308.215]"
"(14.941, 18.264]","(5.029, 8.285]","(6.995, 10.437]","(54.676, 65.9]","(201.849, 237.305]"
"(21.587, 24.91]","(11.541, 14.797]","(3.554, 6.995]","(65.9, 77.123]","(201.849, 237.305]"
"(34.879, 38.202]","(8.285, 11.541]","(3.554, 6.995]","(99.57, 110.793]","(308.215, 343.67]"
"(8.296, 11.619]","(31.075, 34.331]","(6.995, 10.437]","(110.793, 122.017]","(343.67, 379.126]"
"(14.941, 18.264]","(18.052, 21.308]","(13.878, 17.319]","(99.57, 110.793]","(343.67, 379.126]"
"(14.941, 18.264]","(14.797, 18.052]","(13.878, 17.319]","(77.123, 88.347]","(272.76, 308.215]"
"(11.619, 14.941]","(18.052, 21.308]","(3.554, 6.995]","(88.347, 99.57]","(272.76, 308.215]"
"(24.91, 28.233]","(18.052, 21.308]","(17.319, 20.76]","(110.793, 122.017]","(379.126, 414.581]"
"(18.264, 21.587]","(18.052, 21.308]","(0.113, 3.554]","(77.123, 88.347]","(237.305, 272.76]"
"(28.233, 31.556]","(37.587, 40.843]","(20.76, 24.201]","(166.91, 178.133]","(556.402, 591.857]"
"(14.941, 18.264]","(27.82, 31.075]","(6.995, 10.437]","(122.017, 133.24]","(414.581, 450.036]"
"(21.587, 24.91]","(24.564, 27.82]","(20.76, 24.201]","(122.017, 133.24]","(414.581, 450.036]"
"(14.941, 18.264]","(14.797, 18.052]","(10.437, 13.878]","(88.347, 99.57]","(308.215, 343.67]"
"(14.941, 18.264]","(14.797, 18.052]","(20.76, 24.201]","(99.57, 110.793]","(379.126, 414.581]"
"(21.587, 24.91]","(8.285, 11.541]","(17.319, 20.76]","(65.9, 77.123]","(237.305, 272.76]"
"(21.587, 24.91]","(18.052, 21.308]","(24.201, 27.642]","(99.57, 110.793]","(379.126, 414.581]"
"(11.619, 14.941]","(18.052, 21.308]","(6.995, 10.437]","(77.123, 88.347]","(272.76, 308.215]"
