A,B,C,D,E
"(19.924, 21.638]","(10.732, 13.776]","(11.592, 13.569]","(77.567, 86.147]","(275.075, 302.529]"
"(21.638, 23.458]","(21.557, 23.538]","(-6.7700000000000005, 6.545]","(105.92, 112.388]","(324.246, 344.397]"
"(16.523, 18.239]","(10.732, 13.776]","(21.298, 24.249]","(77.567, 86.147]","(302.529, 324.246]"
"(18.239, 19.924]","(13.776, 16.124]","(17.158, 19.097]","(77.567, 86.147]","(275.075, 302.529]"
"(10.948, 14.1]","(13.776, 16.124]","(11.592, 13.569]","(21.005, 64.336]","(95.482, 238.939]"
"(-1.674, 10.948]","(21.557, 23.538]","(6.545, 9.466]","(21.005, 64.336]","(95.482, 238.939]"
"(21.638, 23.458]","(21.557, 23.538]","(17.158, 19.097]","(112.388, 120.938]","(383.644, 412.003]"
"(10.948, 14.1]","(25.738, 28.666]","(11.592, 13.569]","(105.92, 112.388]","(363.137, 383.644]"
"(21.638, 23.458]","(25.738, 28.666]","(9.466, 11.592]","(120.938, 132.816]","(383.644, 412.003]"
"(25.888, 28.938]","(-1.4829999999999999, 10.732]","(17.158, 19.097]","(77.567, 86.147]","(275.075, 302.529]"
"(18.239, 19.924]","(21.557, 23.538]","(6.545, 9.466]","(92.879, 100.085]","(302.529, 324.246]"
"(21.638, 23.458]","(16.124, 18.156]","(11.592, 13.569]","(86.147, 92.879]","(302.529, 324.246]"
"(-1.674, 10.948]","(13.776, 16.124]","(24.249, 41.407]","(21.005, 64.336]","(238.939, 275.075]"
"(23.458, 25.888]","(21.557, 23.538]","(17.158, 19.097]","(120.938, 132.816]","(412.003, 450.407]"
"(-1.674, 10.948]","(21.557, 23.538]","(9.466, 11.592]","(86.147, 92.879]","(275.075, 302.529]"
"(16.523, 18.239]","(-1.4829999999999999, 10.732]","(13.569, 15.366]","(21.005, 64.336]","(95.482, 238.939]"
"(10.948, 14.1]","(-1.4829999999999999, 10.732]","(19.097, 21.298]","(21.005, 64.336]","(95.482, 238.939]"
"(19.924, 21.638]","(28.666, 44.098]","(15.366, 17.158]","(120.938, 132.816]","(412.003, 450.407]"
"(18.239, 19.924]","(18.156, 19.776]","(11.592, 13.569]","(92.879, 100.085]","(302.529, 324.246]"
"(-1.674, 10.948]","(23.538, 25.738]","(13.569, 15.366]","(92.879, 100.085]","(324.246, 344.397]"
"(14.1, 16.523]","(23.538, 25.738]","(17.158, 19.097]","(92.879, 100.085]","(363.137, 383.644]"
"(-1.674, 10.948]","(19.776, 21.557]","(24.249, 41.407]","(86.147, 92.879]","(344.397, 363.137]"
"(14.1, 16.523]","(19.776, 21.557]","(21.298, 24.249]","(92.879, 100.085]","(344.397, 363.137]"
"(21.638, 23.458]","(21.557, 23.538]","(17.158, 19.097]","(100.085, 105.92]","(363.137, 383.644]"
"(-1.674, 10.948]","(28.666, 44.098]","(17.158, 19.097]","(105.92, 112.388]","(363.137, 383.644]"
"(28.938, 44.848]","(-1.4829999999999999, 10.732]","(17.158, 19.097]","(64.336, 77.567]","(238.939, 275.075]"
"(14.1, 16.523]","(-1.4829999999999999, 10.732]","(9.466, 11.592]","(21.005, 64.336]","(95.482, 238.939]"
"(23.458, 25.888]","(10.732, 13.776]","(-6.7700000000000005, 6.545]","(64.336, 77.567]","(95.482, 238.939]"
"(28.938, 44.848]","(-1.4829999999999999, 10.732]","(-6.7700000000000005, 6.545]","(92.879, 100.085]","(302.529, 324.246]"
"(-1.674, 10.948]","(28.666, 44.098]","(6.545, 9.466]","(112.388, 120.938]","(363.137, 383.644]"
"(16.523, 18.239]","(18.156, 19.776]","(15.366, 17.158]","(100.085, 105.92]","(363.137, 383.644]"
"(16.523, 18.239]","(13.776, 16.124]","(13.569, 15.366]","(77.567, 86.147]","(275.075, 302.529]"
"(10.948, 14.1]","(19.776, 21.557]","(6.545, 9.466]","(86.147, 92.879]","(275.075, 302.529]"
"(25.888, 28.938]","(18.156, 19.776]","(17.158, 19.097]","(112.388, 120.938]","(383.644, 412.003]"
