A,B,C,D,E
"(18.796, 20.657]","(11.28, 13.104]","(10.574, 12.501]","(83.857, 90.142]","(274.178, 294.033]"
"(20.657, 22.518]","(22.22, 24.043]","(2.866, 4.793]","(108.998, 115.283]","(333.743, 353.598]"
"(16.935, 18.796]","(11.28, 13.104]","(22.136, 24.063]","(77.572, 83.857]","(313.888, 333.743]"
"(16.935, 18.796]","(14.927, 16.75]","(16.355, 18.282]","(77.572, 83.857]","(274.178, 294.033]"
"(9.492, 11.353]","(13.104, 14.927]","(10.574, 12.501]","(52.432, 58.717]","(174.903, 194.758]"
"(0.188, 2.049]","(20.396, 22.22]","(8.647, 10.574]","(52.432, 58.717]","(194.758, 214.613]"
"(20.657, 22.518]","(22.22, 24.043]","(18.282, 20.209]","(115.283, 121.568]","(393.308, 413.163]"
"(13.214, 15.074]","(25.866, 27.689]","(12.501, 14.428]","(108.998, 115.283]","(373.453, 393.308]"
"(22.518, 24.379]","(27.689, 29.513]","(8.647, 10.574]","(121.568, 127.853]","(393.308, 413.163]"
"(26.239, 28.1]","(9.457, 11.28]","(16.355, 18.282]","(77.572, 83.857]","(294.033, 313.888]"
"(18.796, 20.657]","(22.22, 24.043]","(6.72, 8.647]","(96.427, 102.712]","(313.888, 333.743]"
"(20.657, 22.518]","(16.75, 18.573]","(12.501, 14.428]","(90.142, 96.427]","(294.033, 313.888]"
"(9.492, 11.353]","(14.927, 16.75]","(27.917, 29.844]","(58.717, 65.002]","(254.323, 274.178]"
"(24.379, 26.239]","(20.396, 22.22]","(16.355, 18.282]","(121.568, 127.853]","(413.163, 433.018]"
"(7.631, 9.492]","(22.22, 24.043]","(8.647, 10.574]","(83.857, 90.142]","(294.033, 313.888]"
"(15.074, 16.935]","(5.811, 7.634]","(14.428, 16.355]","(58.717, 65.002]","(214.613, 234.468]"
"(11.353, 13.214]","(2.164, 3.987]","(20.209, 22.136]","(33.577, 39.862]","(174.903, 194.758]"
"(18.796, 20.657]","(29.513, 31.336]","(16.355, 18.282]","(127.853, 134.138]","(433.018, 452.873]"
"(18.796, 20.657]","(18.573, 20.396]","(10.574, 12.501]","(90.142, 96.427]","(313.888, 333.743]"
"(7.631, 9.492]","(24.043, 25.866]","(14.428, 16.355]","(96.427, 102.712]","(333.743, 353.598]"
"(15.074, 16.935]","(24.043, 25.866]","(16.355, 18.282]","(96.427, 102.712]","(353.598, 373.453]"
"(9.492, 11.353]","(18.573, 20.396]","(24.063, 25.99]","(90.142, 96.427]","(333.743, 353.598]"
"(15.074, 16.935]","(18.573, 20.396]","(22.136, 24.063]","(90.142, 96.427]","(353.598, 373.453]"
"(20.657, 22.518]","(20.396, 22.22]","(16.355, 18.282]","(102.712, 108.998]","(373.453, 393.308]"
"(7.631, 9.492]","(31.336, 33.159]","(16.355, 18.282]","(102.712, 108.998]","(353.598, 373.453]"
"(29.961, 31.822]","(3.987, 5.811]","(16.355, 18.282]","(71.287, 77.572]","(274.178, 294.033]"
"(15.074, 16.935]","(7.634, 9.457]","(8.647, 10.574]","(52.432, 58.717]","(194.758, 214.613]"
"(24.379, 26.239]","(13.104, 14.927]","(4.793, 6.72]","(65.002, 71.287]","(214.613, 234.468]"
"(35.544, 37.404]","(7.634, 9.457]","(4.793, 6.72]","(96.427, 102.712]","(313.888, 333.743]"
"(7.631, 9.492]","(31.336, 33.159]","(6.72, 8.647]","(115.283, 121.568]","(373.453, 393.308]"
"(15.074, 16.935]","(16.75, 18.573]","(14.428, 16.355]","(102.712, 108.998]","(353.598, 373.453]"
