A,B,C,D,E
"(20.026, 20.264]","(19.831, 20.136]","(15.476, 15.802]","(100.821, 101.446]","(346.958, 351.242]"
"(20.026, 20.264]","(20.324, 20.571]","(15.476, 15.802]","(102.448, 104.045]","(351.242, 353.699]"
"(19.426, 19.679]","(20.571, 20.903]","(16.276, 18.102]","(100.001, 100.821]","(346.958, 351.242]"
"(19.679, 19.807]","(20.571, 20.903]","(16.276, 18.102]","(101.446, 102.448]","(353.699, 356.628]"
"(18.585, 19.156]","(18.632, 19.184]","(14.924, 15.154]","(91.073, 95.302]","(318.524, 333.004]"
"(17.401999999999997, 18.585]","(21.315, 22.994]","(12.665000000000001, 13.792]","(100.821, 101.446]","(344.533, 346.958]"
"(20.264, 20.58]","(19.184, 19.563]","(14.704, 14.924]","(99.303, 100.001]","(342.168, 344.533]"
"(18.585, 19.156]","(19.563, 19.831]","(14.704, 14.924]","(95.302, 96.969]","(333.004, 336.986]"
"(20.264, 20.58]","(20.571, 20.903]","(14.924, 15.154]","(101.446, 102.448]","(351.242, 353.699]"
"(20.58, 21.135]","(17.572, 18.632]","(16.276, 18.102]","(96.969, 98.383]","(342.168, 344.533]"
"(19.807, 20.026]","(21.315, 22.994]","(13.792, 14.409]","(104.045, 109.88]","(353.699, 356.628]"
"(20.026, 20.264]","(19.184, 19.563]","(15.802, 16.033]","(96.969, 98.383]","(340.455, 342.168]"
"(17.401999999999997, 18.585]","(19.184, 19.563]","(16.276, 18.102]","(91.073, 95.302]","(333.004, 336.986]"
"(20.58, 21.135]","(21.315, 22.994]","(13.792, 14.409]","(104.045, 109.88]","(356.628, 373.382]"
"(17.401999999999997, 18.585]","(17.572, 18.632]","(14.409, 14.704]","(91.073, 95.302]","(318.524, 333.004]"
"(19.426, 19.679]","(17.572, 18.632]","(15.802, 16.033]","(91.073, 95.302]","(318.524, 333.004]"
"(18.585, 19.156]","(20.324, 20.571]","(16.033, 16.276]","(96.969, 98.383]","(342.168, 344.533]"
"(19.807, 20.026]","(18.632, 19.184]","(14.704, 14.924]","(95.302, 96.969]","(333.004, 336.986]"
"(19.807, 20.026]","(18.632, 19.184]","(14.924, 15.154]","(95.302, 96.969]","(333.004, 336.986]"
"(17.401999999999997, 18.585]","(19.563, 19.831]","(12.665000000000001, 13.792]","(91.073, 95.302]","(318.524, 333.004]"
"(19.156, 19.426]","(20.136, 20.324]","(15.476, 15.802]","(99.303, 100.001]","(344.533, 346.958]"
"(18.585, 19.156]","(19.563, 19.831]","(13.792, 14.409]","(95.302, 96.969]","(318.524, 333.004]"
"(19.156, 19.426]","(20.324, 20.571]","(14.924, 15.154]","(100.001, 100.821]","(344.533, 346.958]"
"(20.264, 20.58]","(17.572, 18.632]","(14.704, 14.924]","(95.302, 96.969]","(318.524, 333.004]"
"(17.401999999999997, 18.585]","(21.315, 22.994]","(15.802, 16.033]","(101.446, 102.448]","(346.958, 351.242]"
"(21.135, 22.248]","(17.572, 18.632]","(14.409, 14.704]","(96.969, 98.383]","(333.004, 336.986]"
"(19.426, 19.679]","(19.831, 20.136]","(13.792, 14.409]","(100.001, 100.821]","(340.455, 342.168]"
"(20.58, 21.135]","(21.315, 22.994]","(14.924, 15.154]","(104.045, 109.88]","(356.628, 373.382]"
"(21.135, 22.248]","(19.184, 19.563]","(16.033, 16.276]","(102.448, 104.045]","(356.628, 373.382]"
"(17.401999999999997, 18.585]","(20.903, 21.315]","(14.704, 14.924]","(98.383, 99.303]","(340.455, 342.168]"
"(19.426, 19.679]","(18.632, 19.184]","(16.276, 18.102]","(95.302, 96.969]","(336.986, 340.455]"
"(19.679, 19.807]","(18.632, 19.184]","(15.476, 15.802]","(91.073, 95.302]","(318.524, 333.004]"
"(18.585, 19.156]","(17.572, 18.632]","(14.704, 14.924]","(91.073, 95.302]","(318.524, 333.004]"
"(20.58, 21.135]","(19.184, 19.563]","(14.924, 15.154]","(100.001, 100.821]","(344.533, 346.958]"
"(19.807, 20.026]","(21.315, 22.994]","(15.476, 15.802]","(102.448, 104.045]","(353.699, 356.628]"
"(21.135, 22.248]","(20.136, 20.324]","(16.033, 16.276]","(104.045, 109.88]","(356.628, 373.382]"
