A,B,C,D,E
"(19.923, 20.116]","(19.958, 20.175]","(15.493, 15.71]","(100.853, 101.605]","(349.245, 351.439]"
"(20.116, 20.31]","(20.392, 20.609]","(15.493, 15.71]","(102.357, 103.11]","(351.439, 353.633]"
"(19.535, 19.729]","(20.392, 20.609]","(16.58, 16.797]","(100.101, 100.853]","(349.245, 351.439]"
"(19.729, 19.923]","(20.609, 20.825]","(16.145, 16.362]","(100.853, 101.605]","(353.633, 355.828]"
"(18.566, 18.76]","(18.657, 18.874]","(14.84, 15.058]","(94.083, 94.835]","(327.302, 329.496]"
"(17.398, 17.597]","(21.476, 21.693]","(13.318, 13.536]","(100.853, 101.605]","(342.662, 344.856]"
"(20.116, 20.31]","(19.091, 19.308]","(14.623, 14.84]","(99.348, 100.101]","(342.662, 344.856]"
"(18.954, 19.147]","(19.524, 19.741]","(14.84, 15.058]","(96.339, 97.092]","(333.885, 336.079]"
"(20.31, 20.504]","(20.609, 20.825]","(14.84, 15.058]","(101.605, 102.357]","(349.245, 351.439]"
"(20.891, 21.085]","(18.223, 18.44]","(16.362, 16.58]","(97.844, 98.596]","(342.662, 344.856]"
"(19.923, 20.116]","(21.259, 21.476]","(13.971, 14.188]","(103.862, 104.614]","(353.633, 355.828]"
"(20.116, 20.31]","(19.308, 19.524]","(15.71, 15.928]","(97.092, 97.844]","(340.468, 342.662]"
"(18.372, 18.566]","(19.308, 19.524]","(17.015, 17.232]","(94.083, 94.835]","(333.885, 336.079]"
"(20.698, 20.891]","(22.343, 22.56]","(14.188, 14.406]","(109.127, 109.88]","(371.187, 373.382]"
"(18.178, 18.372]","(18.223, 18.44]","(14.406, 14.623]","(92.578, 93.331]","(320.719, 322.913]"
"(19.341, 19.535]","(18.007, 18.223]","(15.71, 15.928]","(93.331, 94.083]","(327.302, 329.496]"
"(18.954, 19.147]","(20.175, 20.392]","(16.145, 16.362]","(97.844, 98.596]","(342.662, 344.856]"
"(19.923, 20.116]","(18.874, 19.091]","(14.623, 14.84]","(95.587, 96.339]","(333.885, 336.079]"
"(19.729, 19.923]","(18.874, 19.091]","(15.058, 15.275]","(96.339, 97.092]","(331.691, 333.885]"
"(18.372, 18.566]","(19.741, 19.958]","(13.536, 13.753]","(94.835, 95.587]","(322.913, 325.108]"
"(19.341, 19.535]","(20.175, 20.392]","(15.71, 15.928]","(99.348, 100.101]","(342.662, 344.856]"
"(18.566, 18.76]","(19.741, 19.958]","(14.188, 14.406]","(95.587, 96.339]","(329.496, 331.691]"
"(19.341, 19.535]","(20.392, 20.609]","(15.058, 15.275]","(100.101, 100.853]","(344.856, 347.05]"
"(20.31, 20.504]","(18.44, 18.657]","(14.623, 14.84]","(94.835, 95.587]","(327.302, 329.496]"
"(18.372, 18.566]","(21.259, 21.476]","(15.71, 15.928]","(100.853, 101.605]","(349.245, 351.439]"
"(21.667, 21.86]","(18.007, 18.223]","(14.406, 14.623]","(97.092, 97.844]","(333.885, 336.079]"
"(19.341, 19.535]","(19.958, 20.175]","(13.971, 14.188]","(100.101, 100.853]","(340.468, 342.662]"
"(20.504, 20.698]","(21.693, 21.909]","(14.84, 15.058]","(106.871, 107.623]","(366.799, 368.993]"
"(22.054, 22.248]","(19.308, 19.524]","(15.928, 16.145]","(102.357, 103.11]","(355.828, 358.022]"
"(18.178, 18.372]","(20.825, 21.042]","(14.623, 14.84]","(98.596, 99.348]","(340.468, 342.662]"
"(19.341, 19.535]","(18.874, 19.091]","(16.797, 17.015]","(95.587, 96.339]","(336.079, 338.273]"
"(19.535, 19.729]","(18.44, 18.657]","(15.493, 15.71]","(94.083, 94.835]","(329.496, 331.691]"
"(18.954, 19.147]","(18.007, 18.223]","(14.623, 14.84]","(91.055, 91.826]","(318.47, 320.719]"
"(21.085, 21.279]","(19.308, 19.524]","(14.84, 15.058]","(100.101, 100.853]","(344.856, 347.05]"
"(19.729, 19.923]","(21.476, 21.693]","(15.275, 15.493]","(102.357, 103.11]","(353.633, 355.828]"
"(21.085, 21.279]","(20.175, 20.392]","(16.145, 16.362]","(106.118, 106.871]","(362.41, 364.605]"
"(19.341, 19.535]","(20.609, 20.825]","(17.015, 17.232]","(100.101, 100.853]","(353.633, 355.828]"
"(20.31, 20.504]","(22.777, 22.994]","(16.145, 16.362]","(107.623, 108.375]","(368.993, 371.187]"
"(19.535, 19.729]","(20.175, 20.392]","(15.71, 15.928]","(100.853, 101.605]","(351.439, 353.633]"
"(19.535, 19.729]","(19.524, 19.741]","(15.71, 15.928]","(98.596, 99.348]","(342.662, 344.856]"
"(20.116, 20.31]","(20.175, 20.392]","(16.145, 16.362]","(101.605, 102.357]","(351.439, 353.633]"
"(20.504, 20.698]","(20.825, 21.042]","(13.536, 13.753]","(103.862, 104.614]","(353.633, 355.828]"
"(18.954, 19.147]","(19.958, 20.175]","(15.928, 16.145]","(96.339, 97.092]","(338.273, 340.468]"
"(19.147, 19.341]","(20.175, 20.392]","(14.84, 15.058]","(99.348, 100.101]","(344.856, 347.05]"
"(19.341, 19.535]","(19.524, 19.741]","(16.145, 16.362]","(97.092, 97.844]","(338.273, 340.468]"
"(19.729, 19.923]","(19.741, 19.958]","(16.362, 16.58]","(97.844, 98.596]","(344.856, 347.05]"
"(18.566, 18.76]","(21.259, 21.476]","(15.275, 15.493]","(100.853, 101.605]","(349.245, 351.439]"
"(19.729, 19.923]","(19.524, 19.741]","(13.753, 13.971]","(97.092, 97.844]","(336.079, 338.273]"
"(21.085, 21.279]","(20.175, 20.392]","(13.971, 14.188]","(103.11, 103.862]","(351.439, 353.633]"
"(18.566, 18.76]","(19.741, 19.958]","(13.753, 13.971]","(97.844, 98.596]","(336.079, 338.273]"
"(19.729, 19.923]","(20.175, 20.392]","(16.145, 16.362]","(100.853, 101.605]","(351.439, 353.633]"
"(21.667, 21.86]","(19.091, 19.308]","(14.84, 15.058]","(99.348, 100.101]","(342.662, 344.856]"
"(19.341, 19.535]","(20.175, 20.392]","(13.101, 13.318]","(99.348, 100.101]","(336.079, 338.273]"
"(18.954, 19.147]","(19.958, 20.175]","(14.406, 14.623]","(98.596, 99.348]","(338.273, 340.468]"
"(20.116, 20.31]","(20.825, 21.042]","(13.318, 13.536]","(100.853, 101.605]","(342.662, 344.856]"
"(19.923, 20.116]","(19.524, 19.741]","(15.058, 15.275]","(96.339, 97.092]","(331.691, 333.885]"
"(20.698, 20.891]","(20.825, 21.042]","(16.362, 16.58]","(102.357, 103.11]","(358.022, 360.216]"
"(18.372, 18.566]","(21.259, 21.476]","(17.885, 18.102]","(100.853, 101.605]","(355.828, 358.022]"
"(19.923, 20.116]","(20.392, 20.609]","(15.493, 15.71]","(100.853, 101.605]","(349.245, 351.439]"
"(19.923, 20.116]","(19.958, 20.175]","(14.188, 14.406]","(100.101, 100.853]","(342.662, 344.856]"
"(19.729, 19.923]","(20.175, 20.392]","(13.753, 13.971]","(100.853, 101.605]","(347.05, 349.245]"
"(19.147, 19.341]","(20.825, 21.042]","(13.753, 13.971]","(100.101, 100.853]","(340.468, 342.662]"
"(20.116, 20.31]","(19.741, 19.958]","(15.928, 16.145]","(99.348, 100.101]","(347.05, 349.245]"
"(21.085, 21.279]","(21.042, 21.259]","(15.058, 15.275]","(104.614, 105.366]","(358.022, 360.216]"
"(19.923, 20.116]","(21.042, 21.259]","(14.623, 14.84]","(102.357, 103.11]","(349.245, 351.439]"
"(20.116, 20.31]","(19.958, 20.175]","(14.406, 14.623]","(100.101, 100.853]","(344.856, 347.05]"
"(20.31, 20.504]","(19.524, 19.741]","(13.971, 14.188]","(99.348, 100.101]","(340.468, 342.662]"
"(19.729, 19.923]","(21.259, 21.476]","(13.536, 13.753]","(103.862, 104.614]","(353.633, 355.828]"
"(19.147, 19.341]","(18.874, 19.091]","(14.623, 14.84]","(96.339, 97.092]","(333.885, 336.079]"
"(20.31, 20.504]","(19.308, 19.524]","(15.275, 15.493]","(98.596, 99.348]","(340.468, 342.662]"
"(21.473, 21.667]","(18.657, 18.874]","(13.971, 14.188]","(99.348, 100.101]","(340.468, 342.662]"
"(20.504, 20.698]","(19.308, 19.524]","(14.406, 14.623]","(98.596, 99.348]","(340.468, 342.662]"
"(19.729, 19.923]","(21.042, 21.259]","(15.928, 16.145]","(101.605, 102.357]","(353.633, 355.828]"
"(21.085, 21.279]","(20.392, 20.609]","(14.406, 14.623]","(103.11, 103.862]","(353.633, 355.828]"
"(20.891, 21.085]","(20.175, 20.392]","(15.275, 15.493]","(100.853, 101.605]","(349.245, 351.439]"
"(21.085, 21.279]","(20.392, 20.609]","(12.661, 12.883]","(102.357, 103.11]","(344.856, 347.05]"
"(17.985, 18.178]","(21.259, 21.476]","(13.101, 13.318]","(98.596, 99.348]","(336.079, 338.273]"
"(20.116, 20.31]","(19.524, 19.741]","(14.406, 14.623]","(97.844, 98.596]","(336.079, 338.273]"
"(21.667, 21.86]","(20.392, 20.609]","(15.928, 16.145]","(103.862, 104.614]","(358.022, 360.216]"
"(21.667, 21.86]","(20.392, 20.609]","(14.623, 14.84]","(104.614, 105.366]","(358.022, 360.216]"
"(19.923, 20.116]","(19.741, 19.958]","(15.928, 16.145]","(98.596, 99.348]","(342.662, 344.856]"
"(19.341, 19.535]","(19.091, 19.308]","(15.493, 15.71]","(95.587, 96.339]","(336.079, 338.273]"
"(19.147, 19.341]","(18.44, 18.657]","(15.928, 16.145]","(94.083, 94.835]","(333.885, 336.079]"
"(19.923, 20.116]","(18.44, 18.657]","(17.232, 17.45]","(94.835, 95.587]","(336.079, 338.273]"
"(19.729, 19.923]","(19.308, 19.524]","(15.71, 15.928]","(97.092, 97.844]","(340.468, 342.662]"
"(20.31, 20.504]","(20.609, 20.825]","(14.623, 14.84]","(102.357, 103.11]","(351.439, 353.633]"
"(19.729, 19.923]","(20.392, 20.609]","(15.058, 15.275]","(102.357, 103.11]","(353.633, 355.828]"
"(19.147, 19.341]","(21.476, 21.693]","(15.275, 15.493]","(104.614, 105.366]","(358.022, 360.216]"
"(19.729, 19.923]","(19.524, 19.741]","(15.058, 15.275]","(98.596, 99.348]","(340.468, 342.662]"
"(19.729, 19.923]","(20.825, 21.042]","(15.928, 16.145]","(100.853, 101.605]","(351.439, 353.633]"
"(19.341, 19.535]","(18.874, 19.091]","(15.058, 15.275]","(95.587, 96.339]","(331.691, 333.885]"
"(18.372, 18.566]","(20.825, 21.042]","(15.71, 15.928]","(99.348, 100.101]","(344.856, 347.05]"
"(19.729, 19.923]","(19.958, 20.175]","(14.623, 14.84]","(98.596, 99.348]","(340.468, 342.662]"
"(19.341, 19.535]","(21.042, 21.259]","(15.493, 15.71]","(100.853, 101.605]","(349.245, 351.439]"
"(19.535, 19.729]","(19.958, 20.175]","(14.406, 14.623]","(99.348, 100.101]","(342.662, 344.856]"
"(18.954, 19.147]","(17.568, 17.79]","(15.058, 15.275]","(92.578, 93.331]","(322.913, 325.108]"
"(20.504, 20.698]","(20.825, 21.042]","(14.84, 15.058]","(103.11, 103.862]","(355.828, 358.022]"
"(20.31, 20.504]","(20.609, 20.825]","(15.71, 15.928]","(101.605, 102.357]","(351.439, 353.633]"
"(17.398, 17.597]","(18.223, 18.44]","(15.275, 15.493]","(91.055, 91.826]","(318.47, 320.719]"
"(20.891, 21.085]","(18.874, 19.091]","(14.84, 15.058]","(99.348, 100.101]","(340.468, 342.662]"
