A,B,C,D,E
"(20.026, 20.099]","(20.09, 20.136]","(15.476, 15.657]","(101.205, 101.446]","(350.03, 350.797]"
"(20.221, 20.264]","(20.419, 20.48]","(15.476, 15.657]","(102.448, 102.827]","(352.696, 353.699]"
"(19.564, 19.679]","(20.571, 20.717]","(16.533, 17.023]","(100.001, 100.232]","(350.03, 350.797]"
"(19.792, 19.807]","(20.717, 20.847]","(16.276, 16.533]","(101.587, 102.135]","(353.699, 353.966]"
"(18.585, 18.777]","(18.632, 18.946]","(14.957, 15.051]","(92.849, 94.543]","(323.715, 328.786]"
"(17.401999999999997, 18.278]","(21.441, 21.663]","(13.402, 13.728]","(101.205, 101.446]","(344.533, 345.184]"
"(20.264, 20.325]","(19.184, 19.423]","(14.752, 14.81]","(99.473, 99.762]","(343.926, 344.533]"
"(19.081, 19.156]","(19.563, 19.681]","(14.81, 14.924]","(96.367, 96.969]","(334.979, 336.986]"
"(20.374, 20.58]","(20.717, 20.847]","(14.957, 15.051]","(102.135, 102.448]","(351.242, 352.191]"
"(20.932, 21.135]","(18.23, 18.508]","(16.276, 16.533]","(97.977, 98.383]","(343.497, 343.926]"
"(19.951, 20.026]","(21.315, 21.441]","(13.792, 14.072]","(104.045, 104.485]","(354.475, 356.628]"
"(20.221, 20.264]","(19.184, 19.423]","(15.86, 15.928]","(96.969, 97.558]","(340.455, 340.952]"
"(18.456, 18.585]","(19.483, 19.563]","(17.023, 18.102]","(94.543, 95.302]","(334.979, 336.986]"
"(20.738, 20.932]","(21.663, 22.994]","(14.225, 14.409]","(105.754, 109.88]","(362.823, 373.382]"
"(17.401999999999997, 18.278]","(18.23, 18.508]","(14.409, 14.446]","(91.073, 92.849]","(318.524, 323.715]"
"(19.5, 19.564]","(17.572, 18.23]","(15.86, 15.928]","(92.849, 94.543]","(323.715, 328.786]"
"(18.777, 19.081]","(20.324, 20.419]","(16.122, 16.181]","(97.977, 98.383]","(343.926, 344.533]"
"(19.951, 20.026]","(18.946, 19.052]","(14.704, 14.752]","(96.194, 96.367]","(334.214, 334.979]"
"(19.807, 19.903]","(18.946, 19.052]","(15.051, 15.154]","(96.367, 96.969]","(333.004, 334.214]"
"(18.278, 18.456]","(19.734, 19.831]","(13.402, 13.728]","(94.543, 95.302]","(323.715, 328.786]"
"(19.381, 19.426]","(20.269, 20.324]","(15.702, 15.802]","(99.473, 99.762]","(344.533, 345.184]"
"(18.585, 18.777]","(19.734, 19.831]","(14.225, 14.409]","(95.302, 96.194]","(328.786, 333.004]"
"(19.33, 19.381]","(20.48, 20.571]","(15.051, 15.154]","(100.232, 100.436]","(346.031, 346.958]"
"(20.325, 20.374]","(18.508, 18.632]","(14.704, 14.752]","(95.302, 96.194]","(328.786, 333.004]"
"(18.456, 18.585]","(21.315, 21.441]","(15.802, 15.86]","(101.446, 101.587]","(350.797, 351.242]"
"(21.241, 21.721]","(17.572, 18.23]","(14.446, 14.551]","(97.558, 97.977]","(334.214, 334.979]"
"(19.426, 19.5]","(20.09, 20.136]","(14.072, 14.225]","(100.232, 100.436]","(340.952, 341.704]"
"(20.58, 20.738]","(21.663, 22.994]","(14.924, 14.957]","(105.754, 109.88]","(362.823, 373.382]"
"(21.721, 22.248]","(19.423, 19.483]","(16.033, 16.122]","(102.827, 103.451]","(356.628, 358.541]"
"(18.278, 18.456]","(20.903, 21.01]","(14.81, 14.924]","(98.383, 98.619]","(341.704, 342.168]"
"(19.5, 19.564]","(18.632, 18.946]","(16.533, 17.023]","(95.302, 96.194]","(337.796, 338.189]"
"(19.679, 19.753]","(18.632, 18.946]","(15.657, 15.702]","(92.849, 94.543]","(328.786, 333.004]"
"(18.777, 19.081]","(17.572, 18.23]","(14.704, 14.752]","(91.073, 92.849]","(318.524, 323.715]"
"(20.932, 21.135]","(19.423, 19.483]","(14.924, 14.957]","(100.232, 100.436]","(345.184, 346.031]"
"(19.807, 19.903]","(21.441, 21.663]","(15.476, 15.657]","(102.448, 102.827]","(353.699, 353.966]"
"(21.241, 21.721]","(20.269, 20.324]","(16.181, 16.276]","(105.754, 109.88]","(362.823, 373.382]"
"(19.426, 19.5]","(20.571, 20.717]","(17.023, 18.102]","(100.436, 100.821]","(353.966, 354.475]"
"(20.325, 20.374]","(21.663, 22.994]","(16.122, 16.181]","(105.754, 109.88]","(362.823, 373.382]"
"(19.5, 19.564]","(20.201, 20.269]","(15.86, 15.928]","(101.101, 101.205]","(352.191, 352.696]"
"(19.564, 19.679]","(19.681, 19.734]","(15.702, 15.802]","(98.619, 98.921]","(343.497, 343.926]"
"(20.221, 20.264]","(20.201, 20.269]","(16.181, 16.276]","(101.587, 102.135]","(352.191, 352.696]"
"(20.374, 20.58]","(20.903, 21.01]","(13.402, 13.728]","(104.045, 104.485]","(352.696, 353.699]"
"(19.081, 19.156]","(19.968, 20.09]","(15.928, 16.033]","(96.969, 97.558]","(338.189, 340.455]"
"(19.156, 19.33]","(20.324, 20.419]","(14.924, 14.957]","(100.001, 100.232]","(345.184, 346.031]"
"(19.33, 19.381]","(19.681, 19.734]","(16.181, 16.276]","(96.969, 97.558]","(338.189, 340.455]"
