A,B,C,D,E
"(20.002, 20.166]","(20.093, 20.201]","(15.421, 15.679]","(101.141, 101.517]","(346.416, 350.536]"
"(20.166, 20.27]","(20.313, 20.448]","(15.421, 15.679]","(102.048, 102.737]","(352.64, 353.837]"
"(19.524, 19.722]","(20.593, 20.835]","(16.574, 18.102]","(99.774, 100.205]","(346.416, 350.536]"
"(19.794, 19.891]","(20.593, 20.835]","(16.202, 16.574]","(101.517, 102.048]","(352.64, 353.837]"
"(18.641, 19.108]","(18.401, 18.843]","(14.95, 15.056]","(94.203, 95.559]","(318.524, 328.249]"
"(17.401999999999997, 18.446]","(21.479, 22.994]","(12.665000000000001, 13.714]","(101.141, 101.517]","(343.937, 344.975]"
"(20.27, 20.373]","(19.065, 19.434]","(14.796, 14.95]","(99.368, 99.774]","(343.937, 344.975]"
"(19.108, 19.332]","(19.534, 19.72]","(14.796, 14.95]","(96.439, 97.56]","(333.286, 335.543]"
"(20.373, 20.663]","(20.593, 20.835]","(14.95, 15.056]","(102.048, 102.737]","(351.274, 352.64]"
"(20.663, 21.016]","(17.572, 18.401]","(16.202, 16.574]","(97.56, 98.301]","(342.407, 343.937]"
"(19.891, 20.002]","(21.246, 21.479]","(14.01, 14.313]","(103.669, 104.649]","(353.837, 355.433]"
"(20.166, 20.27]","(19.065, 19.434]","(15.817, 15.927]","(96.439, 97.56]","(339.975, 341.314]"
"(18.446, 18.641]","(19.434, 19.534]","(16.574, 18.102]","(94.203, 95.559]","(335.543, 337.817]"
"(20.663, 21.016]","(21.479, 22.994]","(14.313, 14.45]","(104.649, 109.88]","(358.739, 373.382]"
"(17.401999999999997, 18.446]","(18.401, 18.843]","(14.313, 14.45]","(91.073, 94.203]","(318.524, 328.249]"
"(19.413, 19.524]","(17.572, 18.401]","(15.817, 15.927]","(91.073, 94.203]","(328.249, 333.286]"
"(18.641, 19.108]","(20.313, 20.448]","(16.1, 16.202]","(97.56, 98.301]","(343.937, 344.975]"
"(20.002, 20.166]","(18.843, 19.065]","(14.69, 14.796]","(95.559, 96.439]","(333.286, 335.543]"
"(19.794, 19.891]","(18.843, 19.065]","(15.056, 15.212]","(96.439, 97.56]","(328.249, 333.286]"
"(18.446, 18.641]","(19.72, 19.885]","(13.714, 14.01]","(94.203, 95.559]","(318.524, 328.249]"
"(19.332, 19.413]","(20.201, 20.313]","(15.679, 15.817]","(99.368, 99.774]","(343.937, 344.975]"
"(18.446, 18.641]","(19.72, 19.885]","(14.313, 14.45]","(95.559, 96.439]","(328.249, 333.286]"
"(19.332, 19.413]","(20.448, 20.593]","(15.056, 15.212]","(100.205, 100.753]","(346.416, 350.536]"
"(20.27, 20.373]","(18.401, 18.843]","(14.69, 14.796]","(94.203, 95.559]","(328.249, 333.286]"
"(18.446, 18.641]","(21.246, 21.479]","(15.817, 15.927]","(101.517, 102.048]","(350.536, 351.274]"
"(21.315, 22.248]","(17.572, 18.401]","(14.45, 14.69]","(97.56, 98.301]","(333.286, 335.543]"
"(19.413, 19.524]","(20.093, 20.201]","(14.01, 14.313]","(100.205, 100.753]","(339.975, 341.314]"
"(20.663, 21.016]","(21.479, 22.994]","(14.95, 15.056]","(104.649, 109.88]","(358.739, 373.382]"
"(21.315, 22.248]","(19.434, 19.534]","(15.927, 16.1]","(102.737, 103.669]","(355.433, 358.739]"
"(17.401999999999997, 18.446]","(20.835, 20.98]","(14.796, 14.95]","(98.301, 98.748]","(341.314, 342.407]"
"(19.524, 19.722]","(18.843, 19.065]","(16.574, 18.102]","(95.559, 96.439]","(337.817, 339.975]"
"(19.524, 19.722]","(18.401, 18.843]","(15.421, 15.679]","(91.073, 94.203]","(328.249, 333.286]"
"(18.641, 19.108]","(17.572, 18.401]","(14.69, 14.796]","(91.073, 94.203]","(318.524, 328.249]"
"(21.016, 21.315]","(19.434, 19.534]","(14.796, 14.95]","(100.205, 100.753]","(344.975, 346.416]"
"(19.794, 19.891]","(21.479, 22.994]","(15.421, 15.679]","(102.737, 103.669]","(353.837, 355.433]"
"(21.016, 21.315]","(20.313, 20.448]","(16.202, 16.574]","(104.649, 109.88]","(358.739, 373.382]"
"(19.413, 19.524]","(20.593, 20.835]","(16.574, 18.102]","(100.205, 100.753]","(353.837, 355.433]"
"(20.27, 20.373]","(21.479, 22.994]","(16.1, 16.202]","(104.649, 109.88]","(358.739, 373.382]"
"(19.524, 19.722]","(20.201, 20.313]","(15.817, 15.927]","(101.141, 101.517]","(351.274, 352.64]"
"(19.524, 19.722]","(19.72, 19.885]","(15.679, 15.817]","(98.748, 99.368]","(342.407, 343.937]"
"(20.166, 20.27]","(20.201, 20.313]","(16.1, 16.202]","(101.517, 102.048]","(351.274, 352.64]"
"(20.373, 20.663]","(20.98, 21.246]","(12.665000000000001, 13.714]","(103.669, 104.649]","(352.64, 353.837]"
"(19.108, 19.332]","(19.885, 20.093]","(15.927, 16.1]","(96.439, 97.56]","(337.817, 339.975]"
"(19.108, 19.332]","(20.313, 20.448]","(14.95, 15.056]","(99.774, 100.205]","(344.975, 346.416]"
"(19.332, 19.413]","(19.72, 19.885]","(16.1, 16.202]","(96.439, 97.56]","(337.817, 339.975]"
"(19.794, 19.891]","(19.885, 20.093]","(16.202, 16.574]","(98.301, 98.748]","(344.975, 346.416]"
"(18.446, 18.641]","(21.246, 21.479]","(15.212, 15.421]","(100.753, 101.141]","(346.416, 350.536]"
"(19.722, 19.794]","(19.434, 19.534]","(13.714, 14.01]","(97.56, 98.301]","(335.543, 337.817]"
"(21.016, 21.315]","(20.201, 20.313]","(14.01, 14.313]","(102.737, 103.669]","(352.64, 353.837]"
"(18.641, 19.108]","(19.72, 19.885]","(13.714, 14.01]","(98.301, 98.748]","(335.543, 337.817]"
"(19.722, 19.794]","(20.201, 20.313]","(16.202, 16.574]","(100.753, 101.141]","(351.274, 352.64]"
"(21.315, 22.248]","(19.065, 19.434]","(14.95, 15.056]","(99.774, 100.205]","(342.407, 343.937]"
"(19.332, 19.413]","(20.093, 20.201]","(12.665000000000001, 13.714]","(99.368, 99.774]","(337.817, 339.975]"
"(18.641, 19.108]","(19.885, 20.093]","(14.45, 14.69]","(98.301, 98.748]","(337.817, 339.975]"
"(20.27, 20.373]","(20.835, 20.98]","(12.665000000000001, 13.714]","(101.141, 101.517]","(343.937, 344.975]"
"(19.891, 20.002]","(19.534, 19.72]","(15.056, 15.212]","(95.559, 96.439]","(328.249, 333.286]"
"(20.663, 21.016]","(20.98, 21.246]","(16.202, 16.574]","(102.048, 102.737]","(355.433, 358.739]"
"(17.401999999999997, 18.446]","(21.246, 21.479]","(16.574, 18.102]","(100.753, 101.141]","(355.433, 358.739]"
"(20.002, 20.166]","(20.313, 20.448]","(15.679, 15.817]","(100.753, 101.141]","(350.536, 351.274]"
"(20.002, 20.166]","(20.093, 20.201]","(14.01, 14.313]","(100.205, 100.753]","(342.407, 343.937]"
"(19.891, 20.002]","(20.201, 20.313]","(13.714, 14.01]","(101.141, 101.517]","(346.416, 350.536]"
"(19.108, 19.332]","(20.835, 20.98]","(13.714, 14.01]","(100.205, 100.753]","(341.314, 342.407]"
"(20.166, 20.27]","(19.885, 20.093]","(15.927, 16.1]","(99.774, 100.205]","(346.416, 350.536]"
"(21.016, 21.315]","(20.98, 21.246]","(15.056, 15.212]","(104.649, 109.88]","(355.433, 358.739]"
"(20.002, 20.166]","(20.98, 21.246]","(14.45, 14.69]","(102.048, 102.737]","(350.536, 351.274]"
"(20.002, 20.166]","(20.093, 20.201]","(14.45, 14.69]","(100.753, 101.141]","(344.975, 346.416]"
"(20.373, 20.663]","(19.534, 19.72]","(14.01, 14.313]","(99.368, 99.774]","(341.314, 342.407]"
"(19.722, 19.794]","(21.246, 21.479]","(13.714, 14.01]","(103.669, 104.649]","(353.837, 355.433]"
"(19.108, 19.332]","(19.065, 19.434]","(14.69, 14.796]","(96.439, 97.56]","(333.286, 335.543]"
"(20.27, 20.373]","(19.065, 19.434]","(15.212, 15.421]","(98.301, 98.748]","(341.314, 342.407]"
"(21.315, 22.248]","(18.843, 19.065]","(14.01, 14.313]","(99.774, 100.205]","(339.975, 341.314]"
"(20.373, 20.663]","(19.434, 19.534]","(14.313, 14.45]","(98.748, 99.368]","(339.975, 341.314]"
"(19.722, 19.794]","(20.98, 21.246]","(15.927, 16.1]","(102.048, 102.737]","(353.837, 355.433]"
"(21.016, 21.315]","(20.448, 20.593]","(14.313, 14.45]","(102.737, 103.669]","(352.64, 353.837]"
"(20.663, 21.016]","(20.093, 20.201]","(15.421, 15.679]","(100.753, 101.141]","(350.536, 351.274]"
"(21.016, 21.315]","(20.448, 20.593]","(12.665000000000001, 13.714]","(102.048, 102.737]","(344.975, 346.416]"
"(17.401999999999997, 18.446]","(21.246, 21.479]","(12.665000000000001, 13.714]","(98.748, 99.368]","(335.543, 337.817]"
"(20.166, 20.27]","(19.534, 19.72]","(14.45, 14.69]","(97.56, 98.301]","(337.817, 339.975]"
"(21.315, 22.248]","(20.448, 20.593]","(15.927, 16.1]","(103.669, 104.649]","(358.739, 373.382]"
"(21.315, 22.248]","(20.448, 20.593]","(14.69, 14.796]","(103.669, 104.649]","(355.433, 358.739]"
"(19.891, 20.002]","(19.72, 19.885]","(16.1, 16.202]","(98.748, 99.368]","(343.937, 344.975]"
"(19.332, 19.413]","(19.065, 19.434]","(15.421, 15.679]","(95.559, 96.439]","(335.543, 337.817]"
"(19.108, 19.332]","(18.401, 18.843]","(16.1, 16.202]","(94.203, 95.559]","(333.286, 335.543]"
"(19.891, 20.002]","(18.401, 18.843]","(16.574, 18.102]","(94.203, 95.559]","(335.543, 337.817]"
"(19.891, 20.002]","(19.434, 19.534]","(15.817, 15.927]","(97.56, 98.301]","(341.314, 342.407]"
"(20.373, 20.663]","(20.593, 20.835]","(14.45, 14.69]","(102.737, 103.669]","(351.274, 352.64]"
"(19.794, 19.891]","(20.313, 20.448]","(15.056, 15.212]","(102.737, 103.669]","(353.837, 355.433]"
"(19.332, 19.413]","(21.479, 22.994]","(15.212, 15.421]","(104.649, 109.88]","(358.739, 373.382]"
"(19.722, 19.794]","(19.534, 19.72]","(15.212, 15.421]","(98.748, 99.368]","(339.975, 341.314]"
"(19.722, 19.794]","(20.835, 20.98]","(15.927, 16.1]","(101.517, 102.048]","(352.64, 353.837]"
"(19.413, 19.524]","(18.843, 19.065]","(15.212, 15.421]","(95.559, 96.439]","(333.286, 335.543]"
"(18.446, 18.641]","(20.835, 20.98]","(15.817, 15.927]","(99.368, 99.774]","(344.975, 346.416]"
"(19.794, 19.891]","(19.885, 20.093]","(14.796, 14.95]","(98.748, 99.368]","(341.314, 342.407]"
"(19.413, 19.524]","(20.98, 21.246]","(15.679, 15.817]","(101.517, 102.048]","(350.536, 351.274]"
"(19.524, 19.722]","(19.885, 20.093]","(14.313, 14.45]","(99.774, 100.205]","(342.407, 343.937]"
"(18.641, 19.108]","(17.572, 18.401]","(15.056, 15.212]","(91.073, 94.203]","(318.524, 328.249]"
"(20.373, 20.663]","(20.835, 20.98]","(14.796, 14.95]","(103.669, 104.649]","(355.433, 358.739]"
"(20.27, 20.373]","(20.593, 20.835]","(15.679, 15.817]","(101.517, 102.048]","(351.274, 352.64]"
"(17.401999999999997, 18.446]","(17.572, 18.401]","(15.212, 15.421]","(91.073, 94.203]","(318.524, 328.249]"
"(20.663, 21.016]","(18.843, 19.065]","(14.95, 15.056]","(99.368, 99.774]","(342.407, 343.937]"
