A,B,C,D,E
"(19.656, 20.188]","(16.467, 16.988]","(10.231, 10.79]","(88.142, 90.332]","(299.067, 305.967]"
"(20.188, 20.719]","(19.071, 19.592]","(16.388, 16.947]","(96.901, 99.09]","(340.466, 347.366]"
"(19.124, 19.656]","(19.592, 20.113]","(11.91, 12.47]","(99.09, 101.28]","(333.566, 340.466]"
"(19.124, 19.656]","(18.551, 19.071]","(16.388, 16.947]","(94.711, 96.901]","(333.566, 340.466]"
"(16.998, 17.529]","(16.467, 16.988]","(13.029, 13.589]","(81.573, 83.763]","(285.267, 292.167]"
"(14.339, 14.871]","(21.676, 22.197]","(14.708, 15.268]","(96.901, 99.09]","(333.566, 340.466]"
"(20.188, 20.719]","(18.551, 19.071]","(13.589, 14.149]","(94.711, 96.901]","(326.666, 333.566]"
"(18.061, 18.593]","(18.03, 18.551]","(9.671, 10.231]","(88.142, 90.332]","(299.067, 305.967]"
"(20.719, 21.251]","(18.551, 19.071]","(9.671, 10.231]","(101.28, 103.47]","(333.566, 340.466]"
"(21.783, 22.314]","(17.509, 18.03]","(15.828, 16.388]","(96.901, 99.09]","(340.466, 347.366]"
"(19.656, 20.188]","(21.676, 22.197]","(14.149, 14.708]","(107.849, 110.038]","(361.165, 368.065]"
"(20.188, 20.719]","(16.467, 16.988]","(14.149, 14.708]","(88.142, 90.332]","(305.967, 312.866]"
"(16.998, 17.529]","(22.197, 22.718]","(15.828, 16.388]","(103.47, 105.659]","(354.265, 361.165]"
"(21.251, 21.783]","(21.155, 21.676]","(14.149, 14.708]","(105.659, 107.849]","(361.165, 368.065]"
"(16.466, 16.998]","(21.155, 21.676]","(16.947, 17.507]","(96.901, 99.09]","(340.466, 347.366]"
"(18.593, 19.124]","(19.071, 19.592]","(14.708, 15.268]","(94.711, 96.901]","(333.566, 340.466]"
"(17.529, 18.061]","(22.197, 22.718]","(14.708, 15.268]","(105.659, 107.849]","(361.165, 368.065]"
"(19.656, 20.188]","(17.509, 18.03]","(15.828, 16.388]","(88.142, 90.332]","(312.866, 319.766]"
"(19.656, 20.188]","(20.634, 21.155]","(19.186, 19.746]","(96.901, 99.09]","(354.265, 361.165]"
"(16.466, 16.998]","(18.551, 19.071]","(13.589, 14.149]","(90.332, 92.521]","(305.967, 312.866]"
"(18.593, 19.124]","(20.634, 21.155]","(17.507, 18.067]","(101.28, 103.47]","(354.265, 361.165]"
"(16.998, 17.529]","(20.113, 20.634]","(14.149, 14.708]","(92.521, 94.711]","(319.766, 326.666]"
"(18.593, 19.124]","(20.113, 20.634]","(11.91, 12.47]","(99.09, 101.28]","(333.566, 340.466]"
"(20.188, 20.719]","(18.551, 19.071]","(14.708, 15.268]","(96.901, 99.09]","(333.566, 340.466]"
"(16.466, 16.998]","(19.071, 19.592]","(11.91, 12.47]","(90.332, 92.521]","(305.967, 312.866]"
"(22.846, 23.378]","(19.071, 19.592]","(15.268, 15.828]","(103.47, 105.659]","(354.265, 361.165]"
"(18.593, 19.124]","(16.467, 16.988]","(13.589, 14.149]","(85.952, 88.142]","(299.067, 305.967]"
"(21.251, 21.783]","(18.03, 18.551]","(18.627, 19.186]","(96.901, 99.09]","(347.366, 354.265]"
"(24.441, 24.973]","(21.676, 22.197]","(12.47, 13.029]","(110.038, 112.228]","(368.065, 374.965]"
"(16.466, 16.998]","(19.071, 19.592]","(15.268, 15.828]","(90.332, 92.521]","(319.766, 326.666]"
"(18.593, 19.124]","(20.634, 21.155]","(16.947, 17.507]","(99.09, 101.28]","(347.366, 354.265]"
"(19.124, 19.656]","(20.634, 21.155]","(18.627, 19.186]","(101.28, 103.47]","(361.165, 368.065]"
"(18.061, 18.593]","(21.676, 22.197]","(14.149, 14.708]","(101.28, 103.47]","(347.366, 354.265]"
"(21.783, 22.314]","(19.592, 20.113]","(12.47, 13.029]","(101.28, 103.47]","(347.366, 354.265]"
"(19.124, 19.656]","(21.676, 22.197]","(15.268, 15.828]","(103.47, 105.659]","(354.265, 361.165]"
"(22.314, 22.846]","(20.634, 21.155]","(15.828, 16.388]","(105.659, 107.849]","(368.065, 374.965]"
"(18.593, 19.124]","(16.467, 16.988]","(16.388, 16.947]","(85.952, 88.142]","(312.866, 319.766]"
"(20.188, 20.719]","(18.03, 18.551]","(14.149, 14.708]","(96.901, 99.09]","(333.566, 340.466]"
"(18.593, 19.124]","(15.946, 16.467]","(12.47, 13.029]","(90.332, 92.521]","(305.967, 312.866]"
"(19.124, 19.656]","(18.03, 18.551]","(13.589, 14.149]","(90.332, 92.521]","(312.866, 319.766]"
"(20.188, 20.719]","(21.155, 21.676]","(13.589, 14.149]","(101.28, 103.47]","(347.366, 354.265]"
"(20.719, 21.251]","(19.071, 19.592]","(10.231, 10.79]","(96.901, 99.09]","(326.666, 333.566]"
"(18.061, 18.593]","(18.551, 19.071]","(16.947, 17.507]","(90.332, 92.521]","(319.766, 326.666]"
"(18.061, 18.593]","(23.239, 23.76]","(14.149, 14.708]","(107.849, 110.038]","(361.165, 368.065]"
"(18.593, 19.124]","(19.071, 19.592]","(12.47, 13.029]","(96.901, 99.09]","(326.666, 333.566]"
