A,B,C,D,E
"(19.924, 21.181]","(12.358, 14.135]","(11.312, 12.731]","(78.786, 84.745]","(279.887, 300.148]"
"(21.181, 22.336]","(22.344, 23.759]","(-6.7700000000000005, 5.242]","(108.383, 113.586]","(329.772, 344.397]"
"(16.289, 17.573]","(12.358, 14.135]","(22.816, 25.453]","(78.786, 84.745]","(314.955, 329.772]"
"(17.573, 18.636]","(14.135, 15.907]","(16.513, 18.033]","(78.786, 84.745]","(279.887, 300.148]"
"(9.535, 12.758]","(12.358, 14.135]","(11.312, 12.731]","(21.005, 60.96]","(95.482, 223.639]"
"(-1.674, 9.535]","(21.025, 22.344]","(7.944, 9.841]","(21.005, 60.96]","(95.482, 223.639]"
"(21.181, 22.336]","(22.344, 23.759]","(18.033, 19.506]","(113.586, 119.651]","(386.375, 408.571]"
"(12.758, 14.632]","(25.383, 27.274]","(12.731, 14.069]","(108.383, 113.586]","(372.304, 386.375]"
"(22.336, 23.857]","(27.274, 29.887]","(7.944, 9.841]","(119.651, 127.453]","(408.571, 433.044]"
"(25.539, 27.762]","(9.422, 12.358]","(16.513, 18.033]","(78.786, 84.745]","(300.148, 314.955]"
"(18.636, 19.924]","(22.344, 23.759]","(5.242, 7.944]","(95.342, 100.085]","(314.955, 329.772]"
"(21.181, 22.336]","(17.073, 18.627]","(12.731, 14.069]","(89.7, 95.342]","(300.148, 314.955]"
"(9.535, 12.758]","(14.135, 15.907]","(25.453, 41.407]","(60.96, 71.08]","(255.887, 279.887]"
"(25.539, 27.762]","(21.025, 22.344]","(16.513, 18.033]","(119.651, 127.453]","(408.571, 433.044]"
"(-1.674, 9.535]","(22.344, 23.759]","(9.841, 11.312]","(84.745, 89.7]","(279.887, 300.148]"
"(16.289, 17.573]","(-1.4829999999999999, 9.422]","(14.069, 15.366]","(60.96, 71.08]","(95.482, 223.639]"
"(12.758, 14.632]","(-1.4829999999999999, 9.422]","(20.904, 22.816]","(21.005, 60.96]","(95.482, 223.639]"
"(19.924, 21.181]","(27.274, 29.887]","(16.513, 18.033]","(127.453, 139.566]","(433.044, 464.997]"
"(18.636, 19.924]","(18.627, 19.776]","(11.312, 12.731]","(89.7, 95.342]","(314.955, 329.772]"
"(-1.674, 9.535]","(23.759, 25.383]","(14.069, 15.366]","(95.342, 100.085]","(329.772, 344.397]"
"(14.632, 16.289]","(23.759, 25.383]","(16.513, 18.033]","(95.342, 100.085]","(358.092, 372.304]"
"(9.535, 12.758]","(19.776, 21.025]","(22.816, 25.453]","(89.7, 95.342]","(344.397, 358.092]"
"(14.632, 16.289]","(19.776, 21.025]","(22.816, 25.453]","(89.7, 95.342]","(344.397, 358.092]"
"(21.181, 22.336]","(21.025, 22.344]","(18.033, 19.506]","(103.868, 108.383]","(372.304, 386.375]"
"(-1.674, 9.535]","(29.887, 44.098]","(16.513, 18.033]","(103.868, 108.383]","(358.092, 372.304]"
"(30.202, 44.848]","(-1.4829999999999999, 9.422]","(16.513, 18.033]","(71.08, 78.786]","(255.887, 279.887]"
"(16.289, 17.573]","(-1.4829999999999999, 9.422]","(9.841, 11.312]","(21.005, 60.96]","(95.482, 223.639]"
"(23.857, 25.539]","(12.358, 14.135]","(5.242, 7.944]","(60.96, 71.08]","(95.482, 223.639]"
"(30.202, 44.848]","(-1.4829999999999999, 9.422]","(5.242, 7.944]","(95.342, 100.085]","(314.955, 329.772]"
"(-1.674, 9.535]","(29.887, 44.098]","(5.242, 7.944]","(113.586, 119.651]","(372.304, 386.375]"
"(16.289, 17.573]","(17.073, 18.627]","(15.366, 16.513]","(100.085, 103.868]","(358.092, 372.304]"
"(17.573, 18.636]","(14.135, 15.907]","(14.069, 15.366]","(71.08, 78.786]","(279.887, 300.148]"
"(12.758, 14.632]","(21.025, 22.344]","(5.242, 7.944]","(89.7, 95.342]","(279.887, 300.148]"
