A,B,C,D,E
"(19.924, 21.988]","(11.785, 15.14]","(10.624, 13.089]","(81.491, 91.1]","(249.527, 290.657]"
"(19.924, 21.988]","(21.948, 24.641]","(-6.7700000000000005, 7.537]","(107.167, 116.455]","(318.269, 344.397]"
"(15.532, 17.839]","(11.785, 15.14]","(20.192, 23.268]","(67.921, 81.491]","(290.657, 318.269]"
"(17.839, 19.924]","(15.14, 17.552]","(15.366, 17.663]","(81.491, 91.1]","(249.527, 290.657]"
"(-1.674, 11.942]","(11.785, 15.14]","(10.624, 13.089]","(21.005, 67.921]","(95.482, 249.527]"
"(-1.674, 11.942]","(19.776, 21.948]","(7.537, 10.624]","(21.005, 67.921]","(95.482, 249.527]"
"(21.988, 24.708]","(21.948, 24.641]","(17.663, 20.192]","(107.167, 116.455]","(396.517, 438.776]"
"(11.942, 15.532]","(24.641, 28.015]","(13.089, 15.366]","(107.167, 116.455]","(368.376, 396.517]"
"(21.988, 24.708]","(28.015, 44.098]","(7.537, 10.624]","(116.455, 128.93]","(396.517, 438.776]"
"(24.708, 28.287]","(-1.4829999999999999, 11.785]","(15.366, 17.663]","(67.921, 81.491]","(290.657, 318.269]"
"(17.839, 19.924]","(21.948, 24.641]","(-6.7700000000000005, 7.537]","(91.1, 100.085]","(290.657, 318.269]"
"(19.924, 21.988]","(17.552, 19.776]","(10.624, 13.089]","(91.1, 100.085]","(290.657, 318.269]"
"(-1.674, 11.942]","(11.785, 15.14]","(23.268, 41.407]","(21.005, 67.921]","(249.527, 290.657]"
"(24.708, 28.287]","(21.948, 24.641]","(15.366, 17.663]","(116.455, 128.93]","(396.517, 438.776]"
"(-1.674, 11.942]","(21.948, 24.641]","(7.537, 10.624]","(81.491, 91.1]","(290.657, 318.269]"
"(15.532, 17.839]","(-1.4829999999999999, 11.785]","(13.089, 15.366]","(21.005, 67.921]","(95.482, 249.527]"
"(11.942, 15.532]","(-1.4829999999999999, 11.785]","(20.192, 23.268]","(21.005, 67.921]","(95.482, 249.527]"
"(19.924, 21.988]","(28.015, 44.098]","(15.366, 17.663]","(128.93, 178.133]","(438.776, 591.857]"
"(17.839, 19.924]","(17.552, 19.776]","(10.624, 13.089]","(91.1, 100.085]","(318.269, 344.397]"
"(-1.674, 11.942]","(24.641, 28.015]","(13.089, 15.366]","(91.1, 100.085]","(318.269, 344.397]"
"(15.532, 17.839]","(21.948, 24.641]","(17.663, 20.192]","(91.1, 100.085]","(344.397, 368.376]"
"(-1.674, 11.942]","(19.776, 21.948]","(23.268, 41.407]","(81.491, 91.1]","(344.397, 368.376]"
"(15.532, 17.839]","(19.776, 21.948]","(23.268, 41.407]","(91.1, 100.085]","(344.397, 368.376]"
"(21.988, 24.708]","(19.776, 21.948]","(17.663, 20.192]","(100.085, 107.167]","(368.376, 396.517]"
"(-1.674, 11.942]","(28.015, 44.098]","(17.663, 20.192]","(107.167, 116.455]","(368.376, 396.517]"
"(28.287, 44.848]","(-1.4829999999999999, 11.785]","(17.663, 20.192]","(67.921, 81.491]","(249.527, 290.657]"
"(15.532, 17.839]","(-1.4829999999999999, 11.785]","(7.537, 10.624]","(21.005, 67.921]","(95.482, 249.527]"
"(24.708, 28.287]","(11.785, 15.14]","(-6.7700000000000005, 7.537]","(21.005, 67.921]","(95.482, 249.527]"
