A,B,C,D,E
2,2,1,5,80
2,1,1,3,58
1,1,2,1,50
1,2,1,4,67
0,2,1,4,58
0,1,3,0,27
2,2,1,4,67
0,0,1,1,31
2,1,3,3,74
2,0,1,2,50
2,1,3,3,68
2,1,1,4,67
0,1,3,1,43
2,3,1,7,107
0,1,1,1,43
1,0,2,1,31
0,2,3,3,62
2,1,0,4,65
1,2,0,3,54
0,0,1,0,28
1,3,2,6,103
0,2,1,3,50
1,1,2,4,75
2,0,2,3,63
0,1,2,1,39
3,2,1,6,97
1,2,1,5,75
2,0,2,3,59
3,1,0,5,73
0,0,2,0,25
1,1,1,3,52
1,3,1,7,98
0,2,1,3,58
3,0,1,3,56
1,3,1,7,103
3,1,1,4,69
1,0,1,1,37
2,1,3,3,68
1,0,3,0,39
1,3,1,6,89
2,3,1,6,84
2,0,1,3,55
0,2,0,4,57
0,0,2,0,17
1,3,2,6,95
1,1,0,3,46
0,2,2,4,76
1,1,1,3,60
3,1,0,5,73
0,1,3,2,57
1,1,1,4,67
3,2,2,7,109
1,1,1,1,42
0,2,1,4,64
2,2,1,5,73
2,1,2,4,78
2,0,1,3,61
0,0,1,1,35
2,2,2,6,89
2,0,1,0,28
1,3,2,6,100
1,3,0,7,89
2,1,1,4,64
3,0,1,2,46
2,3,0,6,87
2,0,3,3,69
2,1,3,4,82
1,3,1,6,89
1,0,1,1,30
2,3,1,6,82
3,2,0,6,76
2,2,2,5,88
1,0,2,3,56
3,2,0,5,78
2,1,3,5,91
3,0,2,3,60
0,2,3,2,59
2,2,2,5,85
3,3,1,7,109
3,2,1,6,93
1,1,1,2,51
1,1,3,3,66
0,0,1,1,33
1,1,1,3,61
1,3,1,5,77
2,0,2,3,61
1,3,2,6,97
1,0,0,1,27
1,1,2,2,53
1,2,2,4,66
1,0,2,0,31
0,1,2,3,54
1,0,1,2,48
1,1,1,3,54
1,2,3,5,93
0,2,1,3,57
2,1,2,4,71
2,2,2,5,85
0,0,1,0,12
2,1,1,4,62
2,1,3,3,73
2,1,0,4,65
2,0,1,3,57
2,2,1,5,83
0,1,2,1,44
3,3,1,7,102
1,2,0,4,56
1,3,2,5,83
2,2,0,6,81
0,2,2,2,51
3,0,3,3,72
1,2,2,4,76
1,1,1,3,50
3,2,1,7,106
0,2,2,2,52
0,1,1,1,30
2,3,1,7,110
0,1,1,3,59
0,2,1,4,75
1,1,3,3,68
2,3,2,7,112
1,0,2,1,41
2,0,1,4,65
0,0,3,0,39
3,2,1,7,105
0,2,0,2,36
2,0,0,2,35
3,2,2,7,108
1,3,1,5,78
2,3,3,7,131
0,1,1,3,62
0,0,1,0,25
0,0,2,0,23
1,1,1,4,72
3,0,3,4,80
2,3,1,7,112
2,1,3,3,74
3,0,2,3,60
2,2,2,6,96
1,2,2,4,72
2,2,2,5,85
2,1,1,4,65
2,3,1,5,81
2,1,1,5,80
1,0,2,2,52
1,2,1,6,84
3,1,1,5,75
1,2,1,4,65
2,0,1,1,34
1,0,3,1,46
2,1,2,3,60
0,1,1,3,45
2,2,0,5,65
1,0,3,1,51
2,1,3,5,90
1,0,1,2,45
2,0,3,3,71
3,0,0,3,47
2,2,1,7,99
2,3,1,6,101
2,0,2,1,46
2,2,2,5,94
1,2,1,4,65
3,0,1,4,66
3,1,2,5,79
2,2,3,4,85
1,2,1,5,79
3,1,0,5,65
0,1,2,4,73
1,2,1,5,77
0,0,1,0,24
1,1,2,3,58
3,1,3,4,78
2,1,2,4,69
2,0,3,0,25
2,1,1,3,52
3,0,1,3,57
1,2,1,3,57
2,2,1,5,74
2,0,1,2,53
1,1,0,3,45
0,0,1,0,10
0,1,0,2,42
0,1,3,2,58
1,0,0,1,30
2,0,1,2,53
2,1,0,5,73
3,3,1,7,105
1,0,0,1,26
2,2,1,5,75
0,0,1,1,39
2,0,2,3,67
2,1,2,3,61
3,3,1,7,108
2,3,2,6,101
0,1,1,0,23
2,1,3,4,73
2,1,1,4,68
0,0,1,1,35
0,3,1,4,67
2,2,2,5,88
2,1,3,4,88
3,1,1,5,72
3,1,2,5,89
2,1,0,3,45
0,2,1,3,41
1,3,2,6,98
1,0,1,2,41
2,2,2,4,79
3,1,2,5,89
0,0,1,0,23
2,2,1,6,94
3,1,2,5,88
1,2,0,5,65
1,2,2,4,65
2,3,1,7,106
3,2,2,6,88
1,1,1,4,69
2,1,1,3,57
0,0,2,1,40
2,2,2,6,96
1,1,1,3,54
2,0,1,2,43
1,2,3,4,88
2,1,1,5,75
1,2,3,4,88
0,3,0,5,68
1,3,2,7,115
3,1,1,4,71
1,2,0,4,54
3,1,3,6,99
2,2,3,5,93
1,0,1,1,41
1,1,1,4,66
2,1,1,3,53
3,1,0,6,77
3,2,1,6,92
3,1,1,4,72
2,0,1,4,61
2,1,1,5,76
3,2,2,5,89
0,1,1,1,42
2,1,1,5,75
1,2,1,4,66
3,2,1,5,76
3,1,1,5,81
2,2,1,5,82
0,1,2,1,49
0,1,2,1,45
0,3,1,4,71
3,2,0,6,79
2,1,1,3,57
0,2,2,3,67
1,1,3,2,57
0,2,1,3,50
2,2,0,5,63
3,1,3,5,87
3,1,1,6,82
2,2,2,6,91
1,1,3,4,76
0,2,3,3,67
0,3,3,6,96
2,0,1,3,54
2,1,1,3,58
1,1,3,4,71
1,3,1,6,93
0,0,2,1,42
0,2,2,3,70
1,3,1,7,108
2,0,1,1,46
0,1,0,3,40
1,3,1,6,85
2,2,1,6,86
1,1,2,2,49
2,1,3,4,79
0,0,2,0,25
0,0,2,0,26
1,0,2,2,54
3,0,1,3,54
1,1,1,3,56
3,2,0,7,88
2,2,3,5,95
3,0,2,2,57
3,2,0,7,87
2,0,2,2,51
1,2,3,4,82
2,2,3,5,88
2,3,2,5,92
2,1,1,3,59
2,0,2,2,52
2,3,1,5,83
2,2,1,5,77
1,1,1,2,49
2,0,0,2,42
1,2,1,4,67
2,1,2,3,66
1,0,2,2,54
2,2,1,6,80
2,0,0,3,46
1,1,1,4,73
2,3,1,7,104
2,2,1,6,91
0,0,3,2,53
1,1,1,2,52
2,2,1,5,81
3,2,0,7,94
3,1,1,4,72
1,1,2,3,58
0,2,1,3,61
3,3,2,7,105
2,3,0,5,73
