A,B,C,D,E
"(19.896, 20.061]","(16.77, 17.337]","(17.208, 17.429]","(88.929, 90.508]","(320.358, 323.248]"
"(20.412, 20.576]","(21.583, 21.907]","(17.429, 17.942]","(108.58, 109.382]","(379.121, 385.655]"
"(19.151, 19.35]","(21.085, 21.339]","(14.231, 14.372]","(101.103, 101.532]","(341.579, 342.774]"
"(19.479, 19.593]","(18.75, 18.883]","(12.597, 13.001]","(96.11, 96.641]","(325.709, 327.905]"
"(17.447, 17.929]","(17.652, 18.014]","(16.184, 16.355]","(85.176, 88.929]","(312.456, 317.348]"
"(14.592, 16.411]","(18.883, 19.083]","(15.9, 16.184]","(88.929, 90.508]","(312.456, 317.348]"
"(20.576, 20.748]","(20.115, 20.265]","(14.826, 14.934]","(102.74, 103.318]","(353.23, 354.847]"
"(18.137, 18.3]","(19.587, 19.728]","(12.597, 13.001]","(97.304, 97.782]","(329.522, 331.429]"
"(20.748, 20.964]","(20.265, 20.415]","(9.864, 11.105]","(98.794, 99.618]","(327.905, 329.522]"
"(21.708, 21.878]","(20.542, 20.644]","(14.826, 14.934]","(107.465, 108.58]","(367.788, 372.381]"
"(19.896, 20.061]","(20.265, 20.415]","(15.118, 15.317]","(103.318, 104.404]","(353.23, 354.847]"
"(20.412, 20.576]","(19.083, 19.223]","(15.415, 15.664]","(100.313, 101.103]","(353.23, 354.847]"
"(16.411, 17.081]","(18.75, 18.883]","(16.578, 16.867]","(88.929, 90.508]","(317.348, 320.358]"
"(21.444, 21.708]","(19.223, 19.428]","(16.184, 16.355]","(101.103, 101.532]","(351.252, 353.23]"
"(16.411, 17.081]","(20.415, 20.542]","(13.35, 13.598]","(94.608, 95.454]","(323.248, 325.709]"
"(18.984, 19.151]","(19.728, 19.939]","(14.934, 15.118]","(95.454, 96.11]","(329.522, 331.429]"
"(17.929, 18.137]","(21.339, 21.583]","(13.598, 13.734]","(97.304, 97.782]","(331.429, 333.472]"
"(19.896, 20.061]","(22.855, 23.247]","(18.719, 20.67]","(105.094, 106.328]","(372.381, 375.394]"
"(19.753, 19.896]","(20.644, 20.886]","(15.317, 15.415]","(100.313, 101.103]","(347.662, 349.495]"
"(16.411, 17.081]","(21.583, 21.907]","(15.118, 15.317]","(103.318, 104.404]","(357.911, 360.221]"
"(18.623, 18.821]","(22.284, 22.595]","(12.14, 12.597]","(101.103, 101.532]","(338.318, 339.379]"
"(17.081, 17.447]","(16.138, 16.77]","(15.9, 16.184]","(85.176, 88.929]","(312.456, 317.348]"
"(18.623, 18.821]","(17.652, 18.014]","(11.105, 12.14]","(92.108, 92.953]","(317.348, 320.358]"
"(20.576, 20.748]","(18.014, 18.238]","(14.6, 14.826]","(90.508, 92.108]","(320.358, 323.248]"
"(16.411, 17.081]","(22.855, 23.247]","(16.355, 16.578]","(104.404, 105.094]","(364.716, 367.788]"
"(22.903, 23.526]","(21.085, 21.339]","(9.864, 11.105]","(109.382, 110.755]","(360.221, 364.716]"
"(18.984, 19.151]","(17.337, 17.652]","(15.415, 15.664]","(85.176, 88.929]","(312.456, 317.348]"
"(21.185, 21.444]","(17.337, 17.652]","(15.664, 15.807]","(98.407, 98.794]","(345.648, 347.662]"
"(23.526, 26.204]","(13.807, 16.138]","(15.664, 15.807]","(94.608, 95.454]","(333.472, 335.887]"
"(16.411, 17.081]","(16.138, 16.77]","(13.35, 13.598]","(74.185, 85.176]","(272.819, 301.309]"
"(18.984, 19.151]","(23.247, 25.423]","(12.14, 12.597]","(110.755, 112.935]","(367.788, 372.381]"
"(19.35, 19.479]","(20.644, 20.886]","(15.664, 15.807]","(103.318, 104.404]","(360.221, 364.716]"
"(18.137, 18.3]","(22.595, 22.855]","(15.9, 16.184]","(107.465, 108.58]","(372.381, 375.394]"
"(22.211, 22.431]","(18.014, 18.238]","(17.942, 18.719]","(98.407, 98.794]","(347.662, 349.495]"
"(19.593, 19.753]","(20.542, 20.644]","(12.14, 12.597]","(101.532, 102.091]","(339.379, 341.579]"
"(22.431, 22.903]","(19.083, 19.223]","(14.372, 14.433]","(101.532, 102.091]","(349.495, 351.252]"
"(18.821, 18.984]","(19.728, 19.939]","(14.934, 15.118]","(92.953, 93.926]","(325.709, 327.905]"
"(20.576, 20.748]","(17.652, 18.014]","(13.598, 13.734]","(95.454, 96.11]","(327.905, 329.522]"
"(18.984, 19.151]","(13.807, 16.138]","(17.208, 17.429]","(74.185, 85.176]","(272.819, 301.309]"
"(18.984, 19.151]","(20.415, 20.542]","(15.664, 15.807]","(98.407, 98.794]","(341.579, 342.774]"
"(20.412, 20.576]","(17.337, 17.652]","(11.105, 12.14]","(93.926, 94.608]","(312.456, 317.348]"
"(20.964, 21.185]","(21.907, 22.284]","(15.317, 15.415]","(106.328, 107.465]","(364.716, 367.788]"
"(18.137, 18.3]","(19.587, 19.728]","(14.231, 14.372]","(92.953, 93.926]","(317.348, 320.358]"
"(18.3, 18.623]","(17.652, 18.014]","(12.14, 12.597]","(85.176, 88.929]","(301.309, 312.456]"
"(18.623, 18.821]","(18.75, 18.883]","(12.14, 12.597]","(88.929, 90.508]","(301.309, 312.456]"
"(19.593, 19.753]","(21.583, 21.907]","(14.069, 14.231]","(105.094, 106.328]","(353.23, 354.847]"
