A,B,C,D,E
2,0,3,1,25
3,2,3,4,83
2,2,1,3,45
2,1,0,2,31
0,0,2,1,19
0,1,2,1,19
3,2,1,3,57
1,1,0,2,35
3,2,0,3,33
3,2,1,4,74
2,2,1,3,57
2,1,1,3,57
0,1,2,1,22
3,1,2,3,55
0,2,0,2,28
2,1,1,2,33
1,2,1,2,36
2,3,3,3,77
2,2,1,3,53
0,2,1,3,64
1,3,0,3,42
0,0,2,0,20
1,0,0,2,21
3,0,1,1,25
0,3,2,3,69
3,2,0,4,68
2,0,1,1,18
3,0,2,2,50
3,0,2,2,38
0,0,0,0,1
2,3,0,4,72
2,2,2,3,64
1,3,2,4,77
3,0,3,2,52
2,2,0,3,45
3,1,1,3,53
2,1,1,2,31
3,0,1,2,32
2,0,3,0,1
2,2,2,2,46
2,0,0,2,21
3,2,1,4,71
1,1,1,2,23
1,0,0,1,10
1,1,0,1,11
2,2,1,3,58
0,2,1,3,45
2,0,0,0,3
3,2,2,4,82
0,1,2,3,45
2,3,3,4,88
3,1,3,3,68
1,2,1,3,56
1,1,3,2,57
3,0,1,2,39
2,1,3,2,47
3,1,1,2,40
0,2,1,1,16
2,0,1,1,16
2,2,1,3,59
2,1,2,2,31
1,2,0,3,57
2,1,0,2,29
3,3,0,4,87
2,1,0,2,27
2,1,1,3,55
3,0,2,2,34
2,1,0,2,14
1,2,2,3,50
3,2,3,3,70
3,2,1,4,81
3,1,0,2,31
2,1,1,2,30
3,1,0,2,43
3,2,2,4,81
3,2,3,4,77
0,1,3,2,39
2,3,2,4,75
3,2,2,4,78
3,2,2,4,72
2,1,1,3,52
1,0,2,2,25
1,2,1,3,49
2,0,3,1,23
2,2,3,2,55
3,3,2,4,85
2,0,1,2,27
1,3,1,3,52
2,1,1,1,21
2,2,0,2,32
2,1,0,2,37
0,0,1,1,16
2,2,2,3,60
1,0,1,0,12
2,2,0,3,54
1,1,1,2,39
3,0,3,2,37
3,1,3,3,52
0,2,0,2,22
3,2,1,4,78
2,1,3,2,44
3,2,1,4,77
3,0,1,2,35
3,1,0,3,45
0,0,1,0,0
3,2,0,4,86
1,0,3,1,21
2,1,0,2,29
3,1,1,3,50
0,2,1,2,28
3,2,1,4,71
1,2,1,3,57
2,1,3,2,40
3,1,1,3,53
0,2,1,3,49
0,3,0,3,53
3,1,2,3,56
1,2,0,2,26
1,2,1,2,43
2,1,2,2,29
3,2,3,4,78
2,3,1,4,75
3,1,0,2,30
0,1,0,1,15
3,2,1,4,67
0,1,0,1,8
2,3,1,4,74
3,1,1,4,71
2,2,0,3,50
3,1,1,3,53
1,1,2,2,38
0,1,1,2,29
0,3,2,2,47
2,2,2,3,61
3,3,2,4,86
3,3,1,4,70
3,0,1,2,34
3,1,0,4,70
2,2,3,3,67
2,3,1,3,63
2,1,1,3,63
3,3,2,4,84
2,1,3,2,33
3,1,1,2,31
2,1,1,2,32
2,2,2,3,50
3,2,3,4,83
2,1,2,2,32
3,3,3,4,85
2,1,1,3,45
2,1,1,2,36
1,1,1,2,43
2,3,3,4,86
2,2,0,3,51
3,2,2,3,59
2,0,3,2,38
3,0,3,1,35
3,1,1,3,50
3,1,1,2,41
2,1,1,2,36
3,1,3,3,53
3,0,2,2,39
2,2,1,2,45
3,0,3,2,39
3,2,1,3,62
2,2,1,2,41
2,1,1,2,33
3,0,1,2,34
1,1,1,2,30
1,1,1,1,19
1,2,1,2,35
2,0,2,2,31
3,3,2,4,87
3,2,1,3,59
2,1,1,1,19
3,1,0,2,41
3,2,1,4,62
2,1,1,2,25
3,1,0,3,45
3,1,2,3,54
2,2,3,3,59
1,1,2,2,41
0,2,2,2,43
0,2,2,3,55
2,1,2,2,43
3,2,1,3,59
3,3,2,4,85
3,2,0,4,68
2,1,1,2,36
3,1,1,3,48
1,3,1,4,80
3,2,2,4,75
2,2,1,3,63
3,1,0,2,31
2,2,3,4,78
0,0,2,0,2
3,1,1,3,46
3,1,2,2,43
0,0,1,0,8
1,1,1,1,18
3,2,2,4,76
3,2,1,4,64
3,1,0,4,57
3,1,1,3,52
2,0,0,2,28
0,2,0,3,43
2,1,2,3,50
2,1,1,3,56
2,3,2,4,81
3,0,2,3,51
1,0,2,2,32
3,2,2,3,70
3,0,2,2,31
1,2,3,2,57
1,2,0,2,35
3,1,1,2,41
3,2,2,4,68
2,3,1,4,76
2,1,1,2,46
0,3,2,3,63
3,1,1,3,52
1,0,3,0,13
2,1,1,2,36
2,3,2,4,71
3,1,2,2,50
2,3,1,4,68
1,2,1,3,53
2,1,0,2,31
3,1,0,3,42
2,1,1,2,36
3,1,0,3,56
3,1,0,3,40
2,2,1,3,53
2,3,2,4,74
3,0,1,2,27
3,2,0,4,67
3,2,1,4,78
3,3,3,4,88
3,1,0,3,41
3,0,1,2,28
3,1,0,3,48
0,2,1,3,54
3,2,3,4,85
2,2,2,3,57
3,0,1,2,37
3,1,1,2,43
3,1,3,2,48
0,1,1,2,37
1,1,2,2,39
0,2,2,2,43
3,2,2,4,80
2,2,1,3,51
0,0,2,0,2
2,0,1,2,28
0,0,2,0,1
2,1,2,2,42
3,1,1,3,52
