X,Y
1,"(23.253, 25.625]"
1,"(25.625, 27.998]"
0,"(18.508, 20.88]"
0,"(6.646, 9.018]"
0,"(27.998, 30.37]"
0,"(25.625, 27.998]"
0,"(13.763, 16.135]"
0,"(9.018, 11.391]"
0,"(13.763, 16.135]"
1,"(23.253, 25.625]"
1,"(23.253, 25.625]"
1,"(23.253, 25.625]"
1,"(23.253, 25.625]"
0,"(20.88, 23.253]"
1,"(23.253, 25.625]"
0,"(13.763, 16.135]"
1,"(23.253, 25.625]"
1,"(23.253, 25.625]"
0,"(18.508, 20.88]"
0,"(25.625, 27.998]"
1,"(25.625, 27.998]"
0,"(23.253, 25.625]"
0,"(30.37, 32.743]"
0,"(32.743, 35.115]"
0,"(4.273, 6.646]"
0,"(9.018, 11.391]"
1,"(23.253, 25.625]"
0,"(35.115, 37.488]"
1,"(25.625, 27.998]"
0,"(9.018, 11.391]"
1,"(23.253, 25.625]"
0,"(-0.472, 1.901]"
1,"(23.253, 25.625]"
0,"(39.86, 42.232]"
1,"(23.253, 25.625]"
0,"(32.743, 35.115]"
0,"(9.018, 11.391]"
1,"(23.253, 25.625]"
0,"(16.135, 18.508]"
0,"(18.508, 20.88]"
1,"(23.253, 25.625]"
0,"(-10.021, -7.589]"
1,"(23.253, 25.625]"
0,"(6.646, 9.018]"
0,"(30.37, 32.743]"
1,"(23.253, 25.625]"
1,"(23.253, 25.625]"
0,"(13.763, 16.135]"
1,"(25.625, 27.998]"
0,"(23.253, 25.625]"
0,"(-0.472, 1.901]"
0,"(30.37, 32.743]"
1,"(23.253, 25.625]"
1,"(25.625, 27.998]"
0,"(11.391, 13.763]"
0,"(30.37, 32.743]"
1,"(23.253, 25.625]"
1,"(23.253, 25.625]"
0,"(18.508, 20.88]"
0,"(16.135, 18.508]"
0,"(20.88, 23.253]"
0,"(4.273, 6.646]"
0,"(30.37, 32.743]"
1,"(23.253, 25.625]"
1,"(25.625, 27.998]"
0,"(11.391, 13.763]"
0,"(39.86, 42.232]"
0,"(11.391, 13.763]"
0,"(18.508, 20.88]"
0,"(4.273, 6.646]"
0,"(13.763, 16.135]"
1,"(23.253, 25.625]"
1,"(25.625, 27.998]"
0,"(30.37, 32.743]"
0,"(11.391, 13.763]"
1,"(23.253, 25.625]"
1,"(23.253, 25.625]"
1,"(23.253, 25.625]"
0,"(20.88, 23.253]"
0,"(18.508, 20.88]"
0,"(35.115, 37.488]"
0,"(27.998, 30.37]"
1,"(23.253, 25.625]"
1,"(23.253, 25.625]"
1,"(23.253, 25.625]"
1,"(23.253, 25.625]"
1,"(23.253, 25.625]"
1,"(23.253, 25.625]"
0,"(35.115, 37.488]"
1,"(23.253, 25.625]"
1,"(25.625, 27.998]"
0,"(11.391, 13.763]"
1,"(23.253, 25.625]"
1,"(23.253, 25.625]"
0,"(9.018, 11.391]"
1,"(23.253, 25.625]"
1,"(23.253, 25.625]"
0,"(27.998, 30.37]"
1,"(23.253, 25.625]"
1,"(23.253, 25.625]"
1,"(23.253, 25.625]"
0,"(20.88, 23.253]"
1,"(25.625, 27.998]"
1,"(23.253, 25.625]"
0,"(27.998, 30.37]"
0,"(6.646, 9.018]"
1,"(23.253, 25.625]"
0,"(-7.589, -5.217]"
0,"(30.37, 32.743]"
0,"(1.901, 4.273]"
1,"(23.253, 25.625]"
0,"(16.135, 18.508]"
0,"(27.998, 30.37]"
0,"(20.88, 23.253]"
0,"(25.625, 27.998]"
0,"(18.508, 20.88]"
0,"(13.763, 16.135]"
0,"(30.37, 32.743]"
0,"(32.743, 35.115]"
0,"(20.88, 23.253]"
0,"(23.253, 25.625]"
0,"(20.88, 23.253]"
0,"(11.391, 13.763]"
0,"(27.998, 30.37]"
1,"(25.625, 27.998]"
1,"(23.253, 25.625]"
1,"(23.253, 25.625]"
0,"(23.253, 25.625]"
1,"(23.253, 25.625]"
0,"(32.743, 35.115]"
1,"(23.253, 25.625]"
1,"(23.253, 25.625]"
1,"(23.253, 25.625]"
1,"(23.253, 25.625]"
1,"(23.253, 25.625]"
0,"(32.743, 35.115]"
0,"(25.625, 27.998]"
0,"(35.115, 37.488]"
0,"(32.743, 35.115]"
1,"(23.253, 25.625]"
0,"(13.763, 16.135]"
1,"(23.253, 25.625]"
1,"(25.625, 27.998]"
1,"(23.253, 25.625]"
1,"(25.625, 27.998]"
0,"(11.391, 13.763]"
0,"(13.763, 16.135]"
0,"(18.508, 20.88]"
0,"(23.253, 25.625]"
1,"(23.253, 25.625]"
0,"(13.763, 16.135]"
0,"(35.115, 37.488]"
0,"(20.88, 23.253]"
1,"(23.253, 25.625]"
0,"(18.508, 20.88]"
1,"(25.625, 27.998]"
0,"(23.253, 25.625]"
1,"(23.253, 25.625]"
1,"(23.253, 25.625]"
1,"(20.88, 23.253]"
1,"(23.253, 25.625]"
0,"(13.763, 16.135]"
0,"(13.763, 16.135]"
0,"(16.135, 18.508]"
0,"(6.646, 9.018]"
1,"(23.253, 25.625]"
0,"(6.646, 9.018]"
1,"(23.253, 25.625]"
0,"(23.253, 25.625]"
0,"(16.135, 18.508]"
1,"(23.253, 25.625]"
1,"(23.253, 25.625]"
1,"(23.253, 25.625]"
1,"(23.253, 25.625]"
1,"(23.253, 25.625]"
0,"(37.488, 39.86]"
0,"(20.88, 23.253]"
1,"(23.253, 25.625]"
1,"(23.253, 25.625]"
1,"(23.253, 25.625]"
1,"(23.253, 25.625]"
1,"(23.253, 25.625]"
0,"(16.135, 18.508]"
0,"(25.625, 27.998]"
1,"(23.253, 25.625]"
1,"(23.253, 25.625]"
0,"(25.625, 27.998]"
1,"(23.253, 25.625]"
0,"(23.253, 25.625]"
1,"(25.625, 27.998]"
0,"(27.998, 30.37]"
0,"(11.391, 13.763]"
0,"(18.508, 20.88]"
1,"(25.625, 27.998]"
1,"(25.625, 27.998]"
0,"(23.253, 25.625]"
0,"(11.391, 13.763]"
1,"(25.625, 27.998]"
0,"(6.646, 9.018]"
1,"(23.253, 25.625]"
1,"(23.253, 25.625]"
1,"(23.253, 25.625]"
1,"(23.253, 25.625]"
1,"(23.253, 25.625]"
1,"(25.625, 27.998]"
1,"(23.253, 25.625]"
1,"(23.253, 25.625]"
0,"(6.646, 9.018]"
1,"(25.625, 27.998]"
1,"(23.253, 25.625]"
1,"(23.253, 25.625]"
0,"(32.743, 35.115]"
0,"(11.391, 13.763]"
0,"(9.018, 11.391]"
0,"(27.998, 30.37]"
0,"(-10.021, -7.589]"
1,"(23.253, 25.625]"
1,"(23.253, 25.625]"
1,"(23.253, 25.625]"
1,"(23.253, 25.625]"
0,"(32.743, 35.115]"
1,"(23.253, 25.625]"
1,"(25.625, 27.998]"
1,"(23.253, 25.625]"
0,"(-2.844, -0.472]"
1,"(23.253, 25.625]"
0,"(35.115, 37.488]"
0,"(16.135, 18.508]"
0,"(37.488, 39.86]"
0,"(25.625, 27.998]"
1,"(23.253, 25.625]"
1,"(23.253, 25.625]"
1,"(23.253, 25.625]"
0,"(18.508, 20.88]"
1,"(23.253, 25.625]"
0,"(23.253, 25.625]"
1,"(25.625, 27.998]"
1,"(23.253, 25.625]"
1,"(25.625, 27.998]"
0,"(27.998, 30.37]"
1,"(25.625, 27.998]"
0,"(13.763, 16.135]"
1,"(23.253, 25.625]"
1,"(23.253, 25.625]"
1,"(25.625, 27.998]"
1,"(25.625, 27.998]"
0,"(23.253, 25.625]"
1,"(23.253, 25.625]"
1,"(23.253, 25.625]"
1,"(23.253, 25.625]"
0,"(20.88, 23.253]"
0,"(20.88, 23.253]"
1,"(23.253, 25.625]"
1,"(25.625, 27.998]"
0,"(27.998, 30.37]"
0,"(1.901, 4.273]"
1,"(23.253, 25.625]"
1,"(20.88, 23.253]"
0,"(18.508, 20.88]"
1,"(23.253, 25.625]"
0,"(16.135, 18.508]"
0,"(-2.844, -0.472]"
1,"(23.253, 25.625]"
1,"(23.253, 25.625]"
0,"(30.37, 32.743]"
1,"(20.88, 23.253]"
1,"(23.253, 25.625]"
0,"(16.135, 18.508]"
0,"(16.135, 18.508]"
1,"(23.253, 25.625]"
1,"(23.253, 25.625]"
0,"(9.018, 11.391]"
0,"(23.253, 25.625]"
1,"(23.253, 25.625]"
0,"(20.88, 23.253]"
1,"(23.253, 25.625]"
0,"(25.625, 27.998]"
1,"(23.253, 25.625]"
0,"(23.253, 25.625]"
1,"(20.88, 23.253]"
0,"(27.998, 30.37]"
1,"(23.253, 25.625]"
0,"(30.37, 32.743]"
0,"(23.253, 25.625]"
0,"(35.115, 37.488]"
1,"(23.253, 25.625]"
1,"(23.253, 25.625]"
1,"(23.253, 25.625]"
0,"(23.253, 25.625]"
0,"(35.115, 37.488]"
1,"(23.253, 25.625]"
1,"(23.253, 25.625]"
0,"(11.391, 13.763]"
0,"(25.625, 27.998]"
1,"(23.253, 25.625]"
1,"(23.253, 25.625]"
1,"(23.253, 25.625]"
1,"(23.253, 25.625]"
1,"(25.625, 27.998]"
1,"(23.253, 25.625]"
0,"(35.115, 37.488]"
1,"(25.625, 27.998]"
0,"(27.998, 30.37]"
1,"(23.253, 25.625]"
0,"(1.901, 4.273]"
1,"(23.253, 25.625]"
0,"(6.646, 9.018]"
0,"(18.508, 20.88]"
1,"(23.253, 25.625]"
1,"(23.253, 25.625]"
0,"(35.115, 37.488]"
1,"(23.253, 25.625]"
0,"(16.135, 18.508]"
0,"(11.391, 13.763]"
1,"(23.253, 25.625]"
1,"(25.625, 27.998]"
0,"(35.115, 37.488]"
0,"(23.253, 25.625]"
1,"(23.253, 25.625]"
0,"(6.646, 9.018]"
1,"(23.253, 25.625]"
0,"(20.88, 23.253]"
1,"(25.625, 27.998]"
1,"(25.625, 27.998]"
0,"(18.508, 20.88]"
1,"(23.253, 25.625]"
1,"(23.253, 25.625]"
1,"(25.625, 27.998]"
0,"(16.135, 18.508]"
0,"(32.743, 35.115]"
1,"(23.253, 25.625]"
1,"(23.253, 25.625]"
0,"(-2.844, -0.472]"
1,"(23.253, 25.625]"
1,"(23.253, 25.625]"
1,"(23.253, 25.625]"
0,"(18.508, 20.88]"
0,"(-0.472, 1.901]"
0,"(32.743, 35.115]"
0,"(25.625, 27.998]"
1,"(20.88, 23.253]"
0,"(23.253, 25.625]"
0,"(9.018, 11.391]"
0,"(25.625, 27.998]"
0,"(16.135, 18.508]"
0,"(27.998, 30.37]"
0,"(25.625, 27.998]"
1,"(23.253, 25.625]"
0,"(16.135, 18.508]"
1,"(23.253, 25.625]"
0,"(11.391, 13.763]"
0,"(25.625, 27.998]"
0,"(27.998, 30.37]"
0,"(35.115, 37.488]"
0,"(6.646, 9.018]"
1,"(25.625, 27.998]"
0,"(20.88, 23.253]"
0,"(-7.589, -5.217]"
1,"(25.625, 27.998]"
1,"(23.253, 25.625]"
1,"(25.625, 27.998]"
1,"(23.253, 25.625]"
0,"(30.37, 32.743]"
1,"(25.625, 27.998]"
1,"(23.253, 25.625]"
1,"(23.253, 25.625]"
1,"(23.253, 25.625]"
1,"(23.253, 25.625]"
1,"(25.625, 27.998]"
1,"(23.253, 25.625]"
1,"(23.253, 25.625]"
0,"(23.253, 25.625]"
0,"(30.37, 32.743]"
1,"(25.625, 27.998]"
1,"(25.625, 27.998]"
0,"(39.86, 42.232]"
1,"(25.625, 27.998]"
0,"(42.232, 44.605]"
0,"(9.018, 11.391]"
1,"(23.253, 25.625]"
1,"(20.88, 23.253]"
1,"(23.253, 25.625]"
0,"(39.86, 42.232]"
0,"(-0.472, 1.901]"
1,"(23.253, 25.625]"
1,"(23.253, 25.625]"
0,"(13.763, 16.135]"
1,"(23.253, 25.625]"
1,"(25.625, 27.998]"
1,"(23.253, 25.625]"
0,"(16.135, 18.508]"
1,"(25.625, 27.998]"
1,"(23.253, 25.625]"
0,"(20.88, 23.253]"
0,"(25.625, 27.998]"
1,"(23.253, 25.625]"
1,"(25.625, 27.998]"
1,"(23.253, 25.625]"
1,"(23.253, 25.625]"
1,"(23.253, 25.625]"
1,"(25.625, 27.998]"
0,"(32.743, 35.115]"
0,"(16.135, 18.508]"
1,"(23.253, 25.625]"
0,"(25.625, 27.998]"
0,"(25.625, 27.998]"
0,"(18.508, 20.88]"
0,"(9.018, 11.391]"
0,"(-0.472, 1.901]"
0,"(18.508, 20.88]"
0,"(20.88, 23.253]"
0,"(20.88, 23.253]"
0,"(27.998, 30.37]"
1,"(23.253, 25.625]"
