A,B,C,D,E
"(19.738, 20.053]","(18.663, 18.95]","(15.744, 16.105]","(97.838, 99.783]","(339.023, 343.803]"
"(20.36, 20.622]","(14.191, 16.733]","(15.223, 15.443]","(77.823, 88.001]","(276.74100000000004, 307.523]"
"(19.197, 19.505]","(21.775, 22.396]","(16.105, 16.51]","(105.067, 106.364]","(365.182, 370.109]"
"(19.505, 19.738]","(14.191, 16.733]","(16.51, 17.041]","(77.823, 88.001]","(307.523, 316.381]"
"(16.898, 17.615]","(18.663, 18.95]","(16.105, 16.51]","(88.001, 90.949]","(307.523, 316.381]"
"(13.807, 16.898]","(18.95, 19.186]","(16.105, 16.51]","(77.823, 88.001]","(307.523, 316.381]"
"(20.36, 20.622]","(21.775, 22.396]","(15.744, 16.105]","(106.364, 108.026]","(365.182, 370.109]"
"(18.091, 18.525]","(20.089, 20.33]","(18.179, 20.606]","(97.838, 99.783]","(346.983, 350.827]"
"(20.622, 20.983]","(20.962, 21.318]","(13.249, 13.693]","(108.026, 110.86]","(361.291, 365.182]"
"(21.853, 22.29]","(19.728, 20.089]","(14.934, 15.223]","(103.878, 105.067]","(353.779, 357.319]"
"(19.738, 20.053]","(18.663, 18.95]","(15.443, 15.744]","(95.726, 96.692]","(335.32, 339.023]"
"(20.36, 20.622]","(21.775, 22.396]","(14.372, 14.623]","(106.364, 108.026]","(361.291, 365.182]"
"(16.898, 17.615]","(22.396, 22.99]","(15.223, 15.443]","(99.783, 100.661]","(346.983, 350.827]"
"(21.401, 21.853]","(19.728, 20.089]","(15.443, 15.744]","(99.783, 100.661]","(346.983, 350.827]"
"(13.807, 16.898]","(20.33, 20.625]","(14.075, 14.372]","(96.692, 97.838]","(335.32, 339.023]"
"(18.879, 19.197]","(20.089, 20.33]","(17.041, 17.427]","(99.783, 100.661]","(346.983, 350.827]"
"(17.615, 18.091]","(18.236, 18.663]","(13.693, 14.075]","(90.949, 93.029]","(316.381, 323.213]"
"(19.738, 20.053]","(21.318, 21.775]","(15.443, 15.744]","(101.767, 102.811]","(350.827, 353.779]"
"(19.738, 20.053]","(22.99, 25.67]","(15.744, 16.105]","(110.86, 120.398]","(378.745, 403.509]"
"(16.898, 17.615]","(18.663, 18.95]","(14.623, 14.934]","(88.001, 90.949]","(307.523, 316.381]"
"(18.525, 18.879]","(19.448, 19.728]","(14.075, 14.372]","(96.692, 97.838]","(331.712, 335.32]"
"(16.898, 17.615]","(20.33, 20.625]","(9.576, 11.88]","(93.029, 94.367]","(307.523, 316.381]"
"(18.525, 18.879]","(18.236, 18.663]","(9.576, 11.88]","(96.692, 97.838]","(323.213, 327.665]"
"(20.622, 20.983]","(22.396, 22.99]","(14.372, 14.623]","(106.364, 108.026]","(365.182, 370.109]"
"(16.898, 17.615]","(18.663, 18.95]","(12.729, 13.249]","(88.001, 90.949]","(276.74100000000004, 307.523]"
"(23.02, 26.204]","(20.625, 20.962]","(12.729, 13.249]","(110.86, 120.398]","(370.109, 378.745]"
"(18.879, 19.197]","(19.728, 20.089]","(14.623, 14.934]","(96.692, 97.838]","(331.712, 335.32]"
"(20.983, 21.401]","(19.728, 20.089]","(16.51, 17.041]","(100.661, 101.767]","(350.827, 353.779]"
"(23.02, 26.204]","(19.728, 20.089]","(14.372, 14.623]","(106.364, 108.026]","(365.182, 370.109]"
"(13.807, 16.898]","(22.396, 22.99]","(9.576, 11.88]","(101.767, 102.811]","(339.023, 343.803]"
"(18.879, 19.197]","(20.962, 21.318]","(13.249, 13.693]","(103.878, 105.067]","(353.779, 357.319]"
"(19.197, 19.505]","(22.396, 22.99]","(18.179, 20.606]","(106.364, 108.026]","(378.745, 403.509]"
"(18.091, 18.525]","(22.396, 22.99]","(12.729, 13.249]","(99.783, 100.661]","(339.023, 343.803]"
"(21.853, 22.29]","(16.733, 17.529]","(14.934, 15.223]","(94.367, 95.726]","(331.712, 335.32]"
