A,B,C,D,E
"(19.9, 20.281]","(18.881, 19.227]","(15.733, 16.218]","(98.318, 100.261]","(335.464, 340.586]"
"(20.281, 20.604]","(14.191, 16.984]","(15.076, 15.4]","(77.823, 88.781]","(276.74100000000004, 310.431]"
"(19.209, 19.573]","(21.417, 22.232]","(16.218, 16.642]","(105.481, 107.534]","(362.119, 367.408]"
"(19.573, 19.9]","(14.191, 16.984]","(16.218, 16.642]","(77.823, 88.781]","(310.431, 320.328]"
"(17.132, 17.919]","(18.512, 18.881]","(16.218, 16.642]","(88.781, 91.855]","(310.431, 320.328]"
"(13.807, 17.132]","(18.881, 19.227]","(16.218, 16.642]","(77.823, 88.781]","(310.431, 320.328]"
"(20.281, 20.604]","(21.417, 22.232]","(15.733, 16.218]","(105.481, 107.534]","(367.408, 376.188]"
"(17.919, 18.3]","(19.912, 20.274]","(17.956, 20.606]","(98.318, 100.261]","(349.844, 353.641]"
"(20.604, 21.075]","(21.011, 21.417]","(12.999, 13.554]","(107.534, 110.188]","(362.119, 367.408]"
"(21.594, 22.07]","(19.538, 19.912]","(15.076, 15.4]","(102.76, 104.055]","(353.641, 357.749]"
"(19.9, 20.281]","(18.512, 18.881]","(15.4, 15.733]","(95.632, 96.771]","(335.464, 340.586]"
"(20.281, 20.604]","(22.232, 22.814]","(14.375, 14.76]","(105.481, 107.534]","(362.119, 367.408]"
"(13.807, 17.132]","(22.232, 22.814]","(15.076, 15.4]","(100.261, 101.545]","(345.227, 349.844]"
"(21.594, 22.07]","(19.912, 20.274]","(15.4, 15.733]","(98.318, 100.261]","(345.227, 349.844]"
"(13.807, 17.132]","(20.274, 20.587]","(14.034, 14.375]","(96.771, 98.318]","(335.464, 340.586]"
"(18.843, 19.209]","(20.274, 20.587]","(16.642, 17.257]","(98.318, 100.261]","(349.844, 353.641]"
"(17.919, 18.3]","(17.916, 18.512]","(13.554, 14.034]","(88.781, 91.855]","(310.431, 320.328]"
