A,B,C,D,E
"(19.87, 20.233]","(20.244, 20.636]","(15.673, 16.143]","(100.787, 102.002]","(347.127, 350.99]"
"(20.856, 21.134]","(24.548, 25.104]","(9.309, 10.185]","(112.411, 114.379]","(364.26, 368.765]"
"(18.282, 18.647]","(18.602, 19.038]","(20.974, 22.229]","(91.995, 93.346]","(350.99, 355.951]"
"(18.896, 19.187]","(21.658, 22.035]","(18.883, 19.475]","(106.062, 107.3]","(378.741, 383.579]"
"(14.775, 15.543]","(18.602, 19.038]","(12.198, 12.6]","(80.559, 83.567]","(260.748, 276.587]"
"(7.614, 12.516]","(24.548, 25.104]","(9.309, 10.185]","(87.336, 89.312]","(295.105, 300.888]"
"(21.134, 21.506]","(23.291, 23.864]","(14.045, 14.337]","(116.641, 118.647]","(395.342, 402.995]"
"(16.206, 16.589]","(20.244, 20.636]","(10.865, 11.303]","(98.273, 99.591]","(328.316, 331.874]"
"(21.506, 21.906]","(17.846, 18.243]","(13.007, 13.329]","(93.346, 94.663]","(319.333, 324.885]"
"(23.346, 23.885]","(18.243, 18.602]","(2.56, 7.846]","(95.804, 96.922]","(310.477, 314.828]"
"(19.87, 20.233]","(19.974, 20.244]","(10.185, 10.865]","(95.804, 96.922]","(319.333, 324.885]"
"(20.856, 21.134]","(23.864, 24.548]","(14.337, 14.637]","(112.411, 114.379]","(389.352, 395.342]"
"(13.824, 14.775]","(21.658, 22.035]","(7.846, 9.309]","(99.591, 100.787]","(324.885, 328.316]"
"(22.795, 23.346]","(25.904, 27.342]","(14.337, 14.637]","(121.841, 128.301]","(414.004, 433.608]"
"(12.516, 13.824]","(22.941, 23.291]","(13.007, 13.329]","(91.995, 93.346]","(314.828, 319.333]"
"(17.974, 18.282]","(17.045, 17.496]","(18.488, 18.883]","(90.598, 91.995]","(324.885, 328.316]"
"(15.543, 16.206]","(20.244, 20.636]","(14.337, 14.637]","(90.598, 91.995]","(319.333, 324.885]"
"(19.87, 20.233]","(15.445, 16.007]","(15.673, 16.143]","(83.567, 85.117]","(300.888, 305.585]"
"(19.187, 19.551]","(22.46, 22.941]","(10.865, 11.303]","(107.3, 108.997]","(364.26, 368.765]"
"(12.516, 13.824]","(25.904, 27.342]","(14.637, 14.979]","(110.402, 112.411]","(364.26, 368.765]"
"(17.158, 17.577]","(21.286, 21.658]","(14.045, 14.337]","(106.062, 107.3]","(360.144, 364.26]"
"(13.824, 14.775]","(16.464, 17.045]","(12.6, 13.007]","(85.117, 87.336]","(287.232, 295.105]"
"(17.158, 17.577]","(25.104, 25.904]","(20.05, 20.974]","(114.379, 116.641]","(402.995, 414.004]"
"(21.134, 21.506]","(20.949, 21.286]","(17.226, 17.693]","(108.997, 110.402]","(383.579, 389.352]"
"(13.824, 14.775]","(21.286, 21.658]","(17.693, 18.019]","(91.995, 93.346]","(331.874, 335.291]"
"(25.898, 27.267]","(19.683, 19.974]","(20.974, 22.229]","(112.411, 114.379]","(402.995, 414.004]"
"(17.974, 18.282]","(22.941, 23.291]","(15.343, 15.673]","(107.3, 108.997]","(368.765, 373.447]"
