A,B,C,D,E
"(18.565, 21.482]","(12.972, 15.673]","(5.095, 8.041]","(81.69, 90.813]","(265.6, 295.606]"
"(21.482, 24.399]","(23.775, 26.476]","(13.934, 16.88]","(118.179, 127.301]","(385.622, 415.628]"
"(15.648, 18.565]","(31.877, 34.578]","(8.041, 10.988]","(136.423, 145.545]","(445.633, 475.639]"
"(15.648, 18.565]","(12.972, 15.673]","(13.934, 16.88]","(90.813, 99.935]","(295.606, 325.611]"
"(9.815, 12.731]","(18.374, 21.074]","(28.666, 31.612]","(72.568, 81.69]","(325.611, 355.617]"
"(-1.853, 1.064]","(21.074, 23.775]","(19.827, 22.773]","(63.446, 72.568]","(235.595, 265.6]"
"(21.482, 24.399]","(12.972, 15.673]","(10.988, 13.934]","(90.813, 99.935]","(295.606, 325.611]"
"(12.731, 15.648]","(29.176, 31.877]","(13.934, 16.88]","(109.057, 118.179]","(355.617, 385.622]"
"(21.482, 24.399]","(12.972, 15.673]","(25.719, 28.666]","(90.813, 99.935]","(355.617, 385.622]"
"(27.315, 30.232]","(21.074, 23.775]","(10.988, 13.934]","(127.301, 136.423]","(415.628, 445.633]"
"(18.565, 21.482]","(18.374, 21.074]","(16.88, 19.827]","(81.69, 90.813]","(325.611, 355.617]"
"(21.482, 24.399]","(18.374, 21.074]","(22.773, 25.719]","(99.935, 109.057]","(385.622, 415.628]"
"(6.898, 9.815]","(18.374, 21.074]","(16.88, 19.827]","(72.568, 81.69]","(265.6, 295.606]"
"(24.399, 27.315]","(29.176, 31.877]","(10.988, 13.934]","(145.545, 154.667]","(475.639, 505.645]"
"(3.981, 6.898]","(23.775, 26.476]","(16.88, 19.827]","(81.69, 90.813]","(295.606, 325.611]"
"(15.648, 18.565]","(31.877, 34.578]","(13.934, 16.88]","(109.057, 118.179]","(385.622, 415.628]"
"(9.815, 12.731]","(29.176, 31.877]","(16.88, 19.827]","(127.301, 136.423]","(415.628, 445.633]"
"(18.565, 21.482]","(7.571, 10.272]","(19.827, 22.773]","(63.446, 72.568]","(265.6, 295.606]"
"(18.565, 21.482]","(12.972, 15.673]","(13.934, 16.88]","(90.813, 99.935]","(325.611, 355.617]"
"(6.898, 9.815]","(21.074, 23.775]","(8.041, 10.988]","(81.69, 90.813]","(265.6, 295.606]"
"(12.731, 15.648]","(29.176, 31.877]","(19.827, 22.773]","(118.179, 127.301]","(415.628, 445.633]"
"(6.898, 9.815]","(18.374, 21.074]","(16.88, 19.827]","(54.324, 63.446]","(235.595, 265.6]"
"(12.731, 15.648]","(29.176, 31.877]","(16.88, 19.827]","(127.301, 136.423]","(445.633, 475.639]"
