A,B,C,D,E
"(20.023, 21.676]","(12.072, 13.602]","(6.666, 8.336]","(90.204, 95.374]","(259.599, 276.602]"
"(21.676, 23.329]","(24.315, 25.846]","(13.345, 15.014]","(116.05, 121.22]","(395.624, 412.627]"
"(16.718, 18.371]","(31.967, 33.498]","(8.336, 10.006]","(136.727, 141.896]","(446.634, 463.637]"
"(16.718, 18.371]","(13.602, 15.133]","(13.345, 15.014]","(90.204, 95.374]","(293.605, 310.609]"
"(8.454, 10.106]","(18.194, 19.724]","(30.041, 31.71]","(74.697, 79.866]","(327.612, 344.615]"
"(-1.464, 0.189]","(21.254, 22.785]","(20.023, 21.693]","(64.358, 69.528]","(242.596, 259.599]"
"(21.676, 23.329]","(13.602, 15.133]","(10.006, 11.675]","(90.204, 95.374]","(293.605, 310.609]"
"(11.759, 13.412]","(30.437, 31.967]","(13.345, 15.014]","(110.881, 116.05]","(378.621, 395.624]"
"(21.676, 23.329]","(13.602, 15.133]","(25.032, 26.701]","(95.374, 100.543]","(344.615, 361.618]"
"(26.635, 28.288]","(21.254, 22.785]","(10.006, 11.675]","(126.389, 131.558]","(412.627, 429.63]"
"(18.371, 20.023]","(18.194, 19.724]","(16.684, 18.354]","(85.035, 90.204]","(327.612, 344.615]"
"(21.676, 23.329]","(19.724, 21.254]","(21.693, 23.362]","(105.712, 110.881]","(395.624, 412.627]"
"(6.801, 8.454]","(18.194, 19.724]","(18.354, 20.023]","(69.528, 74.697]","(276.602, 293.605]"
"(24.982, 26.635]","(30.437, 31.967]","(10.006, 11.675]","(147.065, 152.235]","(463.637, 480.64]"
"(5.148, 6.801]","(24.315, 25.846]","(16.684, 18.354]","(85.035, 90.204]","(293.605, 310.609]"
"(15.065, 16.718]","(30.437, 31.967]","(13.345, 15.014]","(116.05, 121.22]","(378.621, 395.624]"
"(11.759, 13.412]","(30.437, 31.967]","(16.684, 18.354]","(126.389, 131.558]","(429.63, 446.634]"
"(20.023, 21.676]","(9.011, 10.542]","(20.023, 21.693]","(69.528, 74.697]","(276.602, 293.605]"
"(18.371, 20.023]","(13.602, 15.133]","(13.345, 15.014]","(90.204, 95.374]","(327.612, 344.615]"
"(6.801, 8.454]","(21.254, 22.785]","(10.006, 11.675]","(85.035, 90.204]","(276.602, 293.605]"
"(15.065, 16.718]","(28.906, 30.437]","(20.023, 21.693]","(121.22, 126.389]","(429.63, 446.634]"
"(8.454, 10.106]","(18.194, 19.724]","(18.354, 20.023]","(59.189, 64.358]","(242.596, 259.599]"
"(13.412, 15.065]","(30.437, 31.967]","(18.354, 20.023]","(131.558, 136.727]","(463.637, 480.64]"
