A,B,C,D,E
"(19.623, 21.127]","(11.815, 14.048]","(3.106, 6.998]","(86.353, 92.821]","(246.607, 274.623]"
"(21.127, 22.356]","(24.038, 25.668]","(14.063, 15.33]","(115.45, 121.961]","(393.245, 412.197]"
"(16.83, 18.318]","(31.362, 42.68]","(6.998, 9.188]","(129.679, 140.926]","(439.221, 476.549]"
"(18.318, 19.623]","(14.048, 15.583]","(14.063, 15.33]","(86.353, 92.821]","(293.164, 309.45]"
"(8.432, 11.68]","(18.16, 19.648]","(26.873, 43.397]","(76.818, 82.222]","(326.641, 342.117]"
"(-4.7700000000000005, 8.432]","(21.183, 22.435]","(20.003, 21.672]","(55.364, 67.172]","(246.607, 274.623]"
"(21.127, 22.356]","(14.048, 15.583]","(11.177, 12.512]","(86.353, 92.821]","(293.164, 309.45]"
"(11.68, 13.25]","(28.848, 31.362]","(14.063, 15.33]","(109.802, 115.45]","(373.558, 393.245]"
"(22.356, 24.321]","(14.048, 15.583]","(24.351, 26.873]","(92.821, 97.511]","(354.923, 373.558]"
"(26.401, 28.317]","(22.435, 24.038]","(11.177, 12.512]","(129.679, 140.926]","(412.197, 439.221]"
"(19.623, 21.127]","(18.16, 19.648]","(16.668, 17.968]","(86.353, 92.821]","(326.641, 342.117]"
"(21.127, 22.356]","(19.648, 21.183]","(21.672, 24.351]","(102.724, 109.802]","(393.245, 412.197]"
"(-4.7700000000000005, 8.432]","(18.16, 19.648]","(17.968, 20.003]","(67.172, 76.818]","(274.623, 293.164]"
"(26.401, 28.317]","(28.848, 31.362]","(11.177, 12.512]","(140.926, 172.911]","(476.549, 565.656]"
"(-4.7700000000000005, 8.432]","(24.038, 25.668]","(17.968, 20.003]","(82.222, 86.353]","(309.45, 326.641]"
"(15.378, 16.83]","(31.362, 42.68]","(14.063, 15.33]","(115.45, 121.961]","(393.245, 412.197]"
"(11.68, 13.25]","(28.848, 31.362]","(16.668, 17.968]","(121.961, 129.679]","(439.221, 476.549]"
