A,B,C,D,E
"(19.032, 21.015]","(13.296, 15.133]","(5.331, 7.334]","(86.069, 92.272]","(259.599, 280.003]"
"(21.015, 22.999]","(24.315, 26.152]","(13.345, 15.348]","(117.084, 123.287]","(402.425, 422.829]"
"(15.065, 17.048]","(31.661, 33.498]","(7.334, 9.338]","(135.693, 141.896]","(443.233, 463.637]"
"(17.048, 19.032]","(13.296, 15.133]","(13.345, 15.348]","(86.069, 92.272]","(300.407, 320.81]"
"(9.115, 11.098]","(16.969, 18.806]","(31.376, 33.38]","(73.663, 79.866]","(320.81, 341.214]"
"(-0.802, 1.181]","(20.642, 22.479]","(19.355, 21.359]","(61.257, 67.46]","(239.195, 259.599]"
"(21.015, 22.999]","(13.296, 15.133]","(11.341, 13.345]","(86.069, 92.272]","(300.407, 320.81]"
"(11.098, 13.081]","(29.825, 31.661]","(13.345, 15.348]","(110.881, 117.084]","(361.618, 382.022]"
"(22.999, 24.982]","(13.296, 15.133]","(25.366, 27.369]","(92.272, 98.475]","(341.214, 361.618]"
"(26.965, 28.949]","(22.479, 24.315]","(11.341, 13.345]","(129.49, 135.693]","(402.425, 422.829]"
"(19.032, 21.015]","(18.806, 20.642]","(15.348, 17.352]","(86.069, 92.272]","(320.81, 341.214]"
"(21.015, 22.999]","(18.806, 20.642]","(21.359, 23.362]","(104.678, 110.881]","(382.022, 402.425]"
"(7.131, 9.115]","(18.806, 20.642]","(17.352, 19.355]","(67.46, 73.663]","(280.003, 300.407]"
"(24.982, 26.965]","(29.825, 31.661]","(9.338, 11.341]","(148.099, 154.302]","(463.637, 484.041]"
"(5.148, 7.131]","(24.315, 26.152]","(17.352, 19.355]","(79.866, 86.069]","(300.407, 320.81]"
"(15.065, 17.048]","(31.661, 33.498]","(13.345, 15.348]","(110.881, 117.084]","(382.022, 402.425]"
"(11.098, 13.081]","(29.825, 31.661]","(15.348, 17.352]","(123.287, 129.49]","(422.829, 443.233]"
"(19.032, 21.015]","(7.787, 9.623]","(19.355, 21.359]","(67.46, 73.663]","(280.003, 300.407]"
"(17.048, 19.032]","(13.296, 15.133]","(13.345, 15.348]","(92.272, 98.475]","(320.81, 341.214]"
"(7.131, 9.115]","(20.642, 22.479]","(9.338, 11.341]","(79.866, 86.069]","(280.003, 300.407]"
"(15.065, 17.048]","(27.988, 29.825]","(19.355, 21.359]","(123.287, 129.49]","(422.829, 443.233]"
"(7.131, 9.115]","(18.806, 20.642]","(17.352, 19.355]","(61.257, 67.46]","(239.195, 259.599]"
"(13.081, 15.065]","(29.825, 31.661]","(19.355, 21.359]","(129.49, 135.693]","(463.637, 484.041]"
"(21.015, 22.999]","(11.46, 13.296]","(13.345, 15.348]","(98.475, 104.678]","(341.214, 361.618]"
"(7.131, 9.115]","(13.296, 15.133]","(25.366, 27.369]","(55.054, 61.257]","(259.599, 280.003]"
"(32.916, 34.899]","(18.806, 20.642]","(23.362, 25.366]","(110.881, 117.084]","(402.425, 422.829]"
"(15.065, 17.048]","(20.642, 22.479]","(11.341, 13.345]","(98.475, 104.678]","(320.81, 341.214]"
"(24.982, 26.965]","(22.479, 24.315]","(11.341, 13.345]","(104.678, 110.881]","(341.214, 361.618]"
"(36.883, 38.866]","(13.296, 15.133]","(21.359, 23.362]","(110.881, 117.084]","(382.022, 402.425]"
"(5.148, 7.131]","(31.661, 33.498]","(11.341, 13.345]","(110.881, 117.084]","(361.618, 382.022]"
"(15.065, 17.048]","(18.806, 20.642]","(21.359, 23.362]","(92.272, 98.475]","(341.214, 361.618]"
