A,B,C,D,E
"(19.569, 20.398]","(17.126, 17.956]","(16.811, 17.583]","(89.943, 93.094]","(319.22, 328.501]"
"(20.398, 21.228]","(21.275, 22.104]","(16.811, 17.583]","(108.851, 112.002]","(374.902, 384.182]"
"(18.74, 19.569]","(21.275, 22.104]","(13.724, 14.496]","(99.397, 102.548]","(337.781, 347.061]"
"(19.569, 20.398]","(18.786, 19.615]","(12.18, 12.952]","(93.094, 96.246]","(319.22, 328.501]"
"(17.081, 17.91]","(17.126, 17.956]","(16.039, 16.811]","(86.791, 89.943]","(309.94, 319.22]"
"(14.581, 15.422]","(18.786, 19.615]","(16.039, 16.811]","(86.791, 89.943]","(309.94, 319.22]"
"(20.398, 21.228]","(19.615, 20.445]","(14.496, 15.267]","(102.548, 105.7]","(347.061, 356.341]"
"(17.91, 18.74]","(19.615, 20.445]","(12.18, 12.952]","(96.246, 99.397]","(328.501, 337.781]"
"(20.398, 21.228]","(19.615, 20.445]","(10.637, 11.408]","(99.397, 102.548]","(328.501, 337.781]"
"(21.228, 22.057]","(20.445, 21.275]","(14.496, 15.267]","(105.7, 108.851]","(365.621, 374.902]"
"(19.569, 20.398]","(19.615, 20.445]","(14.496, 15.267]","(102.548, 105.7]","(347.061, 356.341]"
"(20.398, 21.228]","(18.786, 19.615]","(15.267, 16.039]","(99.397, 102.548]","(347.061, 356.341]"
"(16.252, 17.081]","(18.786, 19.615]","(16.039, 16.811]","(86.791, 89.943]","(309.94, 319.22]"
"(21.228, 22.057]","(18.786, 19.615]","(16.039, 16.811]","(99.397, 102.548]","(347.061, 356.341]"
"(16.252, 17.081]","(20.445, 21.275]","(12.952, 13.724]","(93.094, 96.246]","(319.22, 328.501]"
"(18.74, 19.569]","(19.615, 20.445]","(14.496, 15.267]","(93.094, 96.246]","(328.501, 337.781]"
"(17.91, 18.74]","(21.275, 22.104]","(12.952, 13.724]","(96.246, 99.397]","(328.501, 337.781]"
"(19.569, 20.398]","(22.934, 23.763]","(18.355, 19.126]","(102.548, 105.7]","(365.621, 374.902]"
"(19.569, 20.398]","(20.445, 21.275]","(15.267, 16.039]","(99.397, 102.548]","(347.061, 356.341]"
"(16.252, 17.081]","(21.275, 22.104]","(14.496, 15.267]","(102.548, 105.7]","(356.341, 365.621]"
"(18.74, 19.569]","(22.104, 22.934]","(12.18, 12.952]","(99.397, 102.548]","(337.781, 347.061]"
"(17.081, 17.91]","(16.297, 17.126]","(16.039, 16.811]","(86.791, 89.943]","(309.94, 319.22]"
"(18.74, 19.569]","(17.956, 18.786]","(11.408, 12.18]","(89.943, 93.094]","(309.94, 319.22]"
"(20.398, 21.228]","(17.956, 18.786]","(14.496, 15.267]","(89.943, 93.094]","(319.22, 328.501]"
"(16.252, 17.081]","(22.934, 23.763]","(16.039, 16.811]","(102.548, 105.7]","(356.341, 365.621]"
"(22.887, 23.716]","(21.275, 22.104]","(9.854, 10.637]","(108.851, 112.002]","(356.341, 365.621]"
"(18.74, 19.569]","(17.126, 17.956]","(15.267, 16.039]","(86.791, 89.943]","(309.94, 319.22]"
"(21.228, 22.057]","(17.126, 17.956]","(15.267, 16.039]","(96.246, 99.397]","(337.781, 347.061]"
"(23.716, 24.545]","(15.467, 16.297]","(15.267, 16.039]","(93.094, 96.246]","(328.501, 337.781]"
"(16.252, 17.081]","(16.297, 17.126]","(12.952, 13.724]","(80.489, 83.64]","(282.1, 291.38]"
"(18.74, 19.569]","(23.763, 24.593]","(12.18, 12.952]","(108.851, 112.002]","(365.621, 374.902]"
"(18.74, 19.569]","(20.445, 21.275]","(15.267, 16.039]","(102.548, 105.7]","(356.341, 365.621]"
"(17.91, 18.74]","(22.104, 22.934]","(16.039, 16.811]","(105.7, 108.851]","(374.902, 384.182]"
"(22.057, 22.887]","(17.956, 18.786]","(18.355, 19.126]","(96.246, 99.397]","(347.061, 356.341]"
"(19.569, 20.398]","(20.445, 21.275]","(12.18, 12.952]","(99.397, 102.548]","(337.781, 347.061]"
"(22.057, 22.887]","(18.786, 19.615]","(13.724, 14.496]","(99.397, 102.548]","(347.061, 356.341]"
"(18.74, 19.569]","(19.615, 20.445]","(14.496, 15.267]","(93.094, 96.246]","(319.22, 328.501]"
"(20.398, 21.228]","(17.956, 18.786]","(13.724, 14.496]","(93.094, 96.246]","(319.22, 328.501]"
"(18.74, 19.569]","(13.796, 14.637]","(16.811, 17.583]","(77.337, 80.489]","(282.1, 291.38]"
"(18.74, 19.569]","(20.445, 21.275]","(15.267, 16.039]","(96.246, 99.397]","(337.781, 347.061]"
"(20.398, 21.228]","(17.126, 17.956]","(11.408, 12.18]","(93.094, 96.246]","(309.94, 319.22]"
"(20.398, 21.228]","(22.104, 22.934]","(15.267, 16.039]","(105.7, 108.851]","(365.621, 374.902]"
"(17.91, 18.74]","(18.786, 19.615]","(13.724, 14.496]","(93.094, 96.246]","(319.22, 328.501]"
"(17.91, 18.74]","(17.126, 17.956]","(12.18, 12.952]","(86.791, 89.943]","(300.66, 309.94]"
"(17.91, 18.74]","(18.786, 19.615]","(12.18, 12.952]","(86.791, 89.943]","(300.66, 309.94]"
"(19.569, 20.398]","(21.275, 22.104]","(13.724, 14.496]","(102.548, 105.7]","(347.061, 356.341]"
"(17.081, 17.91]","(20.445, 21.275]","(13.724, 14.496]","(96.246, 99.397]","(337.781, 347.061]"
"(18.74, 19.569]","(15.467, 16.297]","(11.408, 12.18]","(83.64, 86.791]","(291.38, 300.66]"
"(22.057, 22.887]","(22.104, 22.934]","(15.267, 16.039]","(108.851, 112.002]","(374.902, 384.182]"
