A,B,C,D,E
"(20.011, 20.398]","(16.905, 17.292]","(17.068, 17.428]","(88.892, 90.363]","(320.458, 324.789]"
"(20.398, 20.785]","(21.551, 21.938]","(17.428, 17.789]","(108.011, 109.481]","(376.758, 381.088]"
"(18.85, 19.237]","(21.164, 21.551]","(14.187, 14.547]","(100.657, 102.128]","(337.781, 342.112]"
"(19.237, 19.624]","(18.841, 19.228]","(12.746, 13.106]","(94.775, 96.246]","(324.789, 329.119]"
"(17.302, 17.689]","(17.679, 18.067]","(15.988, 16.348]","(87.422, 88.892]","(311.796, 316.127]"
"(14.581, 14.98]","(18.841, 19.228]","(15.988, 16.348]","(88.892, 90.363]","(311.796, 316.127]"
"(20.398, 20.785]","(20.002, 20.39]","(14.907, 15.267]","(102.128, 103.599]","(350.773, 355.104]"
"(18.076, 18.463]","(19.615, 20.002]","(12.386, 12.746]","(96.246, 97.716]","(329.119, 333.45]"
"(20.785, 21.173]","(20.002, 20.39]","(10.585, 10.945]","(99.187, 100.657]","(324.789, 329.119]"
"(21.56, 21.947]","(20.39, 20.777]","(14.547, 14.907]","(108.011, 109.481]","(368.096, 372.427]"
"(19.624, 20.011]","(20.002, 20.39]","(14.907, 15.267]","(102.128, 103.599]","(350.773, 355.104]"
"(20.398, 20.785]","(18.841, 19.228]","(15.267, 15.628]","(100.657, 102.128]","(350.773, 355.104]"
"(16.915, 17.302]","(18.454, 18.841]","(16.708, 17.068]","(88.892, 90.363]","(316.127, 320.458]"
"(21.56, 21.947]","(19.228, 19.615]","(15.988, 16.348]","(100.657, 102.128]","(350.773, 355.104]"
"(16.141, 16.528]","(20.39, 20.777]","(13.106, 13.467]","(94.775, 96.246]","(320.458, 324.789]"
"(18.85, 19.237]","(19.615, 20.002]","(14.907, 15.267]","(94.775, 96.246]","(329.119, 333.45]"
"(17.689, 18.076]","(21.164, 21.551]","(13.467, 13.827]","(96.246, 97.716]","(329.119, 333.45]"
"(20.011, 20.398]","(23.1, 23.487]","(18.509, 18.869]","(105.069, 106.54]","(372.427, 376.758]"
"(19.624, 20.011]","(20.777, 21.164]","(15.267, 15.628]","(100.657, 102.128]","(346.442, 350.773]"
"(16.528, 16.915]","(21.551, 21.938]","(14.907, 15.267]","(103.599, 105.069]","(359.435, 363.765]"
"(18.463, 18.85]","(22.325, 22.713]","(12.026, 12.386]","(100.657, 102.128]","(337.781, 342.112]"
"(16.915, 17.302]","(16.518, 16.905]","(15.988, 16.348]","(87.422, 88.892]","(316.127, 320.458]"
"(18.463, 18.85]","(17.679, 18.067]","(11.666, 12.026]","(91.834, 93.304]","(316.127, 320.458]"
"(20.398, 20.785]","(17.679, 18.067]","(14.547, 14.907]","(90.363, 91.834]","(320.458, 324.789]"
"(16.915, 17.302]","(22.713, 23.1]","(16.348, 16.708]","(103.599, 105.069]","(363.765, 368.096]"
"(23.108, 23.495]","(21.164, 21.551]","(10.225, 10.585]","(109.481, 110.952]","(363.765, 368.096]"
"(18.85, 19.237]","(17.292, 17.679]","(15.267, 15.628]","(87.422, 88.892]","(311.796, 316.127]"
"(21.173, 21.56]","(17.292, 17.679]","(15.628, 15.988]","(97.716, 99.187]","(342.112, 346.442]"
"(24.269, 24.656]","(15.744, 16.131]","(15.628, 15.988]","(94.775, 96.246]","(333.45, 337.781]"
"(16.528, 16.915]","(16.518, 16.905]","(13.106, 13.467]","(81.539, 83.01]","(285.812, 290.143]"
"(18.85, 19.237]","(23.874, 24.261]","(12.026, 12.386]","(109.481, 110.952]","(368.096, 372.427]"
"(19.237, 19.624]","(20.777, 21.164]","(15.628, 15.988]","(102.128, 103.599]","(359.435, 363.765]"
"(18.076, 18.463]","(22.713, 23.1]","(15.988, 16.348]","(108.011, 109.481]","(372.427, 376.758]"
"(21.947, 22.334]","(18.067, 18.454]","(18.149, 18.509]","(97.716, 99.187]","(346.442, 350.773]"
"(19.237, 19.624]","(20.39, 20.777]","(12.026, 12.386]","(100.657, 102.128]","(337.781, 342.112]"
"(22.334, 22.721]","(18.841, 19.228]","(14.187, 14.547]","(100.657, 102.128]","(346.442, 350.773]"
"(18.85, 19.237]","(19.615, 20.002]","(14.907, 15.267]","(93.304, 94.775]","(324.789, 329.119]"
"(20.398, 20.785]","(17.679, 18.067]","(13.467, 13.827]","(94.775, 96.246]","(324.789, 329.119]"
"(18.85, 19.237]","(13.796, 14.195]","(17.068, 17.428]","(78.598, 80.068]","(285.812, 290.143]"
"(18.85, 19.237]","(20.39, 20.777]","(15.628, 15.988]","(97.716, 99.187]","(337.781, 342.112]"
"(20.398, 20.785]","(17.292, 17.679]","(11.666, 12.026]","(93.304, 94.775]","(316.127, 320.458]"
"(20.785, 21.173]","(21.938, 22.325]","(15.267, 15.628]","(106.54, 108.011]","(363.765, 368.096]"
"(18.076, 18.463]","(19.228, 19.615]","(14.187, 14.547]","(93.304, 94.775]","(316.127, 320.458]"
"(18.076, 18.463]","(17.679, 18.067]","(12.026, 12.386]","(87.422, 88.892]","(303.135, 307.466]"
"(18.463, 18.85]","(18.454, 18.841]","(12.386, 12.746]","(88.892, 90.363]","(303.135, 307.466]"
"(19.624, 20.011]","(21.551, 21.938]","(13.827, 14.187]","(105.069, 106.54]","(350.773, 355.104]"
"(16.915, 17.302]","(20.777, 21.164]","(14.187, 14.547]","(97.716, 99.187]","(337.781, 342.112]"
"(19.237, 19.624]","(15.744, 16.131]","(12.026, 12.386]","(84.48, 85.951]","(290.143, 294.473]"
"(21.947, 22.334]","(21.938, 22.325]","(15.628, 15.988]","(110.952, 112.423]","(376.758, 381.088]"
"(17.302, 17.689]","(20.002, 20.39]","(15.988, 16.348]","(97.716, 99.187]","(337.781, 342.112]"
"(19.237, 19.624]","(25.036, 25.423]","(17.428, 17.789]","(115.364, 116.835]","(398.411, 402.742]"
"(23.495, 23.882]","(18.454, 18.841]","(20.31, 20.67]","(100.657, 102.128]","(363.765, 368.096]"
"(18.463, 18.85]","(21.938, 22.325]","(13.467, 13.827]","(103.599, 105.069]","(350.773, 355.104]"
"(18.076, 18.463]","(19.615, 20.002]","(20.31, 20.67]","(97.716, 99.187]","(350.773, 355.104]"
"(20.398, 20.785]","(17.679, 18.067]","(15.267, 15.628]","(96.246, 97.716]","(333.45, 337.781]"
"(19.624, 20.011]","(19.228, 19.615]","(17.428, 17.789]","(97.716, 99.187]","(342.112, 346.442]"
"(21.56, 21.947]","(18.841, 19.228]","(13.827, 14.187]","(97.716, 99.187]","(333.45, 337.781]"
"(16.528, 16.915]","(20.002, 20.39]","(14.547, 14.907]","(88.892, 90.363]","(311.796, 316.127]"
"(20.011, 20.398]","(16.518, 16.905]","(15.267, 15.628]","(88.892, 90.363]","(311.796, 316.127]"
"(20.011, 20.398]","(21.938, 22.325]","(13.827, 14.187]","(103.599, 105.069]","(350.773, 355.104]"
"(19.624, 20.011]","(18.841, 19.228]","(16.348, 16.708]","(93.304, 94.775]","(324.789, 329.119]"
"(18.463, 18.85]","(21.938, 22.325]","(13.106, 13.467]","(103.599, 105.069]","(350.773, 355.104]"
"(20.398, 20.785]","(18.067, 18.454]","(12.386, 12.746]","(94.775, 96.246]","(324.789, 329.119]"
"(22.334, 22.721]","(23.874, 24.261]","(13.106, 13.467]","(116.835, 118.305]","(389.75, 394.081]"
"(20.011, 20.398]","(18.067, 18.454]","(12.386, 12.746]","(93.304, 94.775]","(320.458, 324.789]"
"(20.011, 20.398]","(19.615, 20.002]","(13.827, 14.187]","(103.599, 105.069]","(350.773, 355.104]"
"(20.398, 20.785]","(16.518, 16.905]","(15.628, 15.988]","(93.304, 94.775]","(329.119, 333.45]"
"(19.237, 19.624]","(18.841, 19.228]","(9.854, 10.225]","(93.304, 94.775]","(307.466, 311.796]"
"(18.463, 18.85]","(20.002, 20.39]","(15.628, 15.988]","(99.187, 100.657]","(346.442, 350.773]"
"(20.398, 20.785]","(21.164, 21.551]","(18.509, 18.869]","(102.128, 103.599]","(363.765, 368.096]"
"(22.721, 23.108]","(21.551, 21.938]","(14.547, 14.907]","(110.952, 112.423]","(376.758, 381.088]"
"(21.173, 21.56]","(18.067, 18.454]","(13.467, 13.827]","(96.246, 97.716]","(324.789, 329.119]"
"(19.237, 19.624]","(20.002, 20.39]","(13.827, 14.187]","(96.246, 97.716]","(324.789, 329.119]"
"(22.334, 22.721]","(18.454, 18.841]","(13.106, 13.467]","(97.716, 99.187]","(337.781, 342.112]"
"(21.56, 21.947]","(20.777, 21.164]","(16.348, 16.708]","(109.481, 110.952]","(376.758, 381.088]"
"(22.334, 22.721]","(20.39, 20.777]","(17.428, 17.789]","(106.54, 108.011]","(372.427, 376.758]"
"(16.141, 16.528]","(19.615, 20.002]","(17.789, 18.149]","(93.304, 94.775]","(333.45, 337.781]"
"(20.398, 20.785]","(23.1, 23.487]","(15.628, 15.988]","(108.011, 109.481]","(372.427, 376.758]"
"(23.495, 23.882]","(21.551, 21.938]","(15.628, 15.988]","(108.011, 109.481]","(372.427, 376.758]"
"(23.108, 23.495]","(20.39, 20.777]","(15.628, 15.988]","(106.54, 108.011]","(368.096, 372.427]"
"(19.624, 20.011]","(18.841, 19.228]","(13.467, 13.827]","(100.657, 102.128]","(346.442, 350.773]"
"(18.463, 18.85]","(17.679, 18.067]","(15.628, 15.988]","(91.834, 93.304]","(320.458, 324.789]"
"(18.076, 18.463]","(20.777, 21.164]","(13.467, 13.827]","(102.128, 103.599]","(342.112, 346.442]"
"(19.624, 20.011]","(16.905, 17.292]","(18.149, 18.509]","(87.422, 88.892]","(316.127, 320.458]"
"(19.624, 20.011]","(20.39, 20.777]","(19.589, 19.95]","(97.716, 99.187]","(350.773, 355.104]"
"(20.785, 21.173]","(23.1, 23.487]","(16.348, 16.708]","(110.952, 112.423]","(385.419, 389.75]"
"(19.237, 19.624]","(17.679, 18.067]","(13.467, 13.827]","(93.304, 94.775]","(320.458, 324.789]"
"(18.463, 18.85]","(22.325, 22.713]","(14.907, 15.267]","(100.657, 102.128]","(346.442, 350.773]"
"(19.237, 19.624]","(18.067, 18.454]","(14.187, 14.547]","(90.363, 91.834]","(316.127, 320.458]"
"(19.237, 19.624]","(20.002, 20.39]","(13.106, 13.467]","(94.775, 96.246]","(324.789, 329.119]"
"(18.85, 19.237]","(19.228, 19.615]","(12.386, 12.746]","(97.716, 99.187]","(329.119, 333.45]"
