A,B,C,D,E
"(20.006, 20.626]","(19.879, 20.536]","(16.343, 16.967]","(96.559, 99.195]","(336.318, 344.919]"
"(20.006, 20.626]","(21.192, 21.848]","(14.473, 15.097]","(107.103, 109.739]","(362.121, 370.722]"
"(18.766, 19.386]","(21.848, 22.505]","(15.097, 15.72]","(107.103, 109.739]","(370.722, 379.323]"
"(19.386, 20.006]","(20.536, 21.192]","(15.097, 15.72]","(99.195, 101.831]","(344.919, 353.52]"
"(16.907, 17.527]","(21.848, 22.505]","(16.343, 16.967]","(99.195, 101.831]","(344.919, 353.52]"
"(14.427, 15.047]","(21.192, 21.848]","(16.343, 16.967]","(91.288, 93.924]","(319.116, 327.717]"
"(20.006, 20.626]","(21.192, 21.848]","(15.72, 16.343]","(104.467, 107.103]","(362.121, 370.722]"
"(18.146, 18.766]","(18.566, 19.223]","(11.356, 11.979]","(91.288, 93.924]","(310.515, 319.116]"
"(20.626, 21.246]","(23.817, 24.474]","(13.85, 14.473]","(112.374, 115.01]","(387.924, 396.525]"
"(21.865, 22.485]","(21.848, 22.505]","(13.226, 13.85]","(107.103, 109.739]","(362.121, 370.722]"
"(19.386, 20.006]","(19.223, 19.879]","(15.72, 16.343]","(96.559, 99.195]","(336.318, 344.919]"
"(20.006, 20.626]","(19.223, 19.879]","(15.72, 16.343]","(99.195, 101.831]","(344.919, 353.52]"
"(16.907, 17.527]","(15.284, 15.941]","(16.967, 17.59]","(80.744, 83.38]","(293.313, 301.914]"
"(21.246, 21.865]","(22.505, 23.161]","(13.226, 13.85]","(109.739, 112.374]","(370.722, 379.323]"
"(16.287, 16.907]","(21.848, 22.505]","(13.85, 14.473]","(96.559, 99.195]","(336.318, 344.919]"
"(18.766, 19.386]","(16.597, 17.254]","(16.967, 17.59]","(88.652, 91.288]","(319.116, 327.717]"
"(17.527, 18.146]","(15.941, 16.597]","(11.356, 11.979]","(83.38, 86.016]","(284.712, 293.313]"
"(20.006, 20.626]","(20.536, 21.192]","(13.226, 13.85]","(101.831, 104.467]","(336.318, 344.919]"
"(19.386, 20.006]","(21.848, 22.505]","(14.473, 15.097]","(104.467, 107.103]","(353.52, 362.121]"
"(16.287, 16.907]","(19.223, 19.879]","(16.343, 16.967]","(88.652, 91.288]","(310.515, 319.116]"
"(18.766, 19.386]","(18.566, 19.223]","(15.097, 15.72]","(88.652, 91.288]","(310.515, 319.116]"
"(16.907, 17.527]","(21.192, 21.848]","(14.473, 15.097]","(99.195, 101.831]","(344.919, 353.52]"
"(18.146, 18.766]","(18.566, 19.223]","(13.85, 14.473]","(88.652, 91.288]","(301.914, 310.515]"
"(20.626, 21.246]","(19.879, 20.536]","(17.59, 18.214]","(104.467, 107.103]","(362.121, 370.722]"
"(16.907, 17.527]","(21.192, 21.848]","(11.979, 12.603]","(99.195, 101.831]","(336.318, 344.919]"
"(23.105, 23.725]","(19.223, 19.879]","(14.473, 15.097]","(104.467, 107.103]","(353.52, 362.121]"
"(18.766, 19.386]","(17.91, 18.566]","(11.979, 12.603]","(93.924, 96.559]","(319.116, 327.717]"
"(21.246, 21.865]","(19.879, 20.536]","(15.097, 15.72]","(101.831, 104.467]","(353.52, 362.121]"
"(24.345, 24.964]","(19.879, 20.536]","(14.473, 15.097]","(109.739, 112.374]","(370.722, 379.323]"
"(16.287, 16.907]","(19.223, 19.879]","(15.72, 16.343]","(93.924, 96.559]","(327.717, 336.318]"
"(18.766, 19.386]","(23.817, 24.474]","(15.097, 15.72]","(107.103, 109.739]","(370.722, 379.323]"
"(19.386, 20.006]","(23.161, 23.817]","(16.967, 17.59]","(107.103, 109.739]","(370.722, 379.323]"
"(17.527, 18.146]","(18.566, 19.223]","(13.85, 14.473]","(91.288, 93.924]","(310.515, 319.116]"
"(21.865, 22.485]","(19.879, 20.536]","(12.603, 13.226]","(101.831, 104.467]","(344.919, 353.52]"
"(19.386, 20.006]","(18.566, 19.223]","(14.473, 15.097]","(96.559, 99.195]","(336.318, 344.919]"
"(22.485, 23.105]","(15.941, 16.597]","(13.85, 14.473]","(93.924, 96.559]","(327.717, 336.318]"
"(18.766, 19.386]","(19.879, 20.536]","(13.85, 14.473]","(96.559, 99.195]","(327.717, 336.318]"
"(20.626, 21.246]","(17.91, 18.566]","(15.097, 15.72]","(96.559, 99.195]","(336.318, 344.919]"
"(18.766, 19.386]","(19.223, 19.879]","(15.72, 16.343]","(93.924, 96.559]","(327.717, 336.318]"
"(18.766, 19.386]","(20.536, 21.192]","(16.343, 16.967]","(99.195, 101.831]","(344.919, 353.52]"
"(20.006, 20.626]","(22.505, 23.161]","(15.097, 15.72]","(107.103, 109.739]","(370.722, 379.323]"
"(20.626, 21.246]","(21.192, 21.848]","(15.097, 15.72]","(101.831, 104.467]","(353.52, 362.121]"
"(18.146, 18.766]","(19.223, 19.879]","(16.343, 16.967]","(99.195, 101.831]","(344.919, 353.52]"
"(18.146, 18.766]","(22.505, 23.161]","(14.473, 15.097]","(101.831, 104.467]","(344.919, 353.52]"
"(18.146, 18.766]","(19.879, 20.536]","(11.356, 11.979]","(99.195, 101.831]","(327.717, 336.318]"
"(19.386, 20.006]","(17.254, 17.91]","(15.097, 15.72]","(88.652, 91.288]","(310.515, 319.116]"
"(16.907, 17.527]","(17.254, 17.91]","(11.979, 12.603]","(86.016, 88.652]","(293.313, 301.914]"
"(19.386, 20.006]","(17.91, 18.566]","(10.733, 11.356]","(91.288, 93.924]","(310.515, 319.116]"
"(21.865, 22.485]","(17.91, 18.566]","(14.473, 15.097]","(99.195, 101.831]","(336.318, 344.919]"
"(16.907, 17.527]","(19.879, 20.536]","(17.59, 18.214]","(96.559, 99.195]","(344.919, 353.52]"
"(19.386, 20.006]","(18.566, 19.223]","(13.226, 13.85]","(93.924, 96.559]","(327.717, 336.318]"
"(23.105, 23.725]","(20.536, 21.192]","(15.72, 16.343]","(109.739, 112.374]","(379.323, 387.924]"
"(18.766, 19.386]","(19.879, 20.536]","(20.084, 20.708]","(96.559, 99.195]","(353.52, 362.121]"
"(18.146, 18.766]","(17.254, 17.91]","(11.356, 11.979]","(86.016, 88.652]","(293.313, 301.914]"
"(20.006, 20.626]","(22.505, 23.161]","(15.097, 15.72]","(107.103, 109.739]","(370.722, 379.323]"
"(19.386, 20.006]","(22.505, 23.161]","(14.473, 15.097]","(107.103, 109.739]","(362.121, 370.722]"
"(21.246, 21.865]","(19.879, 20.536]","(14.473, 15.097]","(101.831, 104.467]","(353.52, 362.121]"
"(16.287, 16.907]","(17.254, 17.91]","(17.59, 18.214]","(83.38, 86.016]","(301.914, 310.515]"
"(20.006, 20.626]","(21.192, 21.848]","(15.097, 15.72]","(101.831, 104.467]","(344.919, 353.52]"
"(20.006, 20.626]","(19.879, 20.536]","(13.85, 14.473]","(101.831, 104.467]","(344.919, 353.52]"
"(19.386, 20.006]","(17.91, 18.566]","(14.473, 15.097]","(93.924, 96.559]","(327.717, 336.318]"
"(18.146, 18.766]","(19.223, 19.879]","(13.226, 13.85]","(93.924, 96.559]","(319.116, 327.717]"
"(20.006, 20.626]","(17.91, 18.566]","(15.097, 15.72]","(88.652, 91.288]","(310.515, 319.116]"
"(21.865, 22.485]","(20.536, 21.192]","(15.72, 16.343]","(104.467, 107.103]","(362.121, 370.722]"
"(20.006, 20.626]","(19.223, 19.879]","(15.72, 16.343]","(96.559, 99.195]","(336.318, 344.919]"
