A,B,C,D,E
"(19.765, 20.08]","(19.858, 20.116]","(16.491, 16.903]","(98.332, 99.429]","(343.374, 346.879]"
"(20.368, 20.642]","(21.49, 21.887]","(14.35, 14.627]","(106.983, 108.531]","(366.455, 371.852]"
"(18.938, 19.213]","(22.381, 23.183]","(15.214, 15.484]","(106.983, 108.531]","(366.455, 371.852]"
"(19.478, 19.765]","(20.751, 21.105]","(14.925, 15.214]","(99.429, 100.492]","(343.374, 346.879]"
"(16.782, 17.597]","(22.381, 23.183]","(16.491, 16.903]","(99.429, 100.492]","(350.329, 353.605]"
"(13.807, 16.782]","(21.105, 21.49]","(16.491, 16.903]","(91.049, 93.35]","(323.1, 328.809]"
"(20.368, 20.642]","(21.49, 21.887]","(15.785, 16.104]","(105.373, 106.983]","(366.455, 371.852]"
"(18.139, 18.601]","(18.536, 18.898]","(8.861, 11.969]","(91.049, 93.35]","(307.765, 317.75]"
"(20.642, 20.989]","(23.183, 27.099]","(13.575, 13.991]","(111.715, 128.19]","(381.945, 439.53]"
"(21.866, 22.375]","(22.381, 23.183]","(13.178, 13.575]","(108.531, 111.715]","(366.455, 371.852]"
"(19.765, 20.08]","(19.57, 19.858]","(15.785, 16.104]","(98.332, 99.429]","(339.663, 343.374]"
"(20.368, 20.642]","(19.57, 19.858]","(16.104, 16.491]","(99.429, 100.492]","(346.879, 350.329]"
"(16.782, 17.597]","(13.971, 16.693]","(17.437, 18.089]","(75.472, 87.658]","(267.509, 307.765]"
"(21.39, 21.866]","(22.381, 23.183]","(13.178, 13.575]","(108.531, 111.715]","(366.455, 371.852]"
"(13.807, 16.782]","(21.887, 22.381]","(13.991, 14.35]","(98.332, 99.429]","(336.296, 339.663]"
"(18.938, 19.213]","(16.693, 17.564]","(16.903, 17.437]","(87.658, 91.049]","(317.75, 323.1]"
"(17.597, 18.139]","(13.971, 16.693]","(8.861, 11.969]","(75.472, 87.658]","(267.509, 307.765]"
