A,B,C,D,E
1,2,2,2,61
2,2,1,5,85
1,3,2,5,88
1,2,2,2,62
0,3,2,3,67
0,2,2,1,41
2,2,2,5,85
0,1,0,1,33
2,3,1,6,104
3,3,0,5,83
1,2,2,2,58
2,2,2,3,66
0,0,2,0,15
2,3,0,5,88
0,3,1,2,56
0,0,2,1,37
0,0,0,0,6
1,2,0,3,60
1,2,2,4,73
0,1,2,1,34
0,1,2,1,32
0,2,2,3,68
0,1,1,1,26
2,2,2,4,84
0,2,0,3,59
3,1,2,4,78
0,1,0,2,39
2,2,2,4,76
3,2,2,5,93
0,2,2,2,49
0,3,2,5,88
1,3,2,5,92
0,1,1,1,32
3,2,0,4,67
1,1,2,2,56
3,0,1,2,46
0,2,1,2,50
2,1,2,2,55
1,1,2,2,49
1,2,2,3,69
2,3,2,5,91
2,2,2,3,72
0,1,2,2,61
0,3,2,3,70
0,2,0,2,49
1,0,2,1,29
0,1,0,0,12
1,1,0,1,28
3,1,1,3,58
0,2,2,2,66
1,1,0,2,45
3,2,2,5,95
0,2,3,2,72
0,0,0,0,14
2,3,2,5,91
1,3,2,5,85
3,2,2,4,73
0,0,2,0,19
1,2,2,3,69
1,2,1,3,67
1,1,2,2,45
0,1,0,2,41
2,1,2,1,34
3,2,2,5,86
1,1,2,2,55
2,0,2,1,36
2,0,2,1,38
1,1,2,2,54
0,0,1,0,4
2,1,1,3,63
3,2,2,5,93
2,0,0,2,44
1,0,2,1,43
3,1,2,3,63
3,2,2,4,77
3,2,0,5,78
0,2,1,2,49
2,0,2,0,24
3,2,0,5,83
3,2,2,5,95
1,0,3,0,31
0,3,3,5,94
0,2,2,2,60
1,2,2,2,65
1,3,2,5,97
2,2,2,3,76
1,3,3,5,94
0,2,2,4,78
1,2,2,3,75
1,3,2,5,88
0,1,0,2,34
0,3,0,2,49
1,1,2,2,59
0,3,2,5,93
1,2,1,4,67
0,2,1,2,52
2,1,0,3,55
2,3,1,5,83
0,1,1,0,17
3,1,3,3,81
1,2,1,3,62
2,2,2,5,91
2,0,1,2,44
2,3,2,6,102
0,2,2,2,50
3,2,0,4,66
0,3,2,4,80
1,3,3,4,86
2,2,0,3,59
0,2,0,3,59
3,3,1,14,114
0,2,0,2,57
0,1,2,2,45
3,3,2,12,113
0,0,1,0,18
0,2,2,2,52
2,1,2,2,58
0,1,2,1,39
0,1,0,2,36
1,2,1,2,56
2,3,2,5,84
1,2,1,3,68
2,1,0,3,53
0,2,2,1,42
3,3,2,6,103
0,2,2,2,60
2,1,2,2,58
3,1,1,3,59
0,1,1,1,36
3,3,2,5,99
0,2,0,2,44
0,2,3,2,59
0,2,1,2,42
0,1,0,1,35
3,2,1,5,83
2,1,2,3,69
2,2,2,3,64
3,1,0,5,83
2,2,2,2,61
1,1,2,2,44
2,2,3,4,87
3,2,2,4,85
1,1,1,2,45
2,2,2,2,53
1,3,2,3,68
1,0,2,2,47
3,1,2,3,65
0,2,0,2,50
2,0,1,1,39
1,2,0,2,51
2,2,2,5,89
0,2,2,2,56
2,2,0,4,71
1,2,2,3,64
3,0,2,2,62
1,1,3,2,55
3,2,2,5,91
3,1,0,3,52
2,0,3,1,39
2,2,2,3,66
2,1,1,1,32
3,2,2,4,80
1,3,2,5,83
