X,Y
1,"(18.532, 23.932]"
1,"(23.932, 29.333]"
0,"(34.734, 40.135]"
0,"(34.734, 40.135]"
0,"(18.532, 23.932]"
0,"(13.131, 18.532]"
0,"(7.73, 13.131]"
0,"(18.532, 23.932]"
0,"(18.532, 23.932]"
1,"(23.932, 29.333]"
1,"(23.932, 29.333]"
1,"(23.932, 29.333]"
1,"(23.932, 29.333]"
0,"(18.532, 23.932]"
1,"(23.932, 29.333]"
0,"(2.329, 7.73]"
1,"(23.932, 29.333]"
1,"(23.932, 29.333]"
0,"(13.131, 18.532]"
0,"(7.73, 13.131]"
1,"(23.932, 29.333]"
0,"(23.932, 29.333]"
0,"(-3.125, 2.329]"
0,"(29.333, 34.734]"
0,"(18.532, 23.932]"
0,"(23.932, 29.333]"
1,"(23.932, 29.333]"
0,"(23.932, 29.333]"
1,"(18.532, 23.932]"
0,"(34.734, 40.135]"
1,"(23.932, 29.333]"
0,"(13.131, 18.532]"
1,"(23.932, 29.333]"
0,"(2.329, 7.73]"
1,"(23.932, 29.333]"
0,"(13.131, 18.532]"
0,"(13.131, 18.532]"
1,"(23.932, 29.333]"
0,"(2.329, 7.73]"
0,"(2.329, 7.73]"
1,"(23.932, 29.333]"
0,"(7.73, 13.131]"
1,"(23.932, 29.333]"
0,"(18.532, 23.932]"
0,"(23.932, 29.333]"
1,"(23.932, 29.333]"
1,"(23.932, 29.333]"
0,"(2.329, 7.73]"
1,"(23.932, 29.333]"
0,"(2.329, 7.73]"
0,"(18.532, 23.932]"
0,"(34.734, 40.135]"
1,"(23.932, 29.333]"
1,"(23.932, 29.333]"
0,"(7.73, 13.131]"
0,"(2.329, 7.73]"
1,"(18.532, 23.932]"
1,"(23.932, 29.333]"
0,"(34.734, 40.135]"
0,"(23.932, 29.333]"
0,"(23.932, 29.333]"
0,"(45.536, 50.936]"
0,"(18.532, 23.932]"
1,"(23.932, 29.333]"
1,"(23.932, 29.333]"
0,"(29.333, 34.734]"
0,"(18.532, 23.932]"
0,"(23.932, 29.333]"
0,"(13.131, 18.532]"
0,"(18.532, 23.932]"
0,"(34.734, 40.135]"
1,"(23.932, 29.333]"
1,"(23.932, 29.333]"
0,"(18.532, 23.932]"
0,"(18.532, 23.932]"
1,"(23.932, 29.333]"
1,"(23.932, 29.333]"
1,"(23.932, 29.333]"
0,"(29.333, 34.734]"
0,"(13.131, 18.532]"
0,"(29.333, 34.734]"
0,"(34.734, 40.135]"
1,"(23.932, 29.333]"
1,"(23.932, 29.333]"
1,"(23.932, 29.333]"
1,"(23.932, 29.333]"
1,"(23.932, 29.333]"
1,"(23.932, 29.333]"
0,"(29.333, 34.734]"
1,"(23.932, 29.333]"
1,"(23.932, 29.333]"
0,"(29.333, 34.734]"
1,"(23.932, 29.333]"
1,"(23.932, 29.333]"
0,"(7.73, 13.131]"
1,"(23.932, 29.333]"
1,"(23.932, 29.333]"
0,"(23.932, 29.333]"
1,"(23.932, 29.333]"
1,"(23.932, 29.333]"
