X,Y
1,"(22.852, 25.013]"
1,"(25.013, 27.173]"
0,"(37.974, 40.135]"
0,"(37.974, 40.135]"
0,"(18.532, 20.692]"
0,"(14.211, 16.371]"
0,"(12.051, 14.211]"
0,"(18.532, 20.692]"
0,"(18.532, 20.692]"
1,"(25.013, 27.173]"
1,"(22.852, 25.013]"
1,"(22.852, 25.013]"
1,"(22.852, 25.013]"
0,"(18.532, 20.692]"
1,"(22.852, 25.013]"
0,"(5.57, 7.73]"
1,"(22.852, 25.013]"
1,"(22.852, 25.013]"
0,"(16.371, 18.532]"
0,"(9.89, 12.051]"
1,"(25.013, 27.173]"
0,"(22.852, 25.013]"
0,"(-3.125, -0.911]"
0,"(29.333, 31.494]"
0,"(20.692, 22.852]"
0,"(25.013, 27.173]"
1,"(25.013, 27.173]"
0,"(27.173, 29.333]"
1,"(22.852, 25.013]"
0,"(35.814, 37.974]"
1,"(22.852, 25.013]"
0,"(16.371, 18.532]"
1,"(25.013, 27.173]"
0,"(3.409, 5.57]"
1,"(25.013, 27.173]"
0,"(14.211, 16.371]"
0,"(14.211, 16.371]"
1,"(27.173, 29.333]"
0,"(3.409, 5.57]"
0,"(1.249, 3.409]"
1,"(25.013, 27.173]"
0,"(9.89, 12.051]"
1,"(22.852, 25.013]"
0,"(18.532, 20.692]"
0,"(22.852, 25.013]"
1,"(22.852, 25.013]"
1,"(25.013, 27.173]"
0,"(5.57, 7.73]"
1,"(25.013, 27.173]"
0,"(1.249, 3.409]"
0,"(20.692, 22.852]"
0,"(37.974, 40.135]"
1,"(22.852, 25.013]"
1,"(25.013, 27.173]"
0,"(9.89, 12.051]"
0,"(5.57, 7.73]"
1,"(22.852, 25.013]"
1,"(22.852, 25.013]"
0,"(35.814, 37.974]"
0,"(22.852, 25.013]"
0,"(27.173, 29.333]"
0,"(48.776, 50.936]"
0,"(22.852, 25.013]"
1,"(22.852, 25.013]"
1,"(25.013, 27.173]"
0,"(29.333, 31.494]"
0,"(20.692, 22.852]"
0,"(22.852, 25.013]"
0,"(16.371, 18.532]"
0,"(18.532, 20.692]"
0,"(33.654, 35.814]"
1,"(22.852, 25.013]"
1,"(25.013, 27.173]"
0,"(18.532, 20.692]"
0,"(22.852, 25.013]"
1,"(22.852, 25.013]"
1,"(25.013, 27.173]"
1,"(22.852, 25.013]"
0,"(29.333, 31.494]"
0,"(16.371, 18.532]"
0,"(29.333, 31.494]"
0,"(33.654, 35.814]"
1,"(25.013, 27.173]"
1,"(25.013, 27.173]"
1,"(25.013, 27.173]"
1,"(25.013, 27.173]"
1,"(22.852, 25.013]"
1,"(25.013, 27.173]"
0,"(31.494, 33.654]"
1,"(25.013, 27.173]"
1,"(22.852, 25.013]"
0,"(33.654, 35.814]"
1,"(22.852, 25.013]"
1,"(22.852, 25.013]"
0,"(7.73, 9.89]"
1,"(22.852, 25.013]"
1,"(25.013, 27.173]"
0,"(25.013, 27.173]"
1,"(25.013, 27.173]"
1,"(25.013, 27.173]"
