Z1,Z2,Z3,Z4,Z5,Y,T
3.649992423521223,0.3847145925244768,2.770314954583458,3.1853732738058533,2.156420767737308,16.196320548360855,1
4.232090585725691,4.599816672459536,2.124651048670999,2.577137096269702,3.0628069212683102,1.650732612415145,0
4.1035602872448464,2.9138363774365073,2.8873850576547038,4.295389699750253,1.0674467386714448,-0.5802442784775383,0
3.5161300245691915,2.97468857796111,4.359625257163789,2.7106891401551247,1.5736724967876965,7.471295261328858,1
3.712680767478302,3.3098099853915413,3.0017207023926975,0.5842114994744954,4.31241653827176,6.419881050925201,1
5.082972854274651,2.8590614338199583,2.578659979271145,1.2115298712423834,1.7237438555240303,8.204910778893291,1
5.462724185719374,3.4049605394983753,2.831527961500172,3.2607951994107176,2.637380310492647,1.192746966446172,0
1.4773395513323624,4.466505229231339,4.534175334434296,2.327540967513136,2.849733382719702,2.0202294186933454,0
2.6450536880733244,2.174776606329028,3.8488861050854073,3.0318362273890234,3.5148769062136767,2.68936228005531,0
3.083345832408028,3.1317095814983826,2.208453578083465,3.128682718064187,4.361999331863421,1.6094356829222067,0
2.4146494920903336,2.007771864218734,0.8804958945201964,3.846362162573305,1.848906028865276,6.189899253301083,1
1.691649392169952,2.612104162424295,2.650723992570321,2.1825127677455027,2.0178775185079383,3.9861504448458773,1
3.6726423154400862,3.155074943940828,2.822097637938883,3.2512149837304554,2.9480632842111483,1.7700285526456911,0
3.179688941869056,1.55233551354036,3.2241794231679184,1.1045584839570524,2.080148091294319,3.297531936153005,1
3.6210834633385556,1.967867791243945,3.290709866262461,3.3632780309600663,-0.25234992603284434,1.857342301325092,1
2.556111437217095,3.8035218397929853,5.298200090681101,2.064435393402504,3.3022194515082575,13.818080298952838,1
4.256990876186555,4.119162139650074,3.2162716064588603,3.8816544916867475,3.433581405330977,6.161527021218194,1
4.7374230915816735,6.1638989689619095,1.9694537208654102,3.3159515863728246,2.0449472211713258,3.1157615249212913,0
4.446443706258309,3.2526626803144505,3.6078009804059867,2.897806002010906,2.4869652257453314,4.70424363068508,1
0.7757392053840388,3.5740443162414444,0.3858940652343028,2.396460901188692,4.440994754588623,10.882819297560307,1
3.8929663127026837,2.0066522449459643,2.319682759487897,3.1560876654100287,5.3634495860346885,7.373534926629775,1
3.2632895921016223,2.8456561002168215,0.5426810185897439,2.08935649896207,2.40887424685857,2.6423889528125732,1
2.9009513179338753,2.236216479002503,1.7185094874897422,3.282634023944216,4.108392760956324,3.1179435323043174,1
2.6376873979738904,3.543573353333711,1.6062700589388,2.290554224540108,3.2847773357482963,1.4347859729970942,0
2.714281871130329,1.4356190839939045,2.8514772902304966,1.3093585919986859,3.9192415650501395,2.157160246552196,1
3.249485590247834,3.323636323582107,0.9544325232228439,4.598272627578275,1.737965629104073,8.919718310310198,1
4.093857615070895,3.297708760511122,3.314959597771781,5.095410921652211,2.833398785898369,3.139169991128645,0
2.441044754932638,4.163167873562803,3.4950082703561223,3.0681551042416606,2.6711708358399964,3.20931086764771,0
4.54255476136011,3.8533858822682934,2.2174233041555174,2.9679486782117395,4.614730773755211,4.316340343765924,0
3.1768687475546,3.8278124224331314,1.2177349365201708,2.830631162146872,2.324852148297236,4.943941506304817,1
2.5450638445706435,1.9662308808992688,4.337488805392924,2.8856716215242497,3.9491900409401266,8.77638066437112,1
3.836020984364463,1.413762958486918,0.5459870871241592,3.138810847906337,3.319131936608438,2.0136981530408966,1
2.287596354523953,4.974285506615472,2.3805360775585744,2.7775974903973593,3.1409607955965186,1.1455218832785925,0
4.304392614819455,4.223479336806357,2.746593141328991,3.3778902985151533,2.3889115674311756,1.9499362732432508,0
2.1676553839461974,3.421593394152355,4.724642012083997,5.299918081027531,3.307965626796917,0.8536689176715826,0
3.868559499986907,1.909737948233715,2.56548213454789,3.2409841376328794,3.151295707528466,0.9338681252796878,0
1.4058074046065092,3.360759435565858,1.5648239668469213,0.13588604958684591,1.9681566244299822,2.156921062169936,1
2.9349923356422005,3.0945915674685023,2.604230966476037,3.028282631845888,1.749448639401742,2.1161680747550737,1
4.40178521990622,0.6451404637360203,1.1501473248287157,2.6248666762740305,2.472885896570474,3.41086169165136,1
3.6417779633957363,1.5396957422397195,2.2991881348028254,3.7386104957003408,3.6365053563586183,5.419936296583299,1
2.138820293462104,1.2254650703552945,1.5389560303545191,2.3304052767152195,0.8314426941886905,9.798131694481876,1
2.4639764225548655,3.2703632771087063,2.542534531456061,1.1547806783307346,2.5202780296889884,1.7601982571903374,1
3.262359309649336,4.66288933089409,2.654914365322615,3.9815068885911398,0.6433727027235259,1.2710628268893713,0
3.0160479503110107,2.376321613139469,2.0527367024162264,1.1742893414838569,4.336718282447535,3.2313501394540394,1
2.9736652058714457,2.5708080640743516,4.000425160825367,4.453657875992618,2.090218741513298,2.1942528094051004,0
2.497187787389673,2.898669571055888,2.5431984336098963,2.261645586744594,3.3567457503848113,6.626867723307541,1
3.1233256535851255,3.6512658376542415,1.9021248402242505,3.3763932189960766,1.3985537892657383,2.817339942725721,1
3.749049678123405,4.443624794235859,4.830268231767885,3.289093998276611,3.5584975104460344,1.0129853299037255,0
2.2776507933740944,4.278150205272491,3.138231828851284,1.775824955007562,3.3178759729921476,0.5866721754742908,0
4.198507455213107,3.9001053653960307,4.462523113001094,2.4119453903827344,2.865694066755462,0.013116956458728346,0
3.571982485236978,3.7428486147410744,4.212489386383691,2.6732073199717536,2.8796324294110494,1.0176955163404173,0
2.9418482941219555,4.02223084988152,4.296731290028251,2.8951947885121836,2.5633095700730855,0.40565506589159916,0
2.544574399203075,6.269775720709434,2.147700134287071,2.6791307205536925,3.5361861519016786,2.4407301315365246,0
3.7300404062219794,1.2811851743347458,2.702950039615457,4.060686280370936,3.8900652363773833,1.8914048836986852,0
2.8684370317946697,2.7965689039962514,1.9211213464645955,1.7894608075575529,3.3793566498282894,2.776579717977292,1
3.136139152160902,4.372626162379625,3.497366907184338,1.7203036201600719,4.078553187167202,0.33687538394043215,0
5.020545650399647,1.8689201852911197,2.2368299925285293,2.279144352019439,2.683094586415011,2.9526843103854863,1
4.415671634899475,2.9717201257132118,2.624273231783294,3.637638012590795,2.7166364762360526,1.852359393860618,0
2.1273427867398285,2.7365324608409596,1.2694791610872047,3.2850517882068475,3.1795901000674265,1.7589905759039275,1
2.2107035008283686,2.5269766983855044,2.1207775061334813,3.7741373114563497,3.188377372704619,3.7176078505749666,1
2.671066583985037,4.546640736206582,2.7896461108120008,2.864198133857378,2.354789398539415,5.1513199609721845,1
1.4248520788688621,2.673287464245563,3.999229972962087,2.8984899948365976,3.815945323771365,1.494355168690076,0
3.4202340095976624,1.7135921722677332,2.9047050349002626,2.801367840199142,4.481246529769501,4.073898915673897,1
3.36041710087627,3.793694471396099,3.058777413607096,4.014190824446525,1.4125451253988843,3.469963099091019,1
1.981055486248898,2.238401997041638,2.3308039795855198,2.8256061399612054,3.367191360079502,3.3553110905911248,1
3.879629436943652,2.1631252747012155,2.599188592217332,2.02968565828137,3.5377487523154474,11.847140471818769,1
3.3107671812885373,2.65736350632876,3.7007667229807204,3.7355261216872386,3.835973149603069,0.6955237534344048,0
3.5442170539416193,3.67199535540922,1.1767392020933323,4.192948567166951,1.8206358509858658,3.0990009099552944,1
1.2818637407690299,3.270483427692788,3.0971172616788536,3.6861419124596133,1.193746021642894,3.1913312271701657,1
3.5178891220724675,2.2730163726642343,2.4009261717134978,5.184682008722088,2.780974401874729,2.0567583077341833,0
4.38445321281692,0.9245246430135525,2.5093365811081094,2.7795801902586725,2.186729068498714,1.581322447774558,0
2.158697694266988,1.4399504144803563,4.464108759989946,3.3710877557464096,4.250535584794965,3.1048150503875496,0
3.8670779492644516,2.7380233640650586,3.614614309678879,4.662250488381588,2.416730836040138,1.4440222988130813,0
2.5472571793726555,3.9565858582672124,4.442437855038969,3.046467729874165,4.397057236379368,3.4729063269991043,0
2.0268792769753543,4.0992898482487945,2.3999621429054194,3.2083167395692365,3.566083261696813,3.353541063973573,0
1.5346716840134556,5.271652770969557,2.4692642822935875,2.0108586283463534,2.5388622688106954,5.290805589327041,1
2.1785730384897377,2.735966886562119,3.076886765384781,1.5286964139337575,3.3053459980348476,3.4263111033270723,1
3.1782025832836314,3.0211314551468074,4.247691344663013,4.215927252492818,2.0790401129067626,2.2612556317964545,0
2.525121240137636,4.224269290687079,4.146733064098476,3.179176013125291,3.5434558581394593,0.6491919341314274,0
2.9157375107323817,3.2746097728881267,2.087445015183455,3.129021301535415,4.426517664358848,1.4834927242077138,0
4.448311162347286,3.1534439676750536,2.026201966648703,2.729480634617338,3.1845408234612624,2.9857901567993803,0
3.11510896844637,3.894664505070309,2.9158984202072205,3.4012675631804945,2.9888367163734997,1.2453102622250292,0
5.623403596253745,2.7509046931594305,3.285679676160387,2.961018121273359,4.006519374917983,2.033887816567582,0
