X,Y
0,2.33474389585637
1,64.42583954673084
1,96.33190509190025
1,94.85767950153273
1,58.790444251418776
1,48.209043037809955
1,43.55940814693592
1,58.95563685796943
1,58.295250628167416
1,68.62105656765092
0,36.066408810536544
1,46.78817175327415
0,35.07006710965885
1,55.8091439248318
1,49.87577980734969
1,31.22757608509181
0,35.91978008166731
1,48.651312255667975
1,53.024421280610305
1,39.39623534334166
1,71.7169251365233
1,67.43659481093803
1,11.857090645584371
1,79.27966303486168
1,61.93008188275357
1,68.5753205371574
0,51.94667296969271
1,74.60172743381877
0,16.17078367699775
1,90.29155022644167
1,46.0471132691647
1,53.475212604433594
1,75.66329672244368
1,26.257505286360768
0,68.32821620983177
1,47.416905769772654
1,49.67607262992968
1,108.93186536644032
1,28.35598705561189
1,23.887282302347245
1,67.55998600317184
1,39.52827639363939
0,20.84047041354218
1,55.97858698694193
1,66.07846094966052
0,35.22865599035858
1,71.1935724996899
1,32.42249818852579
0,67.39622360664178
1,23.751159978507175
1,62.63354405137502
1,95.2040948904901
0,29.418276543753876
1,79.56258308446075
1,38.779547427918374
1,32.64611955396208
0,3.1477277514292723
1,49.64074104339693
1,92.54823640207539
1,66.45016842969811
1,73.97071418092386
1,119.87267951658126
1,64.56870655181575
1,54.417077715038275
1,64.64385532395934
1,79.64318329720282
1,60.4646887679342
1,66.52259472510931
1,54.43145030370438
1,58.24851043295647
1,89.42337180911761
0,30.564521015591616
0,46.19689161507206
1,56.79525371253784
1,64.01728710869966
1,42.146641127895634
0,43.9176549771236
1,59.48538063629084
1,78.53742717064222
1,54.14315466385775
1,80.75652954867775
1,88.4301689146494
0,47.8990425449909
1,62.798708511844666
0,45.312610195498245
1,77.06748759034602
0,37.96897450242897
1,84.2965753721257
1,81.90170167162378
0,42.63281213273574
1,51.9711817879568
1,86.16718713847946
1,41.37325581965419
1,48.36152922013994
1,37.22143708019404
0,29.51791757295467
0,62.473675413339535
1,70.69144362587065
1,64.00527907684894
1,69.60188663716585
