A,B
3.2074356079102,1.8483341932297
3.0759680271149,1.712909579277
3.1261117458344,1.8409621715546
3.8185775279999,2.3739800453186
3.4220671653748,2.080637216568
3.2815976142883,1.800999045372
3.0693814754486,1.5164530277252
3.2828605175018,1.7897889614105
3.0542714595795,1.4801467657089
3.3950934410095,2.1252629756927
3.6400063037872,2.1893117427826
3.1733026504517,1.6209508180618
3.2694654464722,1.8103291988373
3.3894097805023,2.4085309505463
3.0485553741455,1.174019575119
3.1117761135101,1.4236903190613
2.8526639938355,1.3536112308502
3.1158776283264,1.4163571596146
2.968759059906,1.6396962404251
2.9989278316498,1.3858911991119
3.1160609722138,1.4537185430527
3.4267361164093,1.4313886165619
2.8305881023407,1.513848900795
2.8224079608917,1.4998792409897
2.7783148288727,1.5328769683838
2.5847451686859,1.5719952583313
2.33061170578,1.2868591547012
2.3311576843262,0.94104361534119
2.328296661377,0.94442349672318
2.3272123336792,0.9794859290123
2.7622644901276,1.323445558548
3.0060286521912,1.691995382309
2.8410403728485,1.4862512350082
2.8649163246155,1.5747591257095
2.6110877990723,1.3597686290741
2.6944847106934,1.3069432973862
2.7620978355408,1.6157721281052
2.7002258300781,1.2770712375641
2.6200709342956,1.2817177772522
2.6076400279999,1.1578079462051
2.6890969276428,1.1928579807282
2.8093345165253,1.1351194381714
3.3814949989319,2.231014251709
2.6462755203247,1.0774736404419
2.5607039928436,1.0173014402389
2.6300737857819,1.0829164981842
2.5230865478516,0.8477178812027
2.6554141044617,0.9108709692955
2.7208106517792,0.93499982357025
2.5580892562866,0.76035219430923
2.8996288776398,1.0997426509857
2.9469435214996,1.1409295797348
3.0043332576752,1.1289182901382
2.9243257045746,1.0481171607971
3.0670700073242,1.1064248085022
2.9518666267395,0.98396354913712
2.9810345172882,0.91259980201721
2.9575159549713,0.88390231132507
2.868257522583,1.1160247325897
2.795788526535,1.1225460767746
3.0060501098633,0.98402613401413
2.8062574863434,0.84738802909851
3.0743658542633,0.99749666452408
3.1572351455688,0.91238212585449
3.2213504314423,0.94682365655899
3.3138492107391,1.2371002435684
3.2730865478516,1.0578225851059
3.1669497489929,0.94021290540695
3.294732093811,1.0603320598602
3.9291703701019,2.1640999317169
