Z1,Y,T
3.7726038823091828,1.3456134180262844,1
2.2515163266719664,2.0949271547775523,1
1.707134521199571,0.7441336639926077,1
4.13837083877177,-0.7559487004233898,0
2.8496246315001112,0.9756740548564857,0
2.558011333223585,0.9731794496876475,0
2.8561972747383377,1.0068992480020764,0
4.203109747962857,0.21642429874169525,0
2.7097868522544637,9.020069632736439,1
1.7153695652377654,1.1904661206829181,1
3.6714736622771817,-0.58085879865724,0
2.4429912059398737,0.27961634814017466,1
3.341607815088936,1.0050345012486543,0
0.7236664104040069,0.5579783535748808,1
0.16551631370015052,4.298577850656365,1
1.8733131003602517,1.5141108449326133,1
0.7965143450347534,-0.7001591426990577,1
2.72737300341755,-0.5310002977649484,0
1.9340091303745754,5.1828609748088015,1
4.737453453477088,0.2555028794789779,0
3.547882383100504,0.1732925330173154,0
2.688236265937016,2.016668252725672,0
2.5602697205061853,-0.5016242800826065,1
2.530233716454264,-0.9229291722004738,1
5.847272815407285,0.9033842427089531,0
2.98323066207391,-0.8759059409151326,0
1.6489954274120449,0.2504605549297306,1
2.7465789450108358,3.3087224848231758,1
2.400947024809973,4.2762462753079244,1
1.3920480712359555,-0.351303906789203,1
3.2294345152492507,3.514144852660177,1
3.274455982038777,0.02100453384953882,0
2.268481855770566,2.786403551812785,1
2.387193642746162,0.12124937930841506,1
1.4715721498933494,-0.1049763997846207,1
3.622756791709899,2.6367913393167783,0
2.7783313054054988,-0.6040241393325818,1
3.290595654779028,0.511447847897001,1
2.8151747237149993,3.809125314203855,1
2.1301177103173914,2.6188433106158326,1
3.2549264815544543,2.2762418738288486,1
2.274877456841042,1.1406863587037595,1
3.7161394118823226,-1.2138348250579871,0
2.3956599551580613,0.8074350448539491,1
2.4059017898917534,0.13802964399626727,0
3.7085123390587027,-0.6668775216447582,0
3.2658432696149675,-0.6467400131428209,1
3.849350472072383,-0.6426301576954316,1
2.6524614101010875,1.226663027537458,1
3.594471027383953,-0.42045837061164093,0
2.9016564420907316,2.8485808381999242,1
0.9149913869465713,0.6616592542906193,1
1.979051925078453,0.8155682316643287,1
2.0104497144170868,1.2840077845032285,1
5.868536101653794,-1.7864895509060845,0
3.3549179817875157,1.5034075052600708,0
4.894119023869776,-0.21682444425181258,0
2.3202547309423505,-0.5171821510683939,0
2.949892021812315,0.6729144678676597,0
2.8618862696438168,-1.5825367718017989,1
5.394022713189247,1.0916787616249382,0
3.5872991814921327,2.696094909478802,0
3.013701025449699,0.6797705774969551,0
2.8443221775709153,3.3406526916279105,1
4.77301072492157,0.5314404528554435,0
3.474333174768101,-0.8729391152731594,0
4.911891807631081,1.6169708134621412,0
3.267357512934493,-0.9559756343588904,0
0.6204170938499769,2.347857127872049,1
0.31521306902499724,-0.08593458480465677,1
2.847503686044879,4.068842257869791,1
3.3386926478269494,-1.1459784172709129,0
3.238295576206173,1.372217361729226,0
2.0983163802358242,-0.4789094730745479,0
4.431387647905744,0.6306695992857206,0
4.0698917389509335,1.1041300070336455,0
3.747631737451391,-0.9176213367416135,0
4.019533155679731,-0.3051156199350849,0
1.4414035929068187,-0.17893313001882127,1
3.027182228797929,-0.2700066054755783,0
2.267090361475938,0.1849680599784458,1
3.8089965493366975,0.5350847908497685,0
4.618030224171875,1.810368520763153,1
2.856134021469597,1.498805174262043,1
1.73063662699934,2.166225041149391,1
2.5147472763294108,1.4420478417085958,1
2.0251384424881067,-0.7273433709959594,0
3.244213276957605,1.4229398928371673,1
2.4490995221694947,0.955126030565097,1
3.354221600110561,1.3536733623471016,0
3.3207471031744333,0.19377159995355278,0
5.0374781005572284,0.6823631864622609,0
1.857818291275625,5.268028526060328,1
3.186930320538465,0.6038571723896335,1
2.7622082614466903,0.7767995607419198,1
3.1510105991910202,-0.9783235573116247,1
2.3569367558198597,1.7171049542196974,1
3.3610115257528124,0.4808174088071695,0
2.416488449932596,1.7869424931867877,0
3.811742437995436,2.049216256197085,1
2.531677595518837,0.05312127355066859,0
1.3577125212789398,0.11461754459501444,1
2.736011197935053,1.3347507596161114,1
3.4944036563219565,2.3169363703165375,1
2.2390057246389397,0.8592002141506484,1
4.142325147706455,3.445458586459134,0
3.2496986323958854,0.5307847690361724,0
1.6084295263971402,2.0882059207427384,1
3.555865667370758,-0.8484731928005085,0
2.5635600357348247,1.8767232423431288,1
2.758923506110784,0.6099967380990958,1
4.983937994350382,1.337991417575206,0
3.9242334231806124,0.8601438218556822,0
2.846759564558083,1.5400187713233469,1
3.788911893377239,2.3029701710277153,0
1.857564547366407,1.1064097362753362,1
2.3536023796409147,-0.3695694914382154,0
2.681567714908425,1.3062446002194303,1
3.9495891798495757,-0.40391216470044483,0
2.139665029274951,0.48051358117764986,0
4.910615459275109,-0.07233552933593629,0
3.6269879842312394,1.1463542086680711,0
3.815822265932533,-1.0324120872591132,0
4.458020979861098,0.18859381091289867,0
3.369095375207669,1.118595390320026,0
3.9037695383738606,0.7689202709689678,1
4.080788729221659,1.3512542147638036,0
2.9735232452059392,0.19558926367681534,0
2.346667826704518,0.8855789335109956,0
2.874515349239948,1.760115101854546,0
3.2843355129081986,-1.0798277321071788,1
2.726149083336681,0.2747078417873924,1
4.074843876046098,0.012647478180896898,0
4.088200742057608,0.6854163633162149,0
1.7384071570132789,6.4958960018794105,1
1.9606491581511796,-0.4548598712017343,1
2.496176293905992,1.5899815340775283,1
1.6940796894943206,1.1313791305705796,1
3.4529572941093747,0.5488750852422906,0
2.823362495036973,0.40306688766393367,0
3.3690660733894493,1.1170297503677054,0
2.481697096131884,0.857829048090001,0
3.3994224618877853,3.0200594130558525,1
3.4126923572300663,0.17820096178235667,1
4.000743937638486,0.7486550057602973,0
3.6643672805126504,-1.077601304629745,0
4.249073412278574,-0.05046089523053343,0
2.220094658441354,0.2327165183057697,0
1.4684496019035014,-0.09985561898281178,0
4.243184570027694,0.3109764953107792,0
3.708084427176101,1.5220116050555617,0
2.660630053206762,0.9243520339379532,0
2.9408449328857875,-0.9953923166338049,0
4.124704533892131,0.8003164110728141,0
3.201139065226382,3.0087348752185834,1
2.2919131563758164,1.0047746437643288,0
3.419968578049283,0.5561521250598245,0
3.6849091855873928,0.5002676016847899,0
3.468036111266507,1.7260079623821327,1
2.4390646305913273,1.3526993554196618,0
3.008036794204014,2.6312312748048985,1
3.867835136192725,1.0216694815817016,0
3.4995046209355705,4.62150209982154,1
3.7056503207801526,0.7517786751697024,0
2.7908178095737988,0.7590085017521236,1
1.0604720673702213,2.4303170547724333,1
3.506414213323756,0.75705212233156,0
2.340648830574643,0.20215269545722714,1
