Z1,Y,T
3.3299273555577718,0.22497501147457716,0
2.829215415994836,-1.1662255215911483,1
4.597088374299812,-1.3913426508908735,0
3.8501776404415518,2.57208681331306,0
4.133211852910231,0.4495470857387973,0
1.4872815237006654,2.0504144955760655,1
3.2912471645132184,0.054992121318698794,0
2.4703062802781037,0.543210776943755,1
1.4411448758244838,0.9740199027736076,1
5.020934908429556,-0.06402220413983273,0
4.419747879213679,0.17530318520374644,0
1.6467270931794629,1.8979674712529475,1
2.6118173609390842,6.024906485454827,1
3.4914401517291562,-0.09877813835398613,0
2.243676673143155,0.9940480463472029,1
3.039115688144409,0.1960733274068755,0
1.809359723715719,-0.07129279409886985,1
3.380123139478628,1.8519614954301942,1
1.6079514252832607,-0.3471863132971538,1
2.708033581031303,2.7189409040210566,1
3.3241522978674634,0.717814780282443,0
4.483591928353063,1.3131475801603378,1
2.0830004554461827,1.509672418778318,1
2.859552127618809,0.40384986754307334,1
2.1177361260752434,0.25940308296930414,1
2.864251460343146,1.2618355741815976,1
4.033928990033978,0.8439277777895703,1
3.376539058538529,1.4881211298351973,1
3.1576049367980032,0.41278528025111316,1
4.853139218157713,0.732995030938854,1
2.466601940159054,-0.15997100771014863,0
2.4842857812626544,-0.10055184963188274,0
3.3360612255168856,0.21971961413956723,0
0.7051509056835856,0.6387756344272786,1
-0.09762380594831654,-0.07056089535725346,1
4.5826730767984545,1.0856236369020253,0
4.224500907577348,0.32176349883227107,0
3.0848385273218,3.364726929782016,1
1.642612300263174,-0.3889076932099985,0
3.4531863565863072,2.2192919510375733,1
3.3874897034835016,1.6149250484842401,0
1.3377314106223983,-0.15825560967041996,1
4.6190098639743535,1.2358554215473263,0
2.464779958256102,1.7193049355963792,1
1.526996806527597,-0.7023046391615293,0
3.8269549985920293,-0.2314286999271744,0
3.839237521834662,2.646892935991128,1
3.4501750964596587,0.7536824508363162,0
3.8438795557788783,0.09400978052763809,0
3.060694072548194,0.5055768706678452,1
2.6341433514488553,2.056330874655087,1
2.9314583288572416,-0.3701460653169455,1
3.8031011824964027,1.0300675274815516,0
2.332799694160138,0.17041795126573056,1
3.035902837749471,2.2172966418538143,1
1.009854955740556,-0.556836625153055,1
2.6878443633014353,1.2532533903379968,0
3.2202992754437108,-1.024243763869523,0
3.009882379555145,2.426940386292148,1
3.0947676833421998,0.45687342527879105,0
2.308608647261347,0.1815915808545744,0
4.119912940525385,0.5093087778578386,0
1.963027521374212,-0.354277156075006,1
3.6974893691474855,2.1341340167934435,0
2.960879766591821,1.6889680734775068,1
5.548303205346983,0.5601544353212069,0
3.072160487720441,0.29521581388300994,1
3.6782773854457913,0.9351947178490451,0
3.4453625623572135,0.9241101010536115,1
2.9902628104776494,0.016396020316874316,0
2.596479514849619,0.06799608610732555,1
2.40548638353878,2.2120810718763737,1
3.813057156234205,1.3750219467397848,1
1.9450313634851621,0.6740208695427268,1
3.584157033664172,3.811761360628013,1
3.04448775333834,1.7464922854825786,0
2.550337510024329,3.850784608622373,1
3.61174814136403,0.339495935690594,1
3.4771716255955,0.23580558390125905,1
1.1976570459590032,-0.6063347567946981,0
3.25205158540325,1.0359821577777482,0
3.4406448876973124,0.39984630930926723,0
3.5113324855259207,-0.2546052092701562,0
2.114047001365421,-0.5095477392540271,0
2.9734901376321585,4.451132350203983,1
4.821430065727535,0.7021881700850527,1
2.2939125908268108,0.050064050706536384,0
1.786131676188161,3.624935506802303,1
5.06937390946693,0.48299177353482897,0
1.1557166460619717,1.2743536838809497,0
2.679795132634314,2.730401307327702,0
3.1936263356377848,3.0794119967634437,1
5.660892732490733,1.1012331354369431,0
3.3240419612304706,0.5205422589668165,0
3.3015442613616033,3.4815380651304535,1
5.11664841732658,0.06060510184484186,0
3.267371729943948,0.6504837404266872,1
2.206442845544643,0.9091606047226428,0
