A,B
"(5.845, 9.482]","(1.992, 2.685]"
"(5.845, 9.482]","(0.0203, 1.992]"
"(-0.753, 5.845]","(0.0203, 1.992]"
"(-0.753, 5.845]","(0.0203, 1.992]"
"(-0.753, 5.845]","(0.0203, 1.992]"
"(-0.753, 5.845]","(0.0203, 1.992]"
"(-0.753, 5.845]","(0.0203, 1.992]"
"(-0.753, 5.845]","(0.0203, 1.992]"
"(-0.753, 5.845]","(4.459, 9.131]"
"(-0.753, 5.845]","(0.0203, 1.992]"
"(5.845, 9.482]","(0.0203, 1.992]"
"(-0.753, 5.845]","(1.992, 2.685]"
"(-0.753, 5.845]","(0.0203, 1.992]"
"(-0.753, 5.845]","(1.992, 2.685]"
"(-0.753, 5.845]","(0.0203, 1.992]"
"(5.845, 9.482]","(0.0203, 1.992]"
"(5.845, 9.482]","(2.685, 3.54]"
"(5.845, 9.482]","(1.992, 2.685]"
"(9.482, 12.846]","(2.685, 3.54]"
"(5.845, 9.482]","(1.992, 2.685]"
"(5.845, 9.482]","(1.992, 2.685]"
"(5.845, 9.482]","(1.992, 2.685]"
"(5.845, 9.482]","(1.992, 2.685]"
"(5.845, 9.482]","(1.992, 2.685]"
"(5.845, 9.482]","(1.992, 2.685]"
"(5.845, 9.482]","(1.992, 2.685]"
"(5.845, 9.482]","(1.992, 2.685]"
"(-0.753, 5.845]","(1.992, 2.685]"
"(-0.753, 5.845]","(1.992, 2.685]"
"(-0.753, 5.845]","(1.992, 2.685]"
"(-0.753, 5.845]","(1.992, 2.685]"
"(-0.753, 5.845]","(1.992, 2.685]"
"(-0.753, 5.845]","(1.992, 2.685]"
"(-0.753, 5.845]","(1.992, 2.685]"
"(-0.753, 5.845]","(1.992, 2.685]"
"(-0.753, 5.845]","(1.992, 2.685]"
"(-0.753, 5.845]","(1.992, 2.685]"
"(5.845, 9.482]","(1.992, 2.685]"
"(-0.753, 5.845]","(0.0203, 1.992]"
"(-0.753, 5.845]","(0.0203, 1.992]"
"(-0.753, 5.845]","(0.0203, 1.992]"
"(5.845, 9.482]","(0.0203, 1.992]"
"(-0.753, 5.845]","(0.0203, 1.992]"
"(-0.753, 5.845]","(0.0203, 1.992]"
"(5.845, 9.482]","(1.992, 2.685]"
"(9.482, 12.846]","(2.685, 3.54]"
"(5.845, 9.482]","(1.992, 2.685]"
"(5.845, 9.482]","(1.992, 2.685]"
"(5.845, 9.482]","(0.0203, 1.992]"
"(5.845, 9.482]","(0.0203, 1.992]"
"(-0.753, 5.845]","(0.0203, 1.992]"
"(-0.753, 5.845]","(0.0203, 1.992]"
"(-0.753, 5.845]","(0.0203, 1.992]"
"(-0.753, 5.845]","(0.0203, 1.992]"
"(-0.753, 5.845]","(0.0203, 1.992]"
"(-0.753, 5.845]","(0.0203, 1.992]"
"(-0.753, 5.845]","(2.685, 3.54]"
"(-0.753, 5.845]","(2.685, 3.54]"
"(-0.753, 5.845]","(0.0203, 1.992]"
"(-0.753, 5.845]","(1.992, 2.685]"
"(-0.753, 5.845]","(3.54, 4.459]"
"(-0.753, 5.845]","(2.685, 3.54]"
"(-0.753, 5.845]","(0.0203, 1.992]"
"(-0.753, 5.845]","(3.54, 4.459]"
"(-0.753, 5.845]","(0.0203, 1.992]"
"(-0.753, 5.845]","(0.0203, 1.992]"
"(9.482, 12.846]","(3.54, 4.459]"
"(9.482, 12.846]","(1.992, 2.685]"
"(5.845, 9.482]","(1.992, 2.685]"
"(-0.753, 5.845]","(3.54, 4.459]"
"(-0.753, 5.845]","(0.0203, 1.992]"
"(-0.753, 5.845]","(0.0203, 1.992]"
"(-0.753, 5.845]","(0.0203, 1.992]"
"(-0.753, 5.845]","(0.0203, 1.992]"
"(-0.753, 5.845]","(0.0203, 1.992]"
"(-0.753, 5.845]","(0.0203, 1.992]"
"(-0.753, 5.845]","(0.0203, 1.992]"
"(5.845, 9.482]","(0.0203, 1.992]"
"(-0.753, 5.845]","(0.0203, 1.992]"
"(-0.753, 5.845]","(0.0203, 1.992]"
"(-0.753, 5.845]","(0.0203, 1.992]"
"(5.845, 9.482]","(0.0203, 1.992]"
"(12.846, 15.809]","(1.992, 2.685]"
"(12.846, 15.809]","(2.685, 3.54]"
"(15.809, 23.959]","(3.54, 4.459]"
"(12.846, 15.809]","(3.54, 4.459]"
"(9.482, 12.846]","(3.54, 4.459]"
"(9.482, 12.846]","(0.0203, 1.992]"
"(12.846, 15.809]","(2.685, 3.54]"
"(12.846, 15.809]","(1.992, 2.685]"
"(9.482, 12.846]","(2.685, 3.54]"
"(9.482, 12.846]","(3.54, 4.459]"
"(5.845, 9.482]","(0.0203, 1.992]"
"(-0.753, 5.845]","(0.0203, 1.992]"
"(-0.753, 5.845]","(4.459, 9.131]"
"(5.845, 9.482]","(1.992, 2.685]"
"(9.482, 12.846]","(2.685, 3.54]"
"(5.845, 9.482]","(0.0203, 1.992]"
"(5.845, 9.482]","(1.992, 2.685]"
"(5.845, 9.482]","(2.685, 3.54]"
"(5.845, 9.482]","(3.54, 4.459]"
"(5.845, 9.482]","(2.685, 3.54]"
"(9.482, 12.846]","(4.459, 9.131]"
"(5.845, 9.482]","(1.992, 2.685]"
"(12.846, 15.809]","(2.685, 3.54]"
"(9.482, 12.846]","(1.992, 2.685]"
"(9.482, 12.846]","(2.685, 3.54]"
"(5.845, 9.482]","(0.0203, 1.992]"
"(9.482, 12.846]","(1.992, 2.685]"
"(9.482, 12.846]","(3.54, 4.459]"
"(9.482, 12.846]","(2.685, 3.54]"
"(9.482, 12.846]","(2.685, 3.54]"
"(9.482, 12.846]","(2.685, 3.54]"
"(9.482, 12.846]","(2.685, 3.54]"
"(12.846, 15.809]","(2.685, 3.54]"
"(9.482, 12.846]","(3.54, 4.459]"
"(9.482, 12.846]","(2.685, 3.54]"
"(5.845, 9.482]","(3.54, 4.459]"
"(5.845, 9.482]","(1.992, 2.685]"
"(5.845, 9.482]","(1.992, 2.685]"
"(9.482, 12.846]","(3.54, 4.459]"
"(12.846, 15.809]","(3.54, 4.459]"
"(15.809, 23.959]","(4.459, 9.131]"
"(12.846, 15.809]","(4.459, 9.131]"
"(9.482, 12.846]","(3.54, 4.459]"
"(15.809, 23.959]","(3.54, 4.459]"
"(15.809, 23.959]","(4.459, 9.131]"
"(12.846, 15.809]","(3.54, 4.459]"
"(9.482, 12.846]","(4.459, 9.131]"
"(12.846, 15.809]","(4.459, 9.131]"
"(15.809, 23.959]","(2.685, 3.54]"
"(12.846, 15.809]","(3.54, 4.459]"
"(9.482, 12.846]","(2.685, 3.54]"
"(9.482, 12.846]","(1.992, 2.685]"
"(15.809, 23.959]","(4.459, 9.131]"
"(9.482, 12.846]","(2.685, 3.54]"
"(15.809, 23.959]","(4.459, 9.131]"
"(9.482, 12.846]","(1.992, 2.685]"
"(9.482, 12.846]","(2.685, 3.54]"
"(9.482, 12.846]","(0.0203, 1.992]"
"(12.846, 15.809]","(0.0203, 1.992]"
"(9.482, 12.846]","(1.992, 2.685]"
"(5.845, 9.482]","(0.0203, 1.992]"
"(5.845, 9.482]","(0.0203, 1.992]"
"(9.482, 12.846]","(0.0203, 1.992]"
"(12.846, 15.809]","(0.0203, 1.992]"
"(9.482, 12.846]","(0.0203, 1.992]"
"(9.482, 12.846]","(0.0203, 1.992]"
"(5.845, 9.482]","(2.685, 3.54]"
"(5.845, 9.482]","(1.992, 2.685]"
"(5.845, 9.482]","(1.992, 2.685]"
"(5.845, 9.482]","(1.992, 2.685]"
"(9.482, 12.846]","(2.685, 3.54]"
"(9.482, 12.846]","(3.54, 4.459]"
"(9.482, 12.846]","(3.54, 4.459]"
"(5.845, 9.482]","(2.685, 3.54]"
"(9.482, 12.846]","(3.54, 4.459]"
"(12.846, 15.809]","(4.459, 9.131]"
"(15.809, 23.959]","(3.54, 4.459]"
"(15.809, 23.959]","(4.459, 9.131]"
"(15.809, 23.959]","(4.459, 9.131]"
