A,B
"(5.426, 8.515]","(2.299, 3.438]"
"(5.426, 8.515]","(1.16, 2.299]"
"(2.337, 5.426]","(0.0122, 1.16]"
"(2.337, 5.426]","(0.0122, 1.16]"
"(2.337, 5.426]","(1.16, 2.299]"
"(2.337, 5.426]","(0.0122, 1.16]"
"(2.337, 5.426]","(1.16, 2.299]"
"(2.337, 5.426]","(1.16, 2.299]"
"(2.337, 5.426]","(4.576, 5.715]"
"(2.337, 5.426]","(0.0122, 1.16]"
"(5.426, 8.515]","(1.16, 2.299]"
"(2.337, 5.426]","(1.16, 2.299]"
"(2.337, 5.426]","(1.16, 2.299]"
"(2.337, 5.426]","(1.16, 2.299]"
"(-0.777, 2.337]","(1.16, 2.299]"
"(5.426, 8.515]","(1.16, 2.299]"
"(5.426, 8.515]","(2.299, 3.438]"
"(5.426, 8.515]","(1.16, 2.299]"
"(8.515, 11.603]","(2.299, 3.438]"
"(8.515, 11.603]","(2.299, 3.438]"
"(8.515, 11.603]","(2.299, 3.438]"
"(8.515, 11.603]","(2.299, 3.438]"
"(5.426, 8.515]","(2.299, 3.438]"
"(5.426, 8.515]","(2.299, 3.438]"
"(5.426, 8.515]","(2.299, 3.438]"
"(5.426, 8.515]","(1.16, 2.299]"
"(5.426, 8.515]","(1.16, 2.299]"
"(2.337, 5.426]","(1.16, 2.299]"
"(2.337, 5.426]","(1.16, 2.299]"
"(2.337, 5.426]","(1.16, 2.299]"
"(2.337, 5.426]","(1.16, 2.299]"
"(2.337, 5.426]","(1.16, 2.299]"
"(2.337, 5.426]","(1.16, 2.299]"
"(2.337, 5.426]","(1.16, 2.299]"
"(2.337, 5.426]","(1.16, 2.299]"
"(2.337, 5.426]","(1.16, 2.299]"
"(2.337, 5.426]","(1.16, 2.299]"
"(8.515, 11.603]","(2.299, 3.438]"
"(5.426, 8.515]","(1.16, 2.299]"
"(2.337, 5.426]","(1.16, 2.299]"
"(2.337, 5.426]","(1.16, 2.299]"
"(5.426, 8.515]","(1.16, 2.299]"
"(2.337, 5.426]","(1.16, 2.299]"
"(2.337, 5.426]","(1.16, 2.299]"
"(8.515, 11.603]","(1.16, 2.299]"
"(8.515, 11.603]","(2.299, 3.438]"
"(5.426, 8.515]","(2.299, 3.438]"
"(5.426, 8.515]","(1.16, 2.299]"
"(5.426, 8.515]","(0.0122, 1.16]"
"(5.426, 8.515]","(1.16, 2.299]"
"(2.337, 5.426]","(1.16, 2.299]"
"(2.337, 5.426]","(0.0122, 1.16]"
"(2.337, 5.426]","(0.0122, 1.16]"
"(-0.777, 2.337]","(0.0122, 1.16]"
"(2.337, 5.426]","(1.16, 2.299]"
"(-0.777, 2.337]","(1.16, 2.299]"
"(2.337, 5.426]","(2.299, 3.438]"
"(2.337, 5.426]","(2.299, 3.438]"
"(2.337, 5.426]","(1.16, 2.299]"
"(2.337, 5.426]","(2.299, 3.438]"
"(2.337, 5.426]","(3.438, 4.576]"
"(2.337, 5.426]","(2.299, 3.438]"
"(2.337, 5.426]","(1.16, 2.299]"
"(2.337, 5.426]","(3.438, 4.576]"
"(2.337, 5.426]","(1.16, 2.299]"
"(5.426, 8.515]","(0.0122, 1.16]"
"(11.603, 14.692]","(3.438, 4.576]"
"(8.515, 11.603]","(2.299, 3.438]"
"(5.426, 8.515]","(1.16, 2.299]"
"(-0.777, 2.337]","(3.438, 4.576]"
"(-0.777, 2.337]","(1.16, 2.299]"
"(-0.777, 2.337]","(1.16, 2.299]"
"(2.337, 5.426]","(0.0122, 1.16]"
"(2.337, 5.426]","(0.0122, 1.16]"
"(2.337, 5.426]","(0.0122, 1.16]"
"(2.337, 5.426]","(0.0122, 1.16]"
"(2.337, 5.426]","(0.0122, 1.16]"
"(5.426, 8.515]","(0.0122, 1.16]"
"(2.337, 5.426]","(0.0122, 1.16]"
"(2.337, 5.426]","(1.16, 2.299]"
"(2.337, 5.426]","(1.16, 2.299]"
"(5.426, 8.515]","(1.16, 2.299]"
"(11.603, 14.692]","(2.299, 3.438]"
"(14.692, 17.781]","(2.299, 3.438]"
"(14.692, 17.781]","(3.438, 4.576]"
"(11.603, 14.692]","(3.438, 4.576]"
"(8.515, 11.603]","(3.438, 4.576]"
"(11.603, 14.692]","(1.16, 2.299]"
"(11.603, 14.692]","(2.299, 3.438]"
"(11.603, 14.692]","(2.299, 3.438]"
"(11.603, 14.692]","(2.299, 3.438]"
"(8.515, 11.603]","(3.438, 4.576]"
"(8.515, 11.603]","(1.16, 2.299]"
"(5.426, 8.515]","(1.16, 2.299]"
"(5.426, 8.515]","(4.576, 5.715]"
"(8.515, 11.603]","(2.299, 3.438]"
"(8.515, 11.603]","(3.438, 4.576]"
"(5.426, 8.515]","(1.16, 2.299]"
"(5.426, 8.515]","(2.299, 3.438]"
"(5.426, 8.515]","(2.299, 3.438]"
"(5.426, 8.515]","(3.438, 4.576]"
"(8.515, 11.603]","(2.299, 3.438]"
"(11.603, 14.692]","(4.576, 5.715]"
"(5.426, 8.515]","(1.16, 2.299]"
"(11.603, 14.692]","(2.299, 3.438]"
"(11.603, 14.692]","(1.16, 2.299]"
"(8.515, 11.603]","(2.299, 3.438]"
"(8.515, 11.603]","(1.16, 2.299]"
"(8.515, 11.603]","(2.299, 3.438]"
"(8.515, 11.603]","(3.438, 4.576]"
"(8.515, 11.603]","(2.299, 3.438]"
"(8.515, 11.603]","(2.299, 3.438]"
"(11.603, 14.692]","(2.299, 3.438]"
"(8.515, 11.603]","(2.299, 3.438]"
"(11.603, 14.692]","(2.299, 3.438]"
"(11.603, 14.692]","(3.438, 4.576]"
"(8.515, 11.603]","(2.299, 3.438]"
"(5.426, 8.515]","(3.438, 4.576]"
"(5.426, 8.515]","(2.299, 3.438]"
"(5.426, 8.515]","(1.16, 2.299]"
"(8.515, 11.603]","(3.438, 4.576]"
"(11.603, 14.692]","(3.438, 4.576]"
"(14.692, 17.781]","(4.576, 5.715]"
"(14.692, 17.781]","(4.576, 5.715]"
"(11.603, 14.692]","(3.438, 4.576]"
"(14.692, 17.781]","(3.438, 4.576]"
"(14.692, 17.781]","(4.576, 5.715]"
"(11.603, 14.692]","(3.438, 4.576]"
"(11.603, 14.692]","(4.576, 5.715]"
"(14.692, 17.781]","(4.576, 5.715]"
"(14.692, 17.781]","(2.299, 3.438]"
"(14.692, 17.781]","(3.438, 4.576]"
"(11.603, 14.692]","(2.299, 3.438]"
"(8.515, 11.603]","(2.299, 3.438]"
"(14.692, 17.781]","(5.715, 6.854]"
"(11.603, 14.692]","(2.299, 3.438]"
"(14.692, 17.781]","(4.576, 5.715]"
"(11.603, 14.692]","(1.16, 2.299]"
"(11.603, 14.692]","(2.299, 3.438]"
"(8.515, 11.603]","(0.0122, 1.16]"
"(11.603, 14.692]","(0.0122, 1.16]"
"(8.515, 11.603]","(2.299, 3.438]"
"(8.515, 11.603]","(1.16, 2.299]"
"(8.515, 11.603]","(0.0122, 1.16]"
"(8.515, 11.603]","(0.0122, 1.16]"
"(11.603, 14.692]","(0.0122, 1.16]"
"(11.603, 14.692]","(0.0122, 1.16]"
"(11.603, 14.692]","(0.0122, 1.16]"
"(5.426, 8.515]","(2.299, 3.438]"
"(5.426, 8.515]","(2.299, 3.438]"
"(5.426, 8.515]","(1.16, 2.299]"
"(5.426, 8.515]","(1.16, 2.299]"
"(8.515, 11.603]","(2.299, 3.438]"
"(8.515, 11.603]","(3.438, 4.576]"
"(11.603, 14.692]","(3.438, 4.576]"
"(8.515, 11.603]","(2.299, 3.438]"
"(8.515, 11.603]","(3.438, 4.576]"
"(14.692, 17.781]","(4.576, 5.715]"
"(14.692, 17.781]","(3.438, 4.576]"
"(17.781, 20.87]","(6.854, 7.993]"
"(17.781, 20.87]","(5.715, 6.854]"
"(17.781, 20.87]","(4.576, 5.715]"
"(14.692, 17.781]","(4.576, 5.715]"
"(17.781, 20.87]","(4.576, 5.715]"
"(11.603, 14.692]","(4.576, 5.715]"
"(14.692, 17.781]","(4.576, 5.715]"
"(11.603, 14.692]","(2.299, 3.438]"
"(14.692, 17.781]","(4.576, 5.715]"
"(14.692, 17.781]","(4.576, 5.715]"
"(14.692, 17.781]","(5.715, 6.854]"
"(11.603, 14.692]","(4.576, 5.715]"
"(8.515, 11.603]","(3.438, 4.576]"
"(11.603, 14.692]","(2.299, 3.438]"
"(11.603, 14.692]","(4.576, 5.715]"
"(14.692, 17.781]","(3.438, 4.576]"
"(14.692, 17.781]","(4.576, 5.715]"
"(11.603, 14.692]","(3.438, 4.576]"
"(11.603, 14.692]","(3.438, 4.576]"
"(11.603, 14.692]","(4.576, 5.715]"
"(14.692, 17.781]","(3.438, 4.576]"
"(17.781, 20.87]","(4.576, 5.715]"
"(17.781, 20.87]","(3.438, 4.576]"
"(20.87, 23.959]","(2.299, 3.438]"
"(17.781, 20.87]","(4.576, 5.715]"
"(17.781, 20.87]","(4.576, 5.715]"
"(20.87, 23.959]","(7.993, 9.131]"
"(17.781, 20.87]","(4.576, 5.715]"
"(14.692, 17.781]","(4.576, 5.715]"
"(17.781, 20.87]","(4.576, 5.715]"
"(17.781, 20.87]","(4.576, 5.715]"
"(17.781, 20.87]","(4.576, 5.715]"
"(17.781, 20.87]","(4.576, 5.715]"
"(17.781, 20.87]","(4.576, 5.715]"
"(17.781, 20.87]","(4.576, 5.715]"
"(20.87, 23.959]","(4.576, 5.715]"
"(20.87, 23.959]","(4.576, 5.715]"
"(20.87, 23.959]","(4.576, 5.715]"
"(17.781, 20.87]","(3.438, 4.576]"
"(20.87, 23.959]","(4.576, 5.715]"
"(20.87, 23.959]","(3.438, 4.576]"
"(20.87, 23.959]","(4.576, 5.715]"
"(20.87, 23.959]","(5.715, 6.854]"
"(17.781, 20.87]","(3.438, 4.576]"
"(20.87, 23.959]","(4.576, 5.715]"
"(17.781, 20.87]","(4.576, 5.715]"
"(20.87, 23.959]","(3.438, 4.576]"
"(20.87, 23.959]","(1.16, 2.299]"
"(20.87, 23.959]","(4.576, 5.715]"
"(17.781, 20.87]","(3.438, 4.576]"
"(17.781, 20.87]","(6.854, 7.993]"
"(14.692, 17.781]","(2.299, 3.438]"
"(17.781, 20.87]","(3.438, 4.576]"
"(14.692, 17.781]","(4.576, 5.715]"
"(11.603, 14.692]","(3.438, 4.576]"
"(14.692, 17.781]","(3.438, 4.576]"
"(14.692, 17.781]","(3.438, 4.576]"
"(14.692, 17.781]","(3.438, 4.576]"
"(14.692, 17.781]","(2.299, 3.438]"
