A,B,C,D,E
"(19.552, 20.268]","(24.617, 25.488]","(11.285, 12.352]","(106.222, 110.953]","(356.487, 363.003]"
"(21.018, 21.638]","(17.947, 18.668]","(12.352, 13.093]","(97.404, 100.584]","(340.647, 347.326]"
"(17.394, 18.202]","(25.488, 27.003]","(8.359, 10.201]","(110.953, 113.844]","(363.003, 370.785]"
"(18.87, 19.552]","(23.387, 24.617]","(16.54, 17.455]","(100.584, 102.563]","(356.487, 363.003]"
"(12.061, 13.739]","(25.488, 27.003]","(6.37, 8.359]","(97.404, 100.584]","(308.064, 317.021]"
"(7.015, 12.061]","(27.003, 33.557]","(16.051, 16.54]","(106.222, 110.953]","(363.003, 370.785]"
"(21.018, 21.638]","(23.387, 24.617]","(16.54, 17.455]","(113.844, 116.741]","(395.295, 415.54]"
"(15.358, 16.732]","(17.947, 18.668]","(13.093, 13.726]","(71.852, 79.725]","(252.301, 277.347]"
"(21.638, 22.622]","(20.725, 21.362]","(6.37, 8.359]","(106.222, 110.953]","(347.326, 356.487]"
"(23.95, 24.828]","(21.362, 22.261]","(13.726, 14.672]","(116.741, 122.049]","(395.295, 415.54]"
"(19.552, 20.268]","(20.725, 21.362]","(11.285, 12.352]","(106.222, 110.953]","(356.487, 363.003]"
"(21.018, 21.638]","(24.617, 25.488]","(16.051, 16.54]","(128.19, 144.685]","(438.081, 487.393]"
"(12.061, 13.739]","(20.725, 21.362]","(8.359, 10.201]","(84.417, 87.947]","(252.301, 277.347]"
"(23.95, 24.828]","(23.387, 24.617]","(22.314, 26.976]","(128.19, 144.685]","(438.081, 487.393]"
"(7.015, 12.061]","(18.668, 19.322]","(15.323, 16.051]","(79.725, 82.434]","(277.347, 290.136]"
"(17.394, 18.202]","(23.387, 24.617]","(10.201, 11.285]","(110.953, 113.844]","(363.003, 370.785]"
"(13.739, 15.358]","(17.094, 17.947]","(11.285, 12.352]","(71.852, 79.725]","(277.347, 290.136]"
"(19.552, 20.268]","(20.034, 20.725]","(15.323, 16.051]","(100.584, 102.563]","(347.326, 356.487]"
"(18.87, 19.552]","(19.322, 20.034]","(13.726, 14.672]","(97.404, 100.584]","(347.326, 356.487]"
"(12.061, 13.739]","(23.387, 24.617]","(14.672, 15.323]","(91.49, 94.728]","(326.746, 340.647]"
"(16.732, 17.394]","(21.362, 22.261]","(13.093, 13.726]","(102.563, 106.222]","(340.647, 347.326]"
"(12.061, 13.739]","(19.322, 20.034]","(17.455, 18.063]","(79.725, 82.434]","(290.136, 301.591]"
"(16.732, 17.394]","(24.617, 25.488]","(11.285, 12.352]","(102.563, 106.222]","(347.326, 356.487]"
"(21.638, 22.622]","(23.387, 24.617]","(16.54, 17.455]","(106.222, 110.953]","(382.554, 395.295]"
"(12.061, 13.739]","(15.277, 16.368]","(17.455, 18.063]","(42.206, 71.852]","(160.334, 252.301]"
"(27.615, 35.51]","(18.668, 19.322]","(12.352, 13.093]","(110.953, 113.844]","(370.785, 382.554]"
"(17.394, 18.202]","(21.362, 22.261]","(16.051, 16.54]","(100.584, 102.563]","(347.326, 356.487]"
"(22.622, 23.95]","(27.003, 33.557]","(20.967, 22.314]","(122.049, 128.19]","(438.081, 487.393]"
"(27.615, 35.51]","(25.488, 27.003]","(18.063, 19.223]","(128.19, 144.685]","(438.081, 487.393]"
"(7.015, 12.061]","(17.947, 18.668]","(10.201, 11.285]","(84.417, 87.947]","(290.136, 301.591]"
"(17.394, 18.202]","(15.277, 16.368]","(14.672, 15.323]","(79.725, 82.434]","(277.347, 290.136]"
"(18.202, 18.87]","(25.488, 27.003]","(22.314, 26.976]","(110.953, 113.844]","(395.295, 415.54]"
"(13.739, 15.358]","(20.034, 20.725]","(18.063, 19.223]","(87.947, 91.49]","(326.746, 340.647]"
"(24.828, 25.972]","(14.334, 15.277]","(16.54, 17.455]","(87.947, 91.49]","(317.021, 326.746]"
"(18.87, 19.552]","(16.368, 17.094]","(10.201, 11.285]","(87.947, 91.49]","(301.591, 308.064]"
"(25.972, 27.615]","(24.617, 25.488]","(19.223, 20.967]","(128.19, 144.685]","(438.081, 487.393]"
