A,B,C,D,E
"(19.896, 21.457]","(23.011, 25.414]","(11.495, 13.424]","(104.525, 113.207]","(360.588, 378.653]"
"(19.896, 21.457]","(18.238, 19.646]","(11.495, 13.424]","(98.653, 104.525]","(321.4, 344.957]"
"(16.98, 18.555]","(25.414, 33.557]","(0.479, 8.444]","(104.525, 113.207]","(360.588, 378.653]"
"(18.555, 19.896]","(23.011, 25.414]","(16.392, 17.92]","(98.653, 104.525]","(344.957, 360.588]"
"(7.015, 13.939]","(25.414, 33.557]","(0.479, 8.444]","(92.645, 98.653]","(303.443, 321.4]"
"(7.015, 13.939]","(25.414, 33.557]","(16.392, 17.92]","(104.525, 113.207]","(360.588, 378.653]"
"(19.896, 21.457]","(23.011, 25.414]","(16.392, 17.92]","(113.207, 121.557]","(378.653, 414.734]"
"(13.939, 16.98]","(18.238, 19.646]","(13.424, 14.916]","(42.206, 79.972]","(160.334, 277.976]"
"(21.457, 23.489]","(19.646, 21.181]","(0.479, 8.444]","(104.525, 113.207]","(344.957, 360.588]"
"(23.489, 25.925]","(21.181, 23.011]","(13.424, 14.916]","(113.207, 121.557]","(378.653, 414.734]"
"(19.896, 21.457]","(19.646, 21.181]","(8.444, 11.495]","(104.525, 113.207]","(360.588, 378.653]"
"(19.896, 21.457]","(23.011, 25.414]","(16.392, 17.92]","(121.557, 144.685]","(414.734, 487.393]"
"(7.015, 13.939]","(21.181, 23.011]","(8.444, 11.495]","(79.972, 85.919]","(160.334, 277.976]"
"(23.489, 25.925]","(23.011, 25.414]","(20.833, 26.976]","(121.557, 144.685]","(414.734, 487.393]"
"(7.015, 13.939]","(18.238, 19.646]","(14.916, 16.392]","(79.972, 85.919]","(277.976, 303.443]"
"(16.98, 18.555]","(23.011, 25.414]","(8.444, 11.495]","(104.525, 113.207]","(360.588, 378.653]"
"(13.939, 16.98]","(16.579, 18.238]","(11.495, 13.424]","(42.206, 79.972]","(277.976, 303.443]"
"(19.896, 21.457]","(19.646, 21.181]","(14.916, 16.392]","(98.653, 104.525]","(344.957, 360.588]"
"(18.555, 19.896]","(18.238, 19.646]","(13.424, 14.916]","(92.645, 98.653]","(344.957, 360.588]"
"(7.015, 13.939]","(23.011, 25.414]","(13.424, 14.916]","(92.645, 98.653]","(321.4, 344.957]"
"(13.939, 16.98]","(21.181, 23.011]","(11.495, 13.424]","(98.653, 104.525]","(344.957, 360.588]"
"(7.015, 13.939]","(19.646, 21.181]","(16.392, 17.92]","(79.972, 85.919]","(277.976, 303.443]"
