A,B,C,D,E
"(18.766, 21.141]","(24.054, 33.557]","(10.583, 13.617]","(103.744, 115.16]","(357.999, 390.796]"
"(21.141, 24.495]","(18.569, 20.883]","(10.583, 13.617]","(94.318, 103.744]","(324.972, 357.999]"
"(15.755, 18.766]","(24.054, 33.557]","(0.479, 10.583]","(103.744, 115.16]","(357.999, 390.796]"
"(18.766, 21.141]","(20.883, 24.054]","(16.191, 18.638]","(94.318, 103.744]","(324.972, 357.999]"
"(7.015, 15.755]","(24.054, 33.557]","(0.479, 10.583]","(94.318, 103.744]","(294.929, 324.972]"
"(7.015, 15.755]","(24.054, 33.557]","(16.191, 18.638]","(103.744, 115.16]","(357.999, 390.796]"
"(21.141, 24.495]","(24.054, 33.557]","(16.191, 18.638]","(103.744, 115.16]","(390.796, 487.393]"
"(7.015, 15.755]","(15.695, 18.569]","(13.617, 16.191]","(42.206, 83.218]","(160.334, 294.929]"
"(21.141, 24.495]","(20.883, 24.054]","(0.479, 10.583]","(103.744, 115.16]","(324.972, 357.999]"
"(24.495, 35.51]","(20.883, 24.054]","(13.617, 16.191]","(115.16, 144.685]","(390.796, 487.393]"
"(18.766, 21.141]","(20.883, 24.054]","(10.583, 13.617]","(103.744, 115.16]","(357.999, 390.796]"
"(21.141, 24.495]","(24.054, 33.557]","(16.191, 18.638]","(115.16, 144.685]","(390.796, 487.393]"
"(7.015, 15.755]","(20.883, 24.054]","(0.479, 10.583]","(83.218, 94.318]","(160.334, 294.929]"
"(21.141, 24.495]","(24.054, 33.557]","(18.638, 26.976]","(115.16, 144.685]","(390.796, 487.393]"
"(7.015, 15.755]","(18.569, 20.883]","(13.617, 16.191]","(42.206, 83.218]","(160.334, 294.929]"
"(15.755, 18.766]","(20.883, 24.054]","(0.479, 10.583]","(103.744, 115.16]","(357.999, 390.796]"
"(7.015, 15.755]","(15.695, 18.569]","(10.583, 13.617]","(42.206, 83.218]","(160.334, 294.929]"
"(18.766, 21.141]","(18.569, 20.883]","(13.617, 16.191]","(94.318, 103.744]","(324.972, 357.999]"
"(18.766, 21.141]","(18.569, 20.883]","(13.617, 16.191]","(94.318, 103.744]","(324.972, 357.999]"
"(7.015, 15.755]","(20.883, 24.054]","(13.617, 16.191]","(83.218, 94.318]","(324.972, 357.999]"
"(15.755, 18.766]","(20.883, 24.054]","(10.583, 13.617]","(94.318, 103.744]","(324.972, 357.999]"
"(7.015, 15.755]","(18.569, 20.883]","(16.191, 18.638]","(42.206, 83.218]","(294.929, 324.972]"
