A,B,C,D,E
"(19.712, 21.77]","(15.668, 18.011]","(-9.552, 5.208]","(91.558, 99.103]","(262.395, 293.62]"
"(21.77, 23.93]","(19.947, 21.804]","(13.141, 14.972]","(107.74, 115.437]","(343.03, 367.442]"
"(15.936, 17.774]","(26.377, 29.848]","(8.651, 11.071]","(115.437, 124.7]","(392.594, 420.797]"
"(17.774, 19.712]","(21.804, 23.925]","(14.972, 17.273]","(107.74, 115.437]","(367.442, 392.594]"
"(9.474, 13.153]","(15.668, 18.011]","(17.273, 19.526]","(73.079, 83.225]","(262.395, 293.62]"
"(-4.7700000000000005, 9.474]","(19.947, 21.804]","(19.526, 22.207]","(3.577, 59.743]","(57.510000000000005, 220.596]"
"(21.77, 23.93]","(26.377, 29.848]","(22.207, 25.534]","(115.437, 124.7]","(392.594, 420.797]"
"(9.474, 13.153]","(21.804, 23.925]","(-9.552, 5.208]","(91.558, 99.103]","(293.62, 319.244]"
"(21.77, 23.93]","(9.278, 12.926]","(8.651, 11.071]","(83.225, 91.558]","(262.395, 293.62]"
"(26.805, 30.205]","(9.278, 12.926]","(17.273, 19.526]","(99.103, 107.74]","(343.03, 367.442]"
"(19.712, 21.77]","(12.926, 15.668]","(14.972, 17.273]","(59.743, 73.079]","(220.596, 262.395]"
"(21.77, 23.93]","(26.377, 29.848]","(25.534, 40.324]","(124.7, 138.777]","(469.259, 626.153]"
"(-4.7700000000000005, 9.474]","(19.947, 21.804]","(5.208, 8.651]","(73.079, 83.225]","(220.596, 262.395]"
"(23.93, 26.805]","(18.011, 19.947]","(14.972, 17.273]","(107.74, 115.437]","(367.442, 392.594]"
"(-4.7700000000000005, 9.474]","(21.804, 23.925]","(25.534, 40.324]","(73.079, 83.225]","(293.62, 319.244]"
"(15.936, 17.774]","(9.278, 12.926]","(25.534, 40.324]","(73.079, 83.225]","(293.62, 319.244]"
"(9.474, 13.153]","(19.947, 21.804]","(19.526, 22.207]","(91.558, 99.103]","(343.03, 367.442]"
