A,B,C,D,E
"(19.363, 20.313]","(24.846, 25.814]","(11.962, 12.845]","(107.11, 110.526]","(356.57, 367.472]"
"(21.263, 22.213]","(18.07, 19.038]","(11.962, 12.845]","(96.862, 100.278]","(334.766, 345.668]"
"(17.464, 18.413]","(24.846, 25.814]","(7.546, 8.429]","(110.526, 113.941]","(356.57, 367.472]"
"(18.413, 19.363]","(22.91, 23.878]","(16.378, 17.261]","(100.278, 103.694]","(356.57, 367.472]"
"(12.715, 13.664]","(24.846, 25.814]","(7.546, 8.429]","(96.862, 100.278]","(302.06, 312.962]"
"(6.987, 7.965]","(31.621, 32.589]","(16.378, 17.261]","(107.11, 110.526]","(356.57, 367.472]"
"(21.263, 22.213]","(23.878, 24.846]","(16.378, 17.261]","(113.941, 117.357]","(389.276, 400.178]"
"(15.564, 16.514]","(18.07, 19.038]","(12.845, 13.728]","(76.366, 79.782]","(269.354, 280.256]"
"(21.263, 22.213]","(20.006, 20.974]","(7.546, 8.429]","(107.11, 110.526]","(345.668, 356.57]"
"(24.112, 25.062]","(21.942, 22.91]","(13.728, 14.611]","(117.357, 120.773]","(389.276, 400.178]"
"(19.363, 20.313]","(20.974, 21.942]","(11.078, 11.962]","(107.11, 110.526]","(356.57, 367.472]"
"(21.263, 22.213]","(23.878, 24.846]","(16.378, 17.261]","(127.605, 131.021]","(432.883, 443.785]"
"(11.765, 12.715]","(20.974, 21.942]","(9.312, 10.195]","(83.198, 86.614]","(269.354, 280.256]"
"(23.163, 24.112]","(23.878, 24.846]","(23.443, 24.326]","(131.021, 134.437]","(476.491, 487.393]"
"(10.815, 11.765]","(18.07, 19.038]","(15.494, 16.378]","(79.782, 83.198]","(280.256, 291.158]"
"(17.464, 18.413]","(22.91, 23.878]","(10.195, 11.078]","(110.526, 113.941]","(356.57, 367.472]"
"(14.614, 15.564]","(17.102, 18.07]","(11.962, 12.845]","(76.366, 79.782]","(280.256, 291.158]"
"(19.363, 20.313]","(20.006, 20.974]","(14.611, 15.494]","(100.278, 103.694]","(345.668, 356.57]"
"(19.363, 20.313]","(19.038, 20.006]","(13.728, 14.611]","(96.862, 100.278]","(345.668, 356.57]"
"(11.765, 12.715]","(22.91, 23.878]","(14.611, 15.494]","(90.03, 93.446]","(323.864, 334.766]"
