A,B,C,D,E
"(20.228, 21.092]","(20.334, 21.367]","(21.502, 22.704]","(94.593, 98.176]","(363.099, 373.621]"
"(21.898, 22.75]","(16.643, 17.804]","(4.415, 6.041]","(91.089, 94.593]","(271.081, 283.159]"
"(15.843, 16.85]","(14.709, 15.771]","(6.041, 7.4]","(87.037, 91.089]","(271.081, 283.159]"
"(17.512, 18.281]","(24.271, 25.447]","(25.973, 27.824]","(116.362, 120.006]","(436.474, 449.255]"
"(7.382, 9.286]","(12.042, 13.494]","(8.643, 9.811]","(52.922, 60.676]","(195.895, 227.752]"
"(-7.8660000000000005, 3.773]","(10.901, 12.042]","(6.041, 7.4]","(6.662, 39.878]","(62.275000000000006, 156.95]"
"(21.898, 22.75]","(14.709, 15.771]","(16.296, 17.204]","(76.812, 80.023]","(271.081, 283.159]"
"(11.365, 12.568]","(-7.128, 3.985]","(10.928, 11.85]","(6.662, 39.878]","(62.275000000000006, 156.95]"
"(22.75, 23.705]","(22.275, 23.233]","(25.973, 27.824]","(124.432, 128.255]","(449.255, 467.203]"
"(27.551, 29.089]","(29.089, 30.608]","(14.667, 15.504]","(147.145, 156.066]","(487.808, 522.084]"
"(19.317, 20.228]","(13.494, 14.709]","(-0.545, 2.153]","(66.945, 72.109]","(195.895, 227.752]"
"(21.898, 22.75]","(19.46, 20.334]","(14.667, 15.504]","(101.541, 105.675]","(351.883, 363.099]"
"(3.773, 7.382]","(35.628, 51.947]","(8.643, 9.811]","(134.512, 140.128]","(436.474, 449.255]"
"(26.158, 27.551]","(21.367, 22.275]","(6.041, 7.4]","(124.432, 128.255]","(373.621, 386.599]"
"(3.773, 7.382]","(15.771, 16.643]","(31.308, 43.49]","(60.676, 66.945]","(292.94, 306.233]"
"(14.938, 15.843]","(18.598, 19.46]","(2.153, 4.415]","(83.676, 87.037]","(283.159, 292.94]"
"(9.286, 11.365]","(26.64, 27.555]","(11.85, 12.848]","(83.676, 87.037]","(292.94, 306.233]"
"(19.317, 20.228]","(30.608, 32.331]","(10.928, 11.85]","(120.006, 124.432]","(386.599, 397.263]"
"(18.281, 19.317]","(16.643, 17.804]","(8.643, 9.811]","(91.089, 94.593]","(292.94, 306.233]"
"(3.773, 7.382]","(9.274, 10.901]","(10.928, 11.85]","(39.878, 52.922]","(62.275000000000006, 156.95]"
"(14.099, 14.938]","(-7.128, 3.985]","(8.643, 9.811]","(6.662, 39.878]","(62.275000000000006, 156.95]"
"(7.382, 9.286]","(14.709, 15.771]","(11.85, 12.848]","(39.878, 52.922]","(156.95, 195.895]"
"(14.099, 14.938]","(10.901, 12.042]","(4.415, 6.041]","(72.109, 76.812]","(242.656, 258.544]"
"(22.75, 23.705]","(6.56, 9.274]","(22.704, 23.966]","(52.922, 60.676]","(227.752, 242.656]"
"(3.773, 7.382]","(25.447, 26.64]","(18.142, 19.254]","(98.176, 101.541]","(327.588, 339.999]"
"(32.354, 35.465]","(20.334, 21.367]","(-12.620999999999999, -0.545]","(134.512, 140.128]","(373.621, 386.599]"
"(14.938, 15.843]","(19.46, 20.334]","(14.667, 15.504]","(87.037, 91.089]","(316.286, 327.588]"
"(24.981, 26.158]","(15.771, 16.643]","(20.261, 21.502]","(113.194, 116.362]","(397.263, 408.993]"
"(35.465, 47.918]","(35.628, 51.947]","(25.973, 27.824]","(156.066, 199.155]","(522.084, 660.64]"
"(3.773, 7.382]","(26.64, 27.555]","(15.504, 16.296]","(83.676, 87.037]","(292.94, 306.233]"
"(14.938, 15.843]","(9.274, 10.901]","(19.254, 20.261]","(52.922, 60.676]","(195.895, 227.752]"
"(16.85, 17.512]","(27.555, 29.089]","(9.811, 10.928]","(113.194, 116.362]","(363.099, 373.621]"
"(11.365, 12.568]","(9.274, 10.901]","(23.966, 25.973]","(52.922, 60.676]","(227.752, 242.656]"
"(29.089, 30.638]","(16.643, 17.804]","(9.811, 10.928]","(109.342, 113.194]","(363.099, 373.621]"
"(18.281, 19.317]","(19.46, 20.334]","(-0.545, 2.153]","(87.037, 91.089]","(271.081, 283.159]"
"(30.638, 32.354]","(3.985, 6.56]","(-0.545, 2.153]","(72.109, 76.812]","(195.895, 227.752]"
"(14.938, 15.843]","(9.274, 10.901]","(13.711, 14.667]","(66.945, 72.109]","(242.656, 258.544]"
"(22.75, 23.705]","(32.331, 35.628]","(19.254, 20.261]","(156.066, 199.155]","(522.084, 660.64]"
"(15.843, 16.85]","(23.233, 24.271]","(-0.545, 2.153]","(105.675, 109.342]","(316.286, 327.588]"
"(15.843, 16.85]","(29.089, 30.608]","(15.504, 16.296]","(134.512, 140.128]","(449.255, 467.203]"
"(21.898, 22.75]","(9.274, 10.901]","(15.504, 16.296]","(83.676, 87.037]","(292.94, 306.233]"
"(24.981, 26.158]","(6.56, 9.274]","(19.254, 20.261]","(80.023, 83.676]","(316.286, 327.588]"
"(11.365, 12.568]","(12.042, 13.494]","(14.667, 15.504]","(76.812, 80.023]","(283.159, 292.94]"
"(11.365, 12.568]","(35.628, 51.947]","(-0.545, 2.153]","(134.512, 140.128]","(408.993, 424.355]"
"(12.568, 14.099]","(25.447, 26.64]","(4.415, 6.041]","(109.342, 113.194]","(339.999, 351.883]"
"(18.281, 19.317]","(32.331, 35.628]","(-0.545, 2.153]","(128.255, 134.512]","(386.599, 397.263]"
"(3.773, 7.382]","(10.901, 12.042]","(8.643, 9.811]","(6.662, 39.878]","(62.275000000000006, 156.95]"
"(17.512, 18.281]","(3.985, 6.56]","(10.928, 11.85]","(52.922, 60.676]","(156.95, 195.895]"
"(29.089, 30.638]","(17.804, 18.598]","(-0.545, 2.153]","(116.362, 120.006]","(351.883, 363.099]"
"(7.382, 9.286]","(26.64, 27.555]","(6.041, 7.4]","(98.176, 101.541]","(316.286, 327.588]"
"(17.512, 18.281]","(3.985, 6.56]","(-12.620999999999999, -0.545]","(39.878, 52.922]","(62.275000000000006, 156.95]"
"(35.465, 47.918]","(6.56, 9.274]","(16.296, 17.204]","(101.541, 105.675]","(351.883, 363.099]"
