X,Y
0,"(1.297, 2.245]"
1,"(4.131, 4.461]"
1,"(7.469, 9.987]"
1,"(7.469, 9.987]"
1,"(3.731, 4.131]"
1,"(2.245, 2.842]"
1,"(2.245, 2.842]"
1,"(3.731, 4.131]"
1,"(3.731, 4.131]"
1,"(4.86, 5.153]"
0,"(5.602, 6.052]"
1,"(2.245, 2.842]"
0,"(5.153, 5.602]"
1,"(3.367, 3.731]"
1,"(2.842, 3.367]"
1,"(-0.815, 1.297]"
0,"(5.153, 5.602]"
1,"(2.842, 3.367]"
1,"(2.842, 3.367]"
1,"(1.297, 2.245]"
1,"(5.153, 5.602]"
1,"(4.461, 4.86]"
1,"(-0.815, 1.297]"
1,"(5.602, 6.052]"
1,"(4.131, 4.461]"
1,"(4.461, 4.86]"
0,"(6.619, 7.469]"
1,"(5.153, 5.602]"
0,"(3.367, 3.731]"
1,"(6.619, 7.469]"
1,"(2.245, 2.842]"
1,"(2.842, 3.367]"
1,"(5.153, 5.602]"
1,"(-0.815, 1.297]"
0,"(7.469, 9.987]"
1,"(2.245, 2.842]"
1,"(2.842, 3.367]"
1,"(7.469, 9.987]"
1,"(-0.815, 1.297]"
1,"(-0.815, 1.297]"
1,"(4.461, 4.86]"
1,"(1.297, 2.245]"
0,"(3.731, 4.131]"
1,"(3.367, 3.731]"
1,"(4.461, 4.86]"
0,"(5.153, 5.602]"
1,"(4.86, 5.153]"
1,"(-0.815, 1.297]"
0,"(7.469, 9.987]"
1,"(-0.815, 1.297]"
1,"(4.131, 4.461]"
1,"(7.469, 9.987]"
0,"(4.86, 5.153]"
1,"(5.602, 6.052]"
1,"(1.297, 2.245]"
1,"(-0.815, 1.297]"
0,"(2.245, 2.842]"
1,"(2.842, 3.367]"
1,"(6.619, 7.469]"
1,"(4.461, 4.86]"
1,"(5.153, 5.602]"
1,"(7.469, 9.987]"
1,"(4.131, 4.461]"
1,"(3.367, 3.731]"
1,"(4.461, 4.86]"
1,"(5.602, 6.052]"
1,"(3.731, 4.131]"
1,"(4.461, 4.86]"
1,"(3.367, 3.731]"
1,"(3.731, 4.131]"
1,"(6.619, 7.469]"
0,"(4.86, 5.153]"
0,"(6.619, 7.469]"
1,"(3.367, 3.731]"
1,"(4.131, 4.461]"
1,"(1.297, 2.245]"
0,"(6.052, 6.619]"
1,"(3.731, 4.131]"
1,"(5.602, 6.052]"
1,"(3.367, 3.731]"
1,"(6.052, 6.619]"
1,"(6.619, 7.469]"
0,"(6.619, 7.469]"
1,"(4.131, 4.461]"
0,"(6.052, 6.619]"
1,"(5.602, 6.052]"
0,"(5.602, 6.052]"
1,"(6.052, 6.619]"
1,"(6.052, 6.619]"
0,"(6.052, 6.619]"
1,"(2.842, 3.367]"
1,"(6.052, 6.619]"
1,"(1.297, 2.245]"
1,"(2.245, 2.842]"
1,"(1.297, 2.245]"
0,"(4.86, 5.153]"
0,"(7.469, 9.987]"
1,"(4.86, 5.153]"
1,"(4.131, 4.461]"
1,"(4.86, 5.153]"
