A,B,C,D,E
"(19.9, 20.33]","(18.718, 19.112]","(15.859, 16.39]","(97.963, 100.261]","(339.807, 345.227]"
"(20.33, 20.746]","(14.191, 17.153]","(15.076, 15.439]","(77.823, 89.274]","(276.74100000000004, 311.645]"
"(19.103, 19.522]","(21.904, 22.72]","(16.39, 17.087]","(104.68, 106.898]","(365.951, 374.593]"
"(19.522, 19.9]","(14.191, 17.153]","(16.39, 17.087]","(77.823, 89.274]","(276.74100000000004, 311.645]"
"(17.254, 18.064]","(18.718, 19.112]","(15.859, 16.39]","(77.823, 89.274]","(311.645, 322.206]"
"(13.807, 17.254]","(19.112, 19.46]","(16.39, 17.087]","(77.823, 89.274]","(276.74100000000004, 311.645]"
"(20.33, 20.746]","(21.198, 21.904]","(15.859, 16.39]","(106.898, 109.507]","(365.951, 374.593]"
"(18.064, 18.656]","(19.912, 20.323]","(17.897, 20.606]","(97.963, 100.261]","(350.535, 355.006]"
"(20.746, 21.347]","(20.72, 21.198]","(13.205, 13.775]","(106.898, 109.507]","(360.285, 365.951]"
"(21.347, 21.874]","(19.46, 19.912]","(15.076, 15.439]","(103.128, 104.68]","(355.006, 360.285]"
"(19.9, 20.33]","(18.718, 19.112]","(15.439, 15.859]","(96.334, 97.963]","(333.765, 339.807]"
"(20.33, 20.746]","(21.904, 22.72]","(14.285, 14.634]","(106.898, 109.507]","(360.285, 365.951]"
"(13.807, 17.254]","(21.904, 22.72]","(15.076, 15.439]","(100.261, 101.731]","(345.227, 350.535]"
"(21.347, 21.874]","(19.912, 20.323]","(15.439, 15.859]","(97.963, 100.261]","(345.227, 350.535]"
"(13.807, 17.254]","(20.323, 20.72]","(14.285, 14.634]","(96.334, 97.963]","(333.765, 339.807]"
"(18.656, 19.103]","(19.912, 20.323]","(17.087, 17.897]","(97.963, 100.261]","(345.227, 350.535]"
"(17.254, 18.064]","(18.154, 18.718]","(13.775, 14.285]","(89.274, 92.944]","(311.645, 322.206]"
"(19.9, 20.33]","(21.198, 21.904]","(15.439, 15.859]","(101.731, 103.128]","(350.535, 355.006]"
"(19.522, 19.9]","(22.72, 25.67]","(15.439, 15.859]","(109.507, 120.398]","(374.593, 403.509]"
"(13.807, 17.254]","(18.154, 18.718]","(14.634, 15.076]","(77.823, 89.274]","(276.74100000000004, 311.645]"
"(18.656, 19.103]","(19.46, 19.912]","(14.285, 14.634]","(96.334, 97.963]","(333.765, 339.807]"
"(13.807, 17.254]","(20.323, 20.72]","(9.576, 12.272]","(92.944, 94.944]","(311.645, 322.206]"
"(18.656, 19.103]","(18.154, 18.718]","(9.576, 12.272]","(96.334, 97.963]","(322.206, 328.318]"
"(20.33, 20.746]","(22.72, 25.67]","(14.285, 14.634]","(106.898, 109.507]","(360.285, 365.951]"
"(13.807, 17.254]","(18.154, 18.718]","(13.205, 13.775]","(77.823, 89.274]","(276.74100000000004, 311.645]"
"(22.605, 26.204]","(20.323, 20.72]","(12.272, 13.205]","(109.507, 120.398]","(365.951, 374.593]"
"(18.656, 19.103]","(19.46, 19.912]","(14.634, 15.076]","(96.334, 97.963]","(328.318, 333.765]"
"(20.746, 21.347]","(19.912, 20.323]","(16.39, 17.087]","(100.261, 101.731]","(350.535, 355.006]"
"(22.605, 26.204]","(19.46, 19.912]","(14.285, 14.634]","(106.898, 109.507]","(365.951, 374.593]"
"(13.807, 17.254]","(22.72, 25.67]","(9.576, 12.272]","(101.731, 103.128]","(339.807, 345.227]"
"(18.656, 19.103]","(20.72, 21.198]","(13.205, 13.775]","(103.128, 104.68]","(355.006, 360.285]"
"(19.103, 19.522]","(22.72, 25.67]","(17.897, 20.606]","(106.898, 109.507]","(374.593, 403.509]"
"(18.064, 18.656]","(21.904, 22.72]","(12.272, 13.205]","(100.261, 101.731]","(339.807, 345.227]"
"(21.874, 22.605]","(17.153, 18.154]","(14.634, 15.076]","(94.944, 96.334]","(328.318, 333.765]"
"(19.522, 19.9]","(18.154, 18.718]","(13.205, 13.775]","(96.334, 97.963]","(328.318, 333.765]"
"(21.874, 22.605]","(20.323, 20.72]","(14.634, 15.076]","(104.68, 106.898]","(360.285, 365.951]"
"(18.656, 19.103]","(21.904, 22.72]","(17.897, 20.606]","(106.898, 109.507]","(374.593, 403.509]"
"(20.33, 20.746]","(19.46, 19.912]","(15.859, 16.39]","(100.261, 101.731]","(345.227, 350.535]"
"(19.103, 19.522]","(21.904, 22.72]","(13.775, 14.285]","(104.68, 106.898]","(355.006, 360.285]"
"(19.103, 19.522]","(18.154, 18.718]","(14.634, 15.076]","(89.274, 92.944]","(311.645, 322.206]"
"(20.33, 20.746]","(18.718, 19.112]","(17.087, 17.897]","(100.261, 101.731]","(355.006, 360.285]"
"(20.746, 21.347]","(19.46, 19.912]","(13.775, 14.285]","(101.731, 103.128]","(345.227, 350.535]"
