A,B,C,D,E
"(19.758, 20.254]","(18.783, 19.242]","(15.753, 16.194]","(98.259, 99.962]","(337.59, 342.661]"
"(20.254, 20.75]","(14.181, 14.651]","(15.312, 15.753]","(84.636, 86.339]","(297.025, 302.095]"
"(18.766, 19.262]","(21.997, 22.456]","(16.194, 16.635]","(105.071, 106.774]","(362.944, 368.014]"
"(19.262, 19.758]","(16.029, 16.488]","(16.194, 16.635]","(86.339, 88.042]","(307.166, 312.237]"
"(17.279, 17.775]","(18.783, 19.242]","(16.194, 16.635]","(88.042, 89.744]","(312.237, 317.308]"
"(14.799, 15.295]","(18.783, 19.242]","(16.194, 16.635]","(86.339, 88.042]","(307.166, 312.237]"
"(20.254, 20.75]","(21.538, 21.997]","(15.753, 16.194]","(106.774, 108.477]","(368.014, 373.085]"
"(17.775, 18.27]","(20.161, 20.62]","(18.841, 19.282]","(98.259, 99.962]","(347.732, 352.802]"
"(20.75, 21.246]","(21.079, 21.538]","(13.106, 13.548]","(108.477, 110.18]","(362.944, 368.014]"
"(21.741, 22.237]","(19.701, 20.161]","(14.871, 15.312]","(103.368, 105.071]","(352.802, 357.873]"
"(19.758, 20.254]","(18.324, 18.783]","(15.312, 15.753]","(96.556, 98.259]","(337.59, 342.661]"
"(20.254, 20.75]","(21.997, 22.456]","(14.43, 14.871]","(106.774, 108.477]","(357.873, 362.944]"
"(16.783, 17.279]","(22.456, 22.915]","(15.312, 15.753]","(99.962, 101.665]","(347.732, 352.802]"
"(21.246, 21.741]","(19.701, 20.161]","(15.312, 15.753]","(98.259, 99.962]","(342.661, 347.732]"
"(16.287, 16.783]","(20.161, 20.62]","(13.989, 14.43]","(96.556, 98.259]","(332.52, 337.59]"
"(18.766, 19.262]","(20.161, 20.62]","(17.077, 17.518]","(98.259, 99.962]","(347.732, 352.802]"
"(17.775, 18.27]","(18.324, 18.783]","(13.548, 13.989]","(91.447, 93.15]","(317.308, 322.378]"
"(19.758, 20.254]","(21.079, 21.538]","(15.312, 15.753]","(101.665, 103.368]","(347.732, 352.802]"
"(19.262, 19.758]","(22.915, 23.374]","(15.753, 16.194]","(110.18, 111.883]","(378.156, 383.226]"
"(16.783, 17.279]","(18.324, 18.783]","(14.43, 14.871]","(88.042, 89.744]","(307.166, 312.237]"
"(18.766, 19.262]","(19.242, 19.701]","(13.989, 14.43]","(96.556, 98.259]","(332.52, 337.59]"
"(16.783, 17.279]","(20.161, 20.62]","(11.342, 11.783]","(91.447, 93.15]","(312.237, 317.308]"
"(18.27, 18.766]","(18.324, 18.783]","(10.46, 10.901]","(96.556, 98.259]","(322.378, 327.449]"
"(20.254, 20.75]","(22.456, 22.915]","(13.989, 14.43]","(106.774, 108.477]","(362.944, 368.014]"
"(16.783, 17.279]","(18.324, 18.783]","(13.106, 13.548]","(88.042, 89.744]","(302.095, 307.166]"
"(23.229, 23.725]","(20.62, 21.079]","(12.665, 13.106]","(110.18, 111.883]","(368.014, 373.085]"
"(18.766, 19.262]","(19.701, 20.161]","(14.871, 15.312]","(96.556, 98.259]","(332.52, 337.59]"
"(21.246, 21.741]","(19.701, 20.161]","(16.635, 17.077]","(99.962, 101.665]","(347.732, 352.802]"
