A,B,C,D,E
2,1,1,1,50
2,0,1,0,13
2,3,1,3,76
2,0,1,0,22
0,1,1,0,24
0,1,1,0,22
2,3,1,3,78
1,2,8,1,60
2,2,0,3,74
2,1,1,2,65
2,1,1,1,48
2,3,1,3,72
0,3,1,2,59
2,2,1,2,57
0,2,1,1,45
1,2,2,2,60
0,0,0,0,29
2,2,1,2,62
2,3,1,3,91
0,1,1,0,20
1,1,1,1,45
0,2,0,0,24
1,1,0,1,35
2,3,1,3,75
0,1,0,0,16
3,2,0,3,81
1,1,1,1,43
2,2,1,2,60
3,1,1,3,78
0,3,0,2,52
1,2,0,2,65
2,3,7,3,89
0,3,0,2,52
2,0,1,1,41
2,1,0,1,41
3,2,1,3,73
1,3,8,3,87
2,1,1,2,58
2,3,0,3,66
2,0,1,0,23
2,1,2,2,65
2,1,0,2,57
1,2,1,1,54
1,2,2,2,71
1,1,1,2,59
2,3,0,3,70
0,2,1,1,45
2,1,1,1,47
3,1,1,3,77
0,3,1,2,62
2,2,1,2,60
3,2,0,3,81
1,0,1,0,31
1,0,1,0,11
2,1,1,1,53
2,1,1,1,42
2,1,2,2,65
0,1,2,0,42
2,0,1,0,22
2,2,1,2,67
2,0,1,0,32
1,2,1,2,53
2,2,1,2,68
3,1,0,2,46
2,0,1,0,33
2,1,1,2,56
2,1,0,2,51
2,2,1,2,58
1,0,2,0,40
2,3,8,3,96
3,2,0,3,80
2,0,1,2,55
2,1,1,1,44
3,2,0,2,58
2,1,6,2,77
3,1,0,2,56
0,1,1,0,22
2,2,8,2,76
3,1,0,2,61
3,2,1,3,83
2,2,1,2,62
1,1,1,1,45
1,2,0,1,46
2,3,0,2,66
2,2,0,2,58
2,0,1,0,36
2,1,1,1,51
1,3,1,2,70
2,2,1,2,69
2,2,1,2,62
1,0,0,0,10
0,3,0,1,39
2,0,1,0,28
1,1,1,1,41
2,0,1,0,38
0,0,2,0,21
2,1,1,1,50
2,2,0,2,63
0,2,0,0,27
2,1,2,3,80
2,0,1,0,43
2,0,1,0,31
2,3,0,3,74
2,1,0,1,39
0,1,1,0,37
3,3,2,3,99
1,0,1,0,31
2,0,0,0,32
2,2,1,3,76
0,0,0,0,3
3,2,0,3,73
1,2,0,2,45
1,0,1,0,38
3,2,2,3,97
0,3,1,2,72
0,1,1,0,35
2,3,0,3,90
0,1,0,0,31
0,0,2,0,12
2,1,0,1,46
2,3,0,3,87
2,1,1,0,38
2,3,0,3,82
0,2,1,1,49
3,1,0,2,50
0,1,2,0,43
2,1,0,1,37
3,1,0,2,61
1,1,8,0,43
2,2,1,3,76
0,3,8,1,68
0,0,1,0,25
0,2,1,1,38
1,3,1,1,56
3,3,1,3,98
2,1,2,1,53
2,0,1,0,34
3,1,1,3,81
2,2,0,3,68
2,3,2,2,71
2,2,1,2,67
2,0,1,0,41
2,0,1,0,42
2,1,1,0,34
2,2,8,1,58
2,2,1,2,55
3,2,1,2,67
1,3,0,2,52
2,3,1,2,70
2,0,0,0,15
2,0,0,1,37
1,0,1,0,26
2,1,0,2,54
2,0,2,0,39
2,1,2,2,70
2,0,1,0,14
2,2,1,2,76
3,2,0,3,77
2,3,8,3,97
2,0,0,0,11
2,0,2,0,37
2,1,1,2,68
2,1,1,1,50
3,2,0,3,75
2,1,2,2,66
2,0,1,0,35
2,2,1,2,58
3,0,1,1,45
0,2,1,2,55
1,1,1,0,26
0,2,1,0,41
1,2,1,1,47
2,2,1,2,64
2,0,0,0,15
2,3,1,3,74
2,1,1,1,48
3,3,1,3,90
2,2,0,2,47
2,3,1,3,88
2,0,1,1,51
2,2,2,2,71
1,2,1,1,48
0,2,0,0,35
0,3,0,2,54
1,2,0,1,35
2,1,4,2,71
2,0,1,1,42
3,2,0,3,82
2,2,2,2,66
2,1,0,2,62
0,1,0,0,29
2,0,0,1,40
2,2,2,2,71
3,1,0,2,69
2,3,1,3,87
0,3,1,2,71
2,2,2,3,86
2,1,1,2,64
0,0,2,0,9
0,2,0,2,49
2,0,2,1,56
2,1,2,2,65
3,2,2,3,78
3,1,0,2,63
2,3,1,3,78
0,1,1,0,22
2,1,0,1,48
2,0,0,0,27
2,0,0,0,19
3,3,0,3,88
0,3,8,2,84
2,2,0,3,61
3,2,8,3,97
1,0,1,0,21
1,1,0,1,33
2,2,2,2,74
3,3,1,3,90
2,2,0,2,55
2,1,2,1,56
0,1,0,0,34
2,1,0,2,47
1,3,1,3,89
2,1,2,1,53
2,3,7,2,80
2,2,1,2,70
1,2,1,2,60
1,0,0,0,12
2,1,0,1,44
2,0,1,2,54
2,1,1,1,42
3,1,0,2,61
2,0,1,0,23
2,3,0,2,64
2,2,0,2,55
2,0,0,0,26
3,2,0,3,64
3,0,1,1,53
3,2,2,3,83
2,1,0,2,58
2,2,1,3,77
3,2,8,3,91
0,2,1,2,55
2,1,0,2,57
2,1,1,1,42
3,0,1,2,69
3,2,2,3,96
2,2,1,3,73
0,3,0,2,60
1,0,0,0,8
0,3,0,2,59
3,2,0,3,76
2,0,0,0,6
0,3,1,2,67
1,2,1,1,55
0,3,1,1,50
2,0,0,0,25
3,3,8,3,99
3,2,1,3,99
2,2,0,2,62
1,1,1,1,47
0,0,0,0,22
0,1,1,0,30
2,3,1,3,98
2,2,0,2,57
2,1,0,0,26
2,2,2,2,71
0,3,1,2,63
0,3,2,3,80
2,2,0,1,47
2,3,0,3,79
0,3,0,2,63
1,3,8,3,98
2,0,1,1,49
1,0,3,0,35
2,0,0,0,17
0,0,0,0,0
0,3,1,2,67
1,0,1,0,18
2,2,0,3,76
2,0,0,0,12
3,1,0,2,52
2,1,2,2,62
2,3,1,3,76
3,1,1,3,76
2,1,0,2,47
2,3,1,2,71
2,1,2,2,63
2,2,0,2,60
2,2,1,3,75
2,1,1,2,63
2,2,2,2,75
2,1,1,1,48
2,0,2,0,39
2,2,1,2,73
1,3,1,2,70
2,3,0,2,63
2,1,8,1,62
2,0,2,1,53
2,2,1,2,69
2,2,1,2,68
2,1,0,3,65
2,0,2,1,51
1,0,2,0,20
2,1,0,1,42
2,2,0,2,50
3,2,1,3,95
3,3,2,3,94
2,2,1,2,56
0,0,0,0,32
3,2,1,2,72
2,1,0,1,39
0,3,1,3,84
1,2,1,2,65
2,2,1,2,58
2,0,0,0,38
2,2,1,2,58
0,0,1,0,8
1,1,1,1,43
2,2,8,2,75
0,0,6,0,4
2,2,0,2,65
1,2,1,1,44
2,2,0,2,54
0,0,0,0,17
2,0,1,0,32
2,2,0,2,64
2,2,0,3,71
2,3,1,3,91
2,0,2,0,30
0,1,1,1,46
2,2,0,3,74
0,1,2,1,53
0,3,1,2,62
2,2,0,2,53
0,0,0,0,2
3,2,0,3,85
2,1,0,0,30
0,0,1,0,7
3,0,0,1,37
2,1,1,1,51
2,1,1,2,60
2,0,0,0,26
0,2,2,1,54
2,2,2,2,64
1,3,1,3,81
0,3,0,3,84
1,1,1,1,43
2,3,1,3,97
2,2,0,2,58
3,3,1,3,83
2,1,0,2,55
1,1,1,0,38
2,2,1,2,69
2,1,0,2,46
0,2,0,1,38
0,0,0,0,10
0,0,0,0,1
2,0,1,0,36
2,0,1,0,35
2,1,0,0,29
2,2,0,2,59
1,0,0,0,5
2,2,1,1,49
0,3,1,3,84
0,1,1,0,36
2,0,0,1,28
2,1,1,1,44
2,0,1,1,53
3,2,0,3,63
2,3,2,3,79
2,3,1,3,71
1,2,1,1,47
1,2,3,2,67
2,2,1,1,44
0,1,2,0,39
0,2,1,0,41
1,0,1,0,39
1,3,2,2,79
0,3,0,3,86
2,2,2,3,82
2,1,0,0,30
2,2,7,2,64
2,1,1,2,62
2,0,1,0,27
1,0,0,0,16
2,1,2,2,63
3,2,1,3,87
2,1,1,2,60
2,0,1,1,42
1,1,1,0,41
2,3,0,3,64
2,3,8,2,82
1,0,1,0,39
1,1,1,0,35
2,3,2,3,89
3,2,2,3,82
2,1,1,1,52
0,0,1,0,34
2,2,8,2,85
2,0,1,0,38
1,3,0,3,71
0,0,5,0,32
1,2,0,2,45
2,1,1,1,45
2,1,0,0,36
2,1,0,1,35
2,3,0,3,85
2,1,1,1,45
2,1,2,1,51
1,0,1,0,28
2,2,0,2,61
2,0,1,0,30
2,1,2,1,53
2,2,1,2,65
3,3,0,3,94
2,1,0,1,36
2,0,0,0,32
3,0,2,0,43
0,1,1,0,30
0,0,1,0,24
0,2,1,1,44
3,1,0,2,59
2,0,1,0,29
0,1,0,0,25
0,2,1,2,70
0,2,0,0,34
0,3,1,1,51
3,2,0,3,72
2,2,1,2,67
3,1,1,2,71
0,1,0,0,33
2,0,1,0,17
2,3,2,3,91
2,1,0,1,41
0,1,0,0,32
0,2,1,0,19
2,3,0,3,69
0,2,1,0,33
2,1,1,2,62
2,3,1,3,77
0,3,1,2,61
1,2,1,2,54
2,3,0,3,95
2,1,0,1,47
0,1,1,0,21
2,1,0,2,51
2,3,0,2,56
3,0,1,2,57
1,3,0,2,66
2,3,1,3,99
2,3,2,2,74
0,1,1,0,38
2,1,1,0,33
2,2,1,1,55
2,3,1,3,77
0,3,1,0,43
2,2,1,2,71
1,3,1,2,67
2,1,0,1,48
1,1,8,0,51
3,1,0,3,74
1,1,0,0,25
2,2,1,2,70
0,1,1,0,31
1,1,1,0,41
2,3,0,3,67
2,2,1,3,77
2,1,2,2,74
0,1,1,1,39
2,0,1,1,42
1,0,1,0,37
2,1,2,2,64
2,0,1,0,26
2,2,1,2,63
3,3,0,3,92
2,2,0,3,80
2,2,1,2,68
2,2,2,2,65
0,2,1,1,47
2,1,3,2,67
0,2,1,1,55
2,0,0,0,14
3,2,1,3,73
0,1,0,0,29
3,1,1,2,75
1,2,3,2,69
2,1,1,1,51
2,0,0,0,15
0,3,2,3,93
2,2,1,2,63
0,1,1,1,43
2,2,1,3,74
2,2,1,2,59
0,1,2,0,33
2,2,6,2,61
2,1,1,1,54
2,0,0,1,37
1,1,0,1,37
2,0,1,1,47
0,0,1,0,22
