A,B,C,D,E
"(18.888, 21.263]","(23.878, 26.298]","(11.52, 13.728]","(101.986, 110.526]","(351.119, 378.374]"
"(21.263, 23.637]","(16.618, 19.038]","(11.52, 13.728]","(93.446, 101.986]","(323.864, 351.119]"
"(16.514, 18.888]","(23.878, 26.298]","(7.104, 9.312]","(110.526, 119.065]","(351.119, 378.374]"
"(18.888, 21.263]","(21.458, 23.878]","(15.936, 18.144]","(93.446, 101.986]","(351.119, 378.374]"
"(11.765, 14.139]","(23.878, 26.298]","(7.104, 9.312]","(93.446, 101.986]","(296.609, 323.864]"
"(6.987, 9.39]","(31.137, 33.557]","(15.936, 18.144]","(101.986, 110.526]","(351.119, 378.374]"
"(21.263, 23.637]","(23.878, 26.298]","(15.936, 18.144]","(110.526, 119.065]","(378.374, 405.628]"
"(14.139, 16.514]","(16.618, 19.038]","(11.52, 13.728]","(76.366, 84.906]","(269.354, 296.609]"
"(21.263, 23.637]","(19.038, 21.458]","(7.104, 9.312]","(101.986, 110.526]","(323.864, 351.119]"
"(23.637, 26.012]","(21.458, 23.878]","(13.728, 15.936]","(110.526, 119.065]","(378.374, 405.628]"
"(18.888, 21.263]","(19.038, 21.458]","(9.312, 11.52]","(101.986, 110.526]","(351.119, 378.374]"
"(21.263, 23.637]","(23.878, 26.298]","(15.936, 18.144]","(127.605, 136.145]","(432.883, 460.138]"
"(11.765, 14.139]","(19.038, 21.458]","(9.312, 11.52]","(84.906, 93.446]","(269.354, 296.609]"
"(23.637, 26.012]","(23.878, 26.298]","(22.56, 24.768]","(127.605, 136.145]","(460.138, 487.393]"
"(9.39, 11.765]","(16.618, 19.038]","(13.728, 15.936]","(76.366, 84.906]","(269.354, 296.609]"
"(16.514, 18.888]","(21.458, 23.878]","(9.312, 11.52]","(110.526, 119.065]","(351.119, 378.374]"
"(14.139, 16.514]","(16.618, 19.038]","(11.52, 13.728]","(76.366, 84.906]","(269.354, 296.609]"
"(18.888, 21.263]","(19.038, 21.458]","(13.728, 15.936]","(93.446, 101.986]","(351.119, 378.374]"
"(18.888, 21.263]","(19.038, 21.458]","(13.728, 15.936]","(93.446, 101.986]","(323.864, 351.119]"
"(11.765, 14.139]","(21.458, 23.878]","(13.728, 15.936]","(84.906, 93.446]","(323.864, 351.119]"
"(16.514, 18.888]","(21.458, 23.878]","(11.52, 13.728]","(101.986, 110.526]","(323.864, 351.119]"
"(11.765, 14.139]","(19.038, 21.458]","(15.936, 18.144]","(76.366, 84.906]","(296.609, 323.864]"
"(16.514, 18.888]","(23.878, 26.298]","(11.52, 13.728]","(101.986, 110.526]","(323.864, 351.119]"
"(21.263, 23.637]","(21.458, 23.878]","(15.936, 18.144]","(101.986, 110.526]","(378.374, 405.628]"
"(11.765, 14.139]","(14.198, 16.618]","(15.936, 18.144]","(59.287, 67.827]","(242.1, 269.354]"
"(26.012, 28.386]","(16.618, 19.038]","(11.52, 13.728]","(110.526, 119.065]","(351.119, 378.374]"
"(16.514, 18.888]","(21.458, 23.878]","(15.936, 18.144]","(101.986, 110.526]","(351.119, 378.374]"
"(21.263, 23.637]","(28.717, 31.137]","(20.352, 22.56]","(119.065, 127.605]","(432.883, 460.138]"
"(30.761, 33.136]","(26.298, 28.717]","(18.144, 20.352]","(136.145, 144.685]","(460.138, 487.393]"
"(9.39, 11.765]","(16.618, 19.038]","(9.312, 11.52]","(84.906, 93.446]","(269.354, 296.609]"
"(16.514, 18.888]","(14.198, 16.618]","(13.728, 15.936]","(76.366, 84.906]","(269.354, 296.609]"
"(16.514, 18.888]","(26.298, 28.717]","(22.56, 24.768]","(110.526, 119.065]","(405.628, 432.883]"
"(14.139, 16.514]","(19.038, 21.458]","(18.144, 20.352]","(84.906, 93.446]","(323.864, 351.119]"
"(23.637, 26.012]","(14.198, 16.618]","(15.936, 18.144]","(84.906, 93.446]","(296.609, 323.864]"
"(18.888, 21.263]","(14.198, 16.618]","(9.312, 11.52]","(84.906, 93.446]","(296.609, 323.864]"
"(26.012, 28.386]","(23.878, 26.298]","(18.144, 20.352]","(127.605, 136.145]","(432.883, 460.138]"
"(16.514, 18.888]","(23.878, 26.298]","(7.104, 9.312]","(110.526, 119.065]","(351.119, 378.374]"
"(21.263, 23.637]","(19.038, 21.458]","(11.52, 13.728]","(101.986, 110.526]","(323.864, 351.119]"
"(16.514, 18.888]","(14.198, 16.618]","(9.312, 11.52]","(76.366, 84.906]","(269.354, 296.609]"
"(16.514, 18.888]","(16.618, 19.038]","(4.896, 7.104]","(84.906, 93.446]","(269.354, 296.609]"
"(18.888, 21.263]","(16.618, 19.038]","(11.52, 13.728]","(84.906, 93.446]","(296.609, 323.864]"
"(21.263, 23.637]","(11.779, 14.198]","(13.728, 15.936]","(84.906, 93.446]","(296.609, 323.864]"
"(14.139, 16.514]","(16.618, 19.038]","(18.144, 20.352]","(76.366, 84.906]","(296.609, 323.864]"
"(14.139, 16.514]","(14.198, 16.618]","(11.52, 13.728]","(84.906, 93.446]","(296.609, 323.864]"
"(16.514, 18.888]","(19.038, 21.458]","(9.312, 11.52]","(101.986, 110.526]","(323.864, 351.119]"
"(18.888, 21.263]","(11.779, 14.198]","(7.104, 9.312]","(76.366, 84.906]","(269.354, 296.609]"
"(11.765, 14.139]","(21.458, 23.878]","(20.352, 22.56]","(84.906, 93.446]","(323.864, 351.119]"
"(16.514, 18.888]","(16.618, 19.038]","(13.728, 15.936]","(84.906, 93.446]","(296.609, 323.864]"
"(23.637, 26.012]","(23.878, 26.298]","(13.728, 15.936]","(119.065, 127.605]","(405.628, 432.883]"
"(11.765, 14.139]","(21.458, 23.878]","(20.352, 22.56]","(84.906, 93.446]","(323.864, 351.119]"
"(16.514, 18.888]","(19.038, 21.458]","(9.312, 11.52]","(84.906, 93.446]","(296.609, 323.864]"
"(28.386, 30.761]","(14.198, 16.618]","(9.312, 11.52]","(93.446, 101.986]","(323.864, 351.119]"
"(16.514, 18.888]","(21.458, 23.878]","(18.144, 20.352]","(101.986, 110.526]","(351.119, 378.374]"
"(14.139, 16.514]","(11.779, 14.198]","(0.454, 2.688]","(67.827, 76.366]","(214.845, 242.1]"
"(21.263, 23.637]","(14.198, 16.618]","(15.936, 18.144]","(76.366, 84.906]","(296.609, 323.864]"
"(18.888, 21.263]","(16.618, 19.038]","(13.728, 15.936]","(93.446, 101.986]","(323.864, 351.119]"
"(23.637, 26.012]","(9.359, 11.779]","(9.312, 11.52]","(84.906, 93.446]","(296.609, 323.864]"
"(11.765, 14.139]","(31.137, 33.557]","(13.728, 15.936]","(127.605, 136.145]","(432.883, 460.138]"
"(18.888, 21.263]","(16.618, 19.038]","(20.352, 22.56]","(84.906, 93.446]","(323.864, 351.119]"
"(18.888, 21.263]","(9.359, 11.779]","(11.52, 13.728]","(59.287, 67.827]","(214.845, 242.1]"
