A,B,C,D,E
2,8,6,16,87
2,1,8,16,75
1,8,0,16,90
1,2,8,16,83
0,8,0,15,53
0,9,8,16,91
2,5,8,17,115
0,1,8,14,25
2,2,0,16,78
3,2,8,17,116
2,2,2,16,88
2,6,8,18,133
0,2,1,15,27
3,4,9,18,143
0,1,8,14,30
1,2,1,16,90
0,1,5,14,30
2,2,8,16,81
1,1,8,16,78
0,3,8,15,69
1,2,8,16,77
0,1,9,14,41
1,8,6,16,78
2,3,8,16,108
0,0,9,0,15
3,1,8,16,101
1,2,8,16,81
3,9,9,18,134
3,9,9,18,144
0,1,1,15,36
1,0,8,14,34
1,9,9,17,122
0,2,9,15,71
3,0,8,15,62
1,0,1,15,50
3,5,9,18,136
1,4,0,17,93
2,1,8,16,76
1,0,1,14,29
1,0,0,15,34
2,1,7,15,53
2,0,8,15,59
0,1,9,15,57
0,0,8,15,44
1,1,1,16,77
1,0,0,14,25
0,2,9,15,79
1,1,8,15,58
3,5,8,17,123
0,2,9,15,70
1,2,1,15,50
3,0,1,16,67
1,2,9,16,95
0,0,0,1,4
2,0,8,14,45
2,1,8,15,70
3,0,1,15,48
0,9,8,18,130
2,1,9,15,75
2,0,7,0,11
1,9,9,18,134
0,2,8,16,70
2,2,0,16,75
3,2,3,16,98
2,0,9,14,56
2,2,8,16,77
2,1,9,16,102
1,0,9,9,36
0,1,8,15,53
2,1,8,15,69
3,2,5,17,111
3,9,8,18,124
1,7,8,17,110
3,0,8,15,78
3,2,9,16,112
3,2,0,17,93
0,0,9,0,6
2,0,9,0,5
3,0,9,14,46
3,1,2,17,104
1,1,0,16,74
1,1,7,15,48
0,2,9,15,69
1,0,9,14,46
1,1,8,15,69
2,0,0,14,23
1,0,1,14,33
0,2,4,15,49
1,1,8,15,57
1,2,8,16,91
1,9,8,17,116
0,1,9,14,46
1,2,9,16,101
1,0,0,15,26
1,0,1,15,36
0,1,0,14,17
2,0,8,14,33
2,0,1,1,10
0,0,8,0,18
3,0,0,15,34
2,0,8,15,59
2,1,8,16,84
3,1,9,17,113
3,1,0,16,74
0,2,1,15,58
3,1,8,17,103
0,1,8,15,61
1,2,8,16,79
3,9,3,18,139
0,6,0,15,59
3,2,8,17,117
1,0,0,14,25
1,2,8,16,80
3,1,8,16,101
0,0,9,14,36
0,0,8,14,27
2,2,8,17,121
0,9,0,17,84
0,1,9,15,55
1,0,6,11,24
2,5,9,18,128
1,2,8,16,103
2,1,9,16,86
0,0,0,7,12
3,1,8,16,87
0,2,8,14,42
2,1,8,15,72
3,2,9,17,123
1,2,8,16,84
3,2,8,16,100
0,1,1,14,22
0,1,9,14,40
0,1,9,14,40
1,2,8,16,75
3,1,8,17,106
2,2,1,16,79
3,9,9,18,125
3,2,8,18,133
2,5,9,16,101
1,9,9,17,124
2,0,9,14,53
3,0,8,16,73
2,0,0,15,31
2,9,9,18,132
1,2,0,16,94
1,0,8,14,32
3,0,8,16,77
1,0,4,0,3
2,0,9,10,37
1,9,8,18,123
2,2,8,16,86
0,9,1,17,92
2,0,0,15,24
1,2,9,15,79
3,1,9,17,120
1,1,8,15,76
3,0,8,15,65
3,0,0,0,5
2,2,8,16,86
2,0,8,14,43
2,8,9,17,127
3,1,9,16,96
1,0,8,6,20
3,1,8,16,73
3,5,5,17,115
2,2,9,16,97
1,0,8,0,9
3,8,9,18,135
0,2,8,15,63
1,9,8,18,141
0,0,0,14,16
1,8,8,17,105
3,1,0,17,82
2,0,8,16,72
2,1,8,15,70
2,1,0,16,51
3,2,9,17,122
1,0,9,1,21
2,7,0,17,108
2,1,8,16,77
1,7,1,16,97
0,0,9,14,52
0,9,8,17,107
0,0,9,5,28
1,2,8,15,81
3,0,8,14,49
2,1,8,15,65
3,2,8,16,100
1,2,2,15,55
3,6,8,17,126
0,0,9,2,27
3,2,9,16,99
2,1,0,15,37
3,2,9,18,133
2,2,8,16,85
0,1,0,0,1
3,9,9,18,138
3,5,8,18,134
0,2,9,14,50
0,1,0,14,28
3,0,9,15,65
2,2,9,17,111
3,0,8,16,82
3,2,8,17,120
2,9,2,17,118
0,0,8,0,14
1,9,9,18,140
1,0,8,15,54
2,2,8,16,80
3,1,8,17,115
0,0,9,12,38
3,2,9,17,114
3,0,9,16,99
1,3,9,16,106
1,1,9,15,75
3,0,9,15,92
3,1,0,16,81
1,2,1,15,64
2,4,0,17,89
0,0,0,8,19
3,5,9,18,136
1,0,0,3,7
2,1,9,16,77
1,0,0,0,2
3,8,5,18,119
1,0,5,0,8
0,1,9,15,61
1,1,8,15,57
3,5,8,18,129
1,2,9,15,79
3,2,8,18,125
3,1,8,16,92
1,0,9,14,44
1,8,8,17,105
2,9,9,18,137
3,2,2,18,122
3,2,0,18,112
3,2,8,17,110
3,0,9,16,88
3,2,9,17,121
3,9,8,18,142
0,0,1,4,13
3,1,9,16,99
1,2,9,17,110
3,0,8,15,65
3,9,0,18,130
2,0,0,15,41
0,2,8,15,58
0,1,8,15,46
0,2,8,14,39
3,1,9,16,87
2,9,9,17,122
0,2,1,15,51
1,9,8,17,109
0,9,3,16,85
2,0,9,14,68
3,0,8,16,69
3,2,8,18,129
3,9,0,17,113
0,1,9,15,66
0,9,0,16,90
0,0,8,14,33
3,0,9,16,88
2,1,0,15,48
1,2,8,16,77
1,2,8,16,105
0,0,8,14,35
0,9,1,16,96
1,2,0,15,47
2,1,8,15,66
0,1,9,15,60
1,9,9,17,131
3,2,0,17,87
1,2,8,15,62
2,0,8,15,45
0,0,4,0,0
0,1,9,0,15
1,1,8,13,37
