A,B,C,D,E
"(19.846, 21.632]","(15.928, 18.122]","(13.159, 15.056]","(93.111, 99.786]","(322.856, 345.849]"
"(19.846, 21.632]","(27.048, 40.656]","(8.568, 11.337]","(126.419, 181.314]","(426.369, 617.035]"
"(16.1, 18.132]","(18.122, 19.986]","(-4.347, 8.568]","(85.359, 93.111]","(264.899, 298.283]"
"(18.132, 19.846]","(13.179, 15.928]","(19.036, 21.717]","(24.017999999999997, 74.031]","(104.419, 264.899]"
"(1.4220000000000002, 12.961]","(13.179, 15.928]","(-4.347, 8.568]","(24.017999999999997, 74.031]","(104.419, 264.899]"
"(1.4220000000000002, 12.961]","(1.586, 13.179]","(19.036, 21.717]","(24.017999999999997, 74.031]","(104.419, 264.899]"
"(21.632, 24.001]","(13.179, 15.928]","(21.717, 37.634]","(93.111, 99.786]","(345.849, 366.449]"
"(12.961, 16.1]","(24.237, 27.048]","(16.929, 19.036]","(115.611, 126.419]","(394.906, 426.369]"
"(21.632, 24.001]","(27.048, 40.656]","(21.717, 37.634]","(126.419, 181.314]","(426.369, 617.035]"
"(24.001, 26.98]","(1.586, 13.179]","(19.036, 21.717]","(24.017999999999997, 74.031]","(264.899, 298.283]"
"(19.846, 21.632]","(21.973, 24.237]","(16.929, 19.036]","(106.445, 115.611]","(366.449, 394.906]"
"(19.846, 21.632]","(13.179, 15.928]","(19.036, 21.717]","(85.359, 93.111]","(322.856, 345.849]"
"(1.4220000000000002, 12.961]","(13.179, 15.928]","(-4.347, 8.568]","(24.017999999999997, 74.031]","(104.419, 264.899]"
"(24.001, 26.98]","(15.928, 18.122]","(15.056, 16.929]","(106.445, 115.611]","(366.449, 394.906]"
"(1.4220000000000002, 12.961]","(1.586, 13.179]","(8.568, 11.337]","(24.017999999999997, 74.031]","(104.419, 264.899]"
"(16.1, 18.132]","(19.986, 21.973]","(8.568, 11.337]","(93.111, 99.786]","(322.856, 345.849]"
"(12.961, 16.1]","(13.179, 15.928]","(19.036, 21.717]","(74.031, 85.359]","(264.899, 298.283]"
"(19.846, 21.632]","(13.179, 15.928]","(19.036, 21.717]","(85.359, 93.111]","(322.856, 345.849]"
"(18.132, 19.846]","(13.179, 15.928]","(11.337, 13.159]","(74.031, 85.359]","(264.899, 298.283]"
"(1.4220000000000002, 12.961]","(24.237, 27.048]","(19.036, 21.717]","(99.786, 106.445]","(345.849, 366.449]"
"(16.1, 18.132]","(15.928, 18.122]","(8.568, 11.337]","(24.017999999999997, 74.031]","(104.419, 264.899]"
"(1.4220000000000002, 12.961]","(27.048, 40.656]","(19.036, 21.717]","(115.611, 126.419]","(394.906, 426.369]"
"(16.1, 18.132]","(19.986, 21.973]","(13.159, 15.056]","(74.031, 85.359]","(264.899, 298.283]"
"(21.632, 24.001]","(18.122, 19.986]","(-4.347, 8.568]","(93.111, 99.786]","(298.283, 322.856]"
"(1.4220000000000002, 12.961]","(18.122, 19.986]","(21.717, 37.634]","(74.031, 85.359]","(322.856, 345.849]"
"(26.98, 41.298]","(24.237, 27.048]","(8.568, 11.337]","(126.419, 181.314]","(394.906, 426.369]"
"(16.1, 18.132]","(21.973, 24.237]","(16.929, 19.036]","(99.786, 106.445]","(345.849, 366.449]"
"(24.001, 26.98]","(19.986, 21.973]","(-4.347, 8.568]","(99.786, 106.445]","(322.856, 345.849]"
"(26.98, 41.298]","(24.237, 27.048]","(11.337, 13.159]","(126.419, 181.314]","(394.906, 426.369]"
"(1.4220000000000002, 12.961]","(19.986, 21.973]","(13.159, 15.056]","(24.017999999999997, 74.031]","(104.419, 264.899]"
"(16.1, 18.132]","(24.237, 27.048]","(19.036, 21.717]","(106.445, 115.611]","(366.449, 394.906]"
"(18.132, 19.846]","(27.048, 40.656]","(21.717, 37.634]","(126.419, 181.314]","(426.369, 617.035]"
"(12.961, 16.1]","(21.973, 24.237]","(19.036, 21.717]","(85.359, 93.111]","(322.856, 345.849]"
"(24.001, 26.98]","(19.986, 21.973]","(15.056, 16.929]","(99.786, 106.445]","(345.849, 366.449]"
"(18.132, 19.846]","(24.237, 27.048]","(16.929, 19.036]","(99.786, 106.445]","(345.849, 366.449]"
"(26.98, 41.298]","(19.986, 21.973]","(8.568, 11.337]","(115.611, 126.419]","(366.449, 394.906]"
"(16.1, 18.132]","(18.122, 19.986]","(11.337, 13.159]","(85.359, 93.111]","(264.899, 298.283]"
"(21.632, 24.001]","(1.586, 13.179]","(11.337, 13.159]","(74.031, 85.359]","(264.899, 298.283]"
"(16.1, 18.132]","(21.973, 24.237]","(11.337, 13.159]","(99.786, 106.445]","(322.856, 345.849]"
"(16.1, 18.132]","(18.122, 19.986]","(8.568, 11.337]","(74.031, 85.359]","(264.899, 298.283]"
"(19.846, 21.632]","(1.586, 13.179]","(8.568, 11.337]","(24.017999999999997, 74.031]","(104.419, 264.899]"
"(21.632, 24.001]","(15.928, 18.122]","(19.036, 21.717]","(93.111, 99.786]","(322.856, 345.849]"
"(12.961, 16.1]","(24.237, 27.048]","(16.929, 19.036]","(99.786, 106.445]","(366.449, 394.906]"
"(12.961, 16.1]","(24.237, 27.048]","(11.337, 13.159]","(115.611, 126.419]","(366.449, 394.906]"
"(12.961, 16.1]","(27.048, 40.656]","(-4.347, 8.568]","(115.611, 126.419]","(345.849, 366.449]"
"(18.132, 19.846]","(1.586, 13.179]","(13.159, 15.056]","(24.017999999999997, 74.031]","(104.419, 264.899]"
"(1.4220000000000002, 12.961]","(24.237, 27.048]","(11.337, 13.159]","(93.111, 99.786]","(322.856, 345.849]"
"(18.132, 19.846]","(24.237, 27.048]","(13.159, 15.056]","(115.611, 126.419]","(394.906, 426.369]"
"(24.001, 26.98]","(15.928, 18.122]","(11.337, 13.159]","(99.786, 106.445]","(345.849, 366.449]"
"(1.4220000000000002, 12.961]","(27.048, 40.656]","(15.056, 16.929]","(106.445, 115.611]","(394.906, 426.369]"
"(18.132, 19.846]","(27.048, 40.656]","(8.568, 11.337]","(126.419, 181.314]","(394.906, 426.369]"
"(26.98, 41.298]","(19.986, 21.973]","(19.036, 21.717]","(115.611, 126.419]","(426.369, 617.035]"
"(16.1, 18.132]","(1.586, 13.179]","(19.036, 21.717]","(24.017999999999997, 74.031]","(104.419, 264.899]"
"(12.961, 16.1]","(13.179, 15.928]","(21.717, 37.634]","(24.017999999999997, 74.031]","(264.899, 298.283]"
"(19.846, 21.632]","(24.237, 27.048]","(16.929, 19.036]","(115.611, 126.419]","(394.906, 426.369]"
"(19.846, 21.632]","(24.237, 27.048]","(16.929, 19.036]","(115.611, 126.419]","(394.906, 426.369]"
"(24.001, 26.98]","(27.048, 40.656]","(13.159, 15.056]","(126.419, 181.314]","(426.369, 617.035]"
"(1.4220000000000002, 12.961]","(15.928, 18.122]","(16.929, 19.036]","(74.031, 85.359]","(264.899, 298.283]"
"(19.846, 21.632]","(27.048, 40.656]","(11.337, 13.159]","(115.611, 126.419]","(394.906, 426.369]"
"(19.846, 21.632]","(1.586, 13.179]","(8.568, 11.337]","(74.031, 85.359]","(264.899, 298.283]"
"(18.132, 19.846]","(15.928, 18.122]","(11.337, 13.159]","(74.031, 85.359]","(264.899, 298.283]"
"(12.961, 16.1]","(18.122, 19.986]","(13.159, 15.056]","(85.359, 93.111]","(264.899, 298.283]"
"(19.846, 21.632]","(15.928, 18.122]","(16.929, 19.036]","(85.359, 93.111]","(298.283, 322.856]"
"(26.98, 41.298]","(1.586, 13.179]","(19.036, 21.717]","(85.359, 93.111]","(322.856, 345.849]"
"(19.846, 21.632]","(24.237, 27.048]","(16.929, 19.036]","(115.611, 126.419]","(394.906, 426.369]"
"(19.846, 21.632]","(15.928, 18.122]","(15.056, 16.929]","(85.359, 93.111]","(298.283, 322.856]"
"(21.632, 24.001]","(13.179, 15.928]","(21.717, 37.634]","(93.111, 99.786]","(345.849, 366.449]"
"(18.132, 19.846]","(15.928, 18.122]","(13.159, 15.056]","(85.359, 93.111]","(298.283, 322.856]"
"(12.961, 16.1]","(13.179, 15.928]","(11.337, 13.159]","(74.031, 85.359]","(104.419, 264.899]"
"(21.632, 24.001]","(24.237, 27.048]","(21.717, 37.634]","(115.611, 126.419]","(426.369, 617.035]"
"(26.98, 41.298]","(1.586, 13.179]","(16.929, 19.036]","(85.359, 93.111]","(298.283, 322.856]"
"(21.632, 24.001]","(24.237, 27.048]","(21.717, 37.634]","(126.419, 181.314]","(426.369, 617.035]"
"(18.132, 19.846]","(21.973, 24.237]","(11.337, 13.159]","(99.786, 106.445]","(345.849, 366.449]"
"(26.98, 41.298]","(21.973, 24.237]","(-4.347, 8.568]","(106.445, 115.611]","(345.849, 366.449]"
"(24.001, 26.98]","(15.928, 18.122]","(21.717, 37.634]","(106.445, 115.611]","(394.906, 426.369]"
"(26.98, 41.298]","(27.048, 40.656]","(16.929, 19.036]","(126.419, 181.314]","(426.369, 617.035]"
"(1.4220000000000002, 12.961]","(13.179, 15.928]","(19.036, 21.717]","(24.017999999999997, 74.031]","(104.419, 264.899]"
"(19.846, 21.632]","(21.973, 24.237]","(8.568, 11.337]","(106.445, 115.611]","(345.849, 366.449]"
"(26.98, 41.298]","(15.928, 18.122]","(21.717, 37.634]","(99.786, 106.445]","(394.906, 426.369]"
"(26.98, 41.298]","(19.986, 21.973]","(15.056, 16.929]","(106.445, 115.611]","(366.449, 394.906]"
"(18.132, 19.846]","(19.986, 21.973]","(-4.347, 8.568]","(99.786, 106.445]","(322.856, 345.849]"
"(16.1, 18.132]","(19.986, 21.973]","(13.159, 15.056]","(93.111, 99.786]","(322.856, 345.849]"
"(12.961, 16.1]","(13.179, 15.928]","(13.159, 15.056]","(24.017999999999997, 74.031]","(104.419, 264.899]"
"(18.132, 19.846]","(15.928, 18.122]","(21.717, 37.634]","(85.359, 93.111]","(322.856, 345.849]"
"(18.132, 19.846]","(15.928, 18.122]","(16.929, 19.036]","(93.111, 99.786]","(322.856, 345.849]"
"(21.632, 24.001]","(1.586, 13.179]","(11.337, 13.159]","(74.031, 85.359]","(264.899, 298.283]"
