A,B,C,D,E
"(19.998, 20.217]","(18.826, 19.044]","(14.893, 15.081]","(99.391, 100.034]","(341.877, 344.451]"
"(20.424, 20.624]","(17.595, 17.969]","(12.33, 12.857]","(95.909, 96.946]","(325.318, 328.822]"
"(19.055, 19.327]","(18.826, 19.044]","(9.864, 11.431]","(97.376, 97.873]","(321.736, 325.318]"
"(19.487, 19.608]","(20.053, 20.232]","(14.648, 14.893]","(97.873, 98.733]","(336.306, 339.208]"
"(17.241, 17.616]","(19.612, 19.832]","(15.081, 15.301]","(92.571, 93.912]","(325.318, 328.822]"
"(14.592, 16.632]","(20.232, 20.435]","(15.411, 15.672]","(89.357, 91.415]","(317.541, 321.736]"
"(20.424, 20.624]","(20.562, 20.784]","(16.587, 16.945]","(100.034, 100.832]","(352.905, 354.25]"
"(18.09, 18.295]","(20.232, 20.435]","(16.065, 16.343]","(94.82, 95.909]","(334.631, 336.306]"
"(20.624, 20.829]","(19.044, 19.199]","(13.284, 13.589]","(93.912, 94.82]","(321.736, 325.318]"
"(21.709, 21.958]","(18.562, 18.826]","(15.081, 15.301]","(98.733, 99.391]","(344.451, 346.376]"
"(19.811, 19.998]","(19.199, 19.429]","(13.589, 13.751]","(102.348, 103.184]","(352.905, 354.25]"
"(20.424, 20.624]","(20.435, 20.562]","(18.637, 20.67]","(98.733, 99.391]","(354.25, 356.441]"
"(16.632, 17.241]","(19.832, 20.053]","(15.301, 15.411]","(97.376, 97.873]","(339.208, 341.877]"
"(21.399, 21.709]","(21.323, 21.594]","(15.081, 15.301]","(107.946, 110.373]","(371.312, 375.794]"
"(14.592, 16.632]","(22.719, 23.208]","(12.33, 12.857]","(97.873, 98.733]","(334.631, 336.306]"
"(18.871, 19.055]","(20.784, 21.053]","(16.065, 16.343]","(102.348, 103.184]","(356.441, 360.141]"
"(17.616, 18.09]","(21.594, 22.044]","(11.431, 12.33]","(100.832, 101.421]","(339.208, 341.877]"
"(19.998, 20.217]","(22.044, 22.384]","(14.648, 14.893]","(103.774, 104.748]","(356.441, 360.141]"
"(19.608, 19.811]","(16.26, 17.112]","(16.343, 16.587]","(92.571, 93.912]","(325.318, 328.822]"
"(16.632, 17.241]","(17.969, 18.243]","(9.864, 11.431]","(79.801, 86.75]","(281.726, 302.806]"
"(18.674, 18.871]","(17.969, 18.243]","(15.411, 15.672]","(89.357, 91.415]","(317.541, 321.736]"
"(16.632, 17.241]","(22.719, 23.208]","(15.672, 15.823]","(103.184, 103.774]","(354.25, 356.441]"
"(18.674, 18.871]","(21.323, 21.594]","(15.672, 15.823]","(103.184, 103.774]","(356.441, 360.141]"
