A,B,C,D,E
"(20.011, 20.398]","(18.841, 19.228]","(14.907, 15.267]","(98.549, 99.799]","(340.451, 344.366]"
"(20.398, 20.785]","(17.679, 18.067]","(12.386, 12.746]","(96.049, 97.299]","(324.791, 328.706]"
"(18.85, 19.237]","(18.841, 19.228]","(10.585, 10.945]","(97.299, 98.549]","(324.791, 328.706]"
"(19.237, 19.624]","(20.002, 20.39]","(14.547, 14.907]","(98.549, 99.799]","(336.536, 340.451]"
"(17.302, 17.689]","(19.615, 20.002]","(14.907, 15.267]","(93.55, 94.8]","(324.791, 328.706]"
"(14.581, 14.98]","(20.002, 20.39]","(15.267, 15.628]","(89.8, 91.05]","(316.961, 320.876]"
"(20.398, 20.785]","(20.39, 20.777]","(16.708, 17.068]","(99.799, 101.049]","(352.196, 356.111]"
"(18.076, 18.463]","(20.002, 20.39]","(15.988, 16.348]","(94.8, 96.049]","(332.621, 336.536]"
"(20.785, 21.173]","(18.841, 19.228]","(13.106, 13.467]","(93.55, 94.8]","(320.876, 324.791]"
"(21.56, 21.947]","(18.454, 18.841]","(14.907, 15.267]","(98.549, 99.799]","(344.366, 348.281]"
"(19.624, 20.011]","(19.228, 19.615]","(13.467, 13.827]","(102.298, 103.548]","(352.196, 356.111]"
"(20.398, 20.785]","(20.39, 20.777]","(18.509, 18.869]","(98.549, 99.799]","(352.196, 356.111]"
"(16.915, 17.302]","(19.615, 20.002]","(15.267, 15.628]","(97.299, 98.549]","(340.451, 344.366]"
"(21.56, 21.947]","(21.164, 21.551]","(14.907, 15.267]","(108.548, 109.797]","(371.77, 375.685]"
"(16.141, 16.528]","(23.1, 23.487]","(12.026, 12.386]","(98.549, 99.799]","(332.621, 336.536]"
"(18.85, 19.237]","(20.777, 21.164]","(15.988, 16.348]","(102.298, 103.548]","(356.111, 360.026]"
"(17.689, 18.076]","(21.551, 21.938]","(11.666, 12.026]","(101.049, 102.298]","(340.451, 344.366]"
"(20.011, 20.398]","(22.325, 22.713]","(14.547, 14.907]","(103.548, 104.798]","(356.111, 360.026]"
"(19.624, 20.011]","(16.518, 16.905]","(16.348, 16.708]","(92.3, 93.55]","(324.791, 328.706]"
"(16.528, 16.915]","(17.679, 18.067]","(10.225, 10.585]","(84.801, 86.051]","(289.557, 293.472]"
"(18.463, 18.85]","(17.679, 18.067]","(15.267, 15.628]","(89.8, 91.05]","(316.961, 320.876]"
"(16.915, 17.302]","(22.713, 23.1]","(15.628, 15.988]","(103.548, 104.798]","(352.196, 356.111]"
"(18.463, 18.85]","(21.164, 21.551]","(15.628, 15.988]","(103.548, 104.798]","(356.111, 360.026]"
"(20.398, 20.785]","(17.292, 17.679]","(13.106, 13.467]","(97.299, 98.549]","(332.621, 336.536]"
"(16.915, 17.302]","(17.292, 17.679]","(12.026, 12.386]","(86.051, 87.301]","(297.387, 301.301]"
"(23.108, 23.495]","(15.744, 16.131]","(15.628, 15.988]","(94.8, 96.049]","(332.621, 336.536]"
"(18.85, 19.237]","(16.518, 16.905]","(15.988, 16.348]","(86.051, 87.301]","(305.216, 309.131]"
"(21.173, 21.56]","(23.874, 24.261]","(18.149, 18.509]","(111.047, 112.297]","(387.43, 391.345]"
"(24.269, 24.656]","(20.777, 21.164]","(12.026, 12.386]","(111.047, 112.297]","(367.855, 371.77]"
"(16.528, 16.915]","(22.713, 23.1]","(14.187, 14.547]","(101.049, 102.298]","(344.366, 348.281]"
"(18.85, 19.237]","(18.067, 18.454]","(14.907, 15.267]","(91.05, 92.3]","(313.046, 316.961]"
"(19.237, 19.624]","(20.39, 20.777]","(13.467, 13.827]","(101.049, 102.298]","(344.366, 348.281]"
"(18.076, 18.463]","(18.841, 19.228]","(17.068, 17.428]","(92.3, 93.55]","(328.706, 332.621]"
"(21.947, 22.334]","(19.615, 20.002]","(15.628, 15.988]","(101.049, 102.298]","(344.366, 348.281]"
