A,B,C,D,E
"(19.374, 20.057]","(18.59, 19.274]","(14.314, 14.95]","(99.652, 101.857]","(336.997, 343.905]"
"(20.057, 20.74]","(17.224, 17.907]","(12.407, 13.043]","(95.241, 97.446]","(323.179, 330.088]"
"(18.691, 19.374]","(18.59, 19.274]","(10.5, 11.136]","(97.446, 99.652]","(323.179, 330.088]"
"(19.374, 20.057]","(19.957, 20.64]","(14.314, 14.95]","(97.446, 99.652]","(336.997, 343.905]"
"(17.325, 18.008]","(19.274, 19.957]","(14.95, 15.585]","(93.035, 95.241]","(323.179, 330.088]"
"(14.581, 15.276]","(19.957, 20.64]","(14.95, 15.585]","(88.624, 90.83]","(316.27, 323.179]"
"(20.057, 20.74]","(19.957, 20.64]","(16.221, 16.856]","(99.652, 101.857]","(350.814, 357.723]"
"(18.008, 18.691]","(19.957, 20.64]","(16.221, 16.856]","(93.035, 95.241]","(330.088, 336.997]"
"(20.74, 21.423]","(18.59, 19.274]","(13.043, 13.678]","(93.035, 95.241]","(316.27, 323.179]"
"(21.423, 22.106]","(18.59, 19.274]","(14.95, 15.585]","(97.446, 99.652]","(343.905, 350.814]"
"(19.374, 20.057]","(19.274, 19.957]","(13.043, 13.678]","(101.857, 104.063]","(350.814, 357.723]"
"(20.057, 20.74]","(19.957, 20.64]","(18.128, 18.763]","(97.446, 99.652]","(350.814, 357.723]"
"(16.642, 17.325]","(19.274, 19.957]","(14.95, 15.585]","(97.446, 99.652]","(336.997, 343.905]"
"(21.423, 22.106]","(21.323, 22.007]","(14.95, 15.585]","(108.474, 110.68]","(371.54, 378.449]"
"(15.959, 16.642]","(22.69, 23.373]","(11.772, 12.407]","(97.446, 99.652]","(330.088, 336.997]"
"(18.691, 19.374]","(20.64, 21.323]","(15.585, 16.221]","(101.857, 104.063]","(357.723, 364.631]"
"(17.325, 18.008]","(21.323, 22.007]","(11.772, 12.407]","(99.652, 101.857]","(336.997, 343.905]"
"(19.374, 20.057]","(22.007, 22.69]","(14.314, 14.95]","(104.063, 106.269]","(357.723, 364.631]"
"(19.374, 20.057]","(16.541, 17.224]","(16.221, 16.856]","(90.83, 93.035]","(323.179, 330.088]"
"(16.642, 17.325]","(17.907, 18.59]","(9.854, 10.5]","(84.213, 86.418]","(288.636, 295.544]"
"(18.691, 19.374]","(17.907, 18.59]","(14.95, 15.585]","(88.624, 90.83]","(316.27, 323.179]"
"(16.642, 17.325]","(22.69, 23.373]","(15.585, 16.221]","(101.857, 104.063]","(350.814, 357.723]"
"(18.691, 19.374]","(21.323, 22.007]","(15.585, 16.221]","(101.857, 104.063]","(350.814, 357.723]"
"(20.057, 20.74]","(17.224, 17.907]","(13.043, 13.678]","(97.446, 99.652]","(330.088, 336.997]"
"(16.642, 17.325]","(17.224, 17.907]","(11.772, 12.407]","(86.418, 88.624]","(295.544, 302.453]"
"(22.789, 23.472]","(15.857, 16.541]","(15.585, 16.221]","(95.241, 97.446]","(330.088, 336.997]"
"(18.691, 19.374]","(16.541, 17.224]","(15.585, 16.221]","(86.418, 88.624]","(302.453, 309.362]"
"(20.74, 21.423]","(24.056, 24.74]","(18.128, 18.763]","(110.68, 112.885]","(385.358, 392.266]"
"(24.155, 24.838]","(20.64, 21.323]","(11.772, 12.407]","(110.68, 112.885]","(364.631, 371.54]"
"(16.642, 17.325]","(22.69, 23.373]","(14.314, 14.95]","(99.652, 101.857]","(343.905, 350.814]"
"(18.691, 19.374]","(17.907, 18.59]","(14.95, 15.585]","(90.83, 93.035]","(309.362, 316.27]"
"(19.374, 20.057]","(19.957, 20.64]","(13.678, 14.314]","(99.652, 101.857]","(343.905, 350.814]"
"(18.008, 18.691]","(18.59, 19.274]","(16.856, 17.492]","(90.83, 93.035]","(323.179, 330.088]"
"(22.106, 22.789]","(19.274, 19.957]","(15.585, 16.221]","(99.652, 101.857]","(343.905, 350.814]"
"(19.374, 20.057]","(17.907, 18.59]","(11.136, 11.772]","(90.83, 93.035]","(309.362, 316.27]"
