A,B,C,D,E
"(19.901, 20.082]","(18.773, 18.891]","(14.836, 14.947]","(99.149, 99.751]","(341.522, 343.652]"
"(20.424, 20.599]","(17.677, 18.039]","(12.575, 13.02]","(96.544, 97.058]","(325.318, 327.904]"
"(19.151, 19.352]","(18.891, 19.095]","(9.864, 11.108]","(97.474, 97.873]","(322.24, 325.318]"
"(19.487, 19.594]","(20.117, 20.279]","(14.836, 14.947]","(98.685, 99.149]","(336.532, 339.208]"
"(17.43, 17.921]","(19.587, 19.729]","(15.12, 15.323]","(92.928, 93.912]","(325.318, 327.904]"
"(14.592, 16.422]","(20.279, 20.435]","(15.411, 15.642]","(90.088, 92.018]","(319.972, 322.24]"
"(20.424, 20.599]","(20.552, 20.705]","(16.587, 16.875]","(100.383, 100.881]","(352.644, 353.789]"
"(18.13, 18.295]","(20.279, 20.435]","(16.188, 16.361]","(94.587, 95.536]","(335.143, 336.532]"
"(20.756, 20.989]","(19.095, 19.231]","(13.319, 13.589]","(94.587, 95.536]","(322.24, 325.318]"
"(21.709, 21.875]","(18.773, 18.891]","(14.947, 15.12]","(98.685, 99.149]","(345.238, 347.638]"
"(19.901, 20.082]","(19.231, 19.429]","(13.589, 13.733]","(102.271, 102.969]","(352.644, 353.789]"
"(20.424, 20.599]","(20.435, 20.552]","(18.718, 20.67]","(98.685, 99.149]","(355.085, 358.303]"
"(16.422, 17.095]","(19.729, 19.939]","(15.323, 15.411]","(97.058, 97.474]","(339.208, 341.522]"
"(21.456, 21.709]","(21.341, 21.594]","(15.12, 15.323]","(107.542, 109.479]","(373.505, 377.961]"
"(16.422, 17.095]","(22.848, 23.247]","(12.079, 12.575]","(97.873, 98.685]","(335.143, 336.532]"
"(18.982, 19.151]","(20.705, 20.944]","(15.893, 16.188]","(102.271, 102.969]","(358.303, 360.375]"
"(17.921, 18.13]","(21.594, 21.966]","(11.108, 12.079]","(100.881, 101.421]","(339.208, 341.522]"
"(19.901, 20.082]","(22.287, 22.589]","(14.608, 14.836]","(104.115, 104.816]","(358.303, 360.375]"
"(19.594, 19.761]","(16.145, 16.773]","(16.361, 16.587]","(92.018, 92.928]","(325.318, 327.904]"
"(16.422, 17.095]","(17.677, 18.039]","(9.864, 11.108]","(79.801, 85.988]","(281.726, 299.074]"
