treat,age,educ,black,hisp,married,nodegr,re74,re75,re78
1.0,"(34.0, 40.0]","(10.0, 12.0]",1.0,0.0,1.0,1.0,"(-0.001, 7445.214]","(-0.001, 6045.542]","(8067.263, 13299.539]"
1.0,"(16.999, 22.0]","(8.0, 10.0]",0.0,1.0,0.0,1.0,"(-0.001, 7445.214]","(-0.001, 6045.542]","(-0.001, 8067.263]"
1.0,"(27.0, 30.0]","(10.0, 12.0]",1.0,0.0,0.0,0.0,"(-0.001, 7445.214]","(-0.001, 6045.542]","(22165.899, 25860.215]"
1.0,"(25.0, 27.0]","(10.0, 12.0]",1.0,0.0,0.0,1.0,"(-0.001, 7445.214]","(-0.001, 6045.542]","(-0.001, 8067.263]"
1.0,"(30.0, 34.0]","(-0.001, 8.0]",1.0,0.0,0.0,1.0,"(-0.001, 7445.214]","(-0.001, 6045.542]","(-0.001, 8067.263]"
1.0,"(16.999, 22.0]","(8.0, 10.0]",1.0,0.0,0.0,1.0,"(-0.001, 7445.214]","(-0.001, 6045.542]","(-0.001, 8067.263]"
1.0,"(22.0, 25.0]","(10.0, 12.0]",1.0,0.0,0.0,0.0,"(-0.001, 7445.214]","(-0.001, 6045.542]","(-0.001, 8067.263]"
1.0,"(30.0, 34.0]","(10.0, 12.0]",1.0,0.0,0.0,1.0,"(-0.001, 7445.214]","(-0.001, 6045.542]","(8067.263, 13299.539]"
1.0,"(16.999, 22.0]","(14.0, 16.0]",1.0,0.0,0.0,0.0,"(-0.001, 7445.214]","(-0.001, 6045.542]","(-0.001, 8067.263]"
1.0,"(30.0, 34.0]","(10.0, 12.0]",0.0,0.0,1.0,0.0,"(-0.001, 7445.214]","(-0.001, 6045.542]","(8067.263, 13299.539]"
1.0,"(16.999, 22.0]","(8.0, 10.0]",1.0,0.0,0.0,1.0,"(-0.001, 7445.214]","(-0.001, 6045.542]","(8067.263, 13299.539]"
1.0,"(16.999, 22.0]","(12.667, 14.0]",1.0,0.0,0.0,0.0,"(-0.001, 7445.214]","(-0.001, 6045.542]","(13299.539, 17732.719]"
1.0,"(16.999, 22.0]","(-0.001, 8.0]",1.0,0.0,0.0,1.0,"(-0.001, 7445.214]","(-0.001, 6045.542]","(-0.001, 8067.263]"
1.0,"(25.0, 27.0]","(8.0, 10.0]",1.0,0.0,1.0,1.0,"(-0.001, 7445.214]","(-0.001, 6045.542]","(17732.719, 22165.899]"
1.0,"(16.999, 22.0]","(-0.001, 8.0]",1.0,0.0,0.0,1.0,"(-0.001, 7445.214]","(-0.001, 6045.542]","(-0.001, 8067.263]"
1.0,"(16.999, 22.0]","(8.0, 10.0]",1.0,0.0,0.0,1.0,"(-0.001, 7445.214]","(-0.001, 6045.542]","(-0.001, 8067.263]"
1.0,"(25.0, 27.0]","(12.667, 14.0]",1.0,0.0,0.0,0.0,"(-0.001, 7445.214]","(-0.001, 6045.542]","(13299.539, 17732.719]"
1.0,"(22.0, 25.0]","(8.0, 10.0]",1.0,0.0,0.0,1.0,"(-0.001, 7445.214]","(-0.001, 6045.542]","(-0.001, 8067.263]"
1.0,"(34.0, 40.0]","(10.0, 12.0]",1.0,0.0,0.0,0.0,"(-0.001, 7445.214]","(-0.001, 6045.542]","(8067.263, 13299.539]"
1.0,"(25.0, 27.0]","(10.0, 12.0]",1.0,0.0,0.0,0.0,"(-0.001, 7445.214]","(-0.001, 6045.542]","(8067.263, 13299.539]"
1.0,"(22.0, 25.0]","(10.0, 12.0]",1.0,0.0,0.0,1.0,"(-0.001, 7445.214]","(-0.001, 6045.542]","(-0.001, 8067.263]"
1.0,"(40.0, 45.0]","(12.667, 14.0]",0.0,0.0,0.0,0.0,"(-0.001, 7445.214]","(-0.001, 6045.542]","(-0.001, 8067.263]"
1.0,"(34.0, 40.0]","(8.0, 10.0]",0.0,0.0,0.0,1.0,"(-0.001, 7445.214]","(-0.001, 6045.542]","(-0.001, 8067.263]"
1.0,"(22.0, 25.0]","(10.0, 12.0]",1.0,0.0,0.0,1.0,"(-0.001, 7445.214]","(-0.001, 6045.542]","(-0.001, 8067.263]"
1.0,"(16.999, 22.0]","(8.0, 10.0]",1.0,0.0,0.0,1.0,"(-0.001, 7445.214]","(-0.001, 6045.542]","(8067.263, 13299.539]"
1.0,"(27.0, 30.0]","(10.0, 12.0]",1.0,0.0,1.0,1.0,"(-0.001, 7445.214]","(-0.001, 6045.542]","(8067.263, 13299.539]"
